date,ticker,sentiment_score
2024-10-15,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",0.7330556817661832
2024-10-15,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",0.9826471246103966
2024-10-16,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",-0.7071041771406387
2024-10-16,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",0.7071041771406387
2024-10-17,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",-0.7071053675101456
2024-10-17,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",0.7071053675101456
2024-10-18,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",0.9246829043029015
2024-10-18,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",-0.04664175228443295
2024-10-18,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",0.49833944889260323
2024-10-18,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-1.3763806009110717
2024-10-19,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-0.7157946918942582
2024-10-19,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",-0.8130416369236819
2024-10-19,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",1.3379492077434074
2024-10-19,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",0.19088712107453268
2024-10-20,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",0.31584114504309957
2024-10-20,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",0.3256049580208883
2024-10-20,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",0.8169212092140291
2024-10-20,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-1.458367312278017
2024-10-21,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-0.5972060580886817
2024-10-21,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",-0.4948533124813435
2024-10-21,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",-0.4032203458182751
2024-10-21,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",1.4952797163883003
2024-10-22,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-0.0008063869042625744
2024-10-22,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",1.0003969441350786
2024-10-22,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-0.9995905572308162
2024-10-23,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",0.6730075012171889
2024-10-23,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",0.4920956348163042
2024-10-23,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",0.06845942309352418
2024-10-23,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",0.5100127693076244
2024-10-23,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-1.7435753284346414
2024-10-24,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-1.1546968569921863
2024-10-24,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",0.5786289757487575
2024-10-24,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",0.5760678812434286
2024-10-25,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-1.1043524937681923
2024-10-25,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",0.844235821073843
2024-10-25,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",0.2601166726943495
2024-10-26,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",1.019193631250433
2024-10-26,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",-0.9796237030327571
2024-10-26,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-0.03956992821767605
2024-10-27,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",0.6507429691381061
2024-10-27,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",-1.1514434056371756
2024-10-27,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",0.5007004364990695
2024-10-28,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-0.7071008438456022
2024-10-28,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",0.7071008438456022
2024-10-29,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",0.7071052325186039
2024-10-29,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",-0.7071052325186039
2024-10-30,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",-0.48403506101965216
2024-10-30,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",0.19306897751700175
2024-10-30,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",1.3043784763193769
2024-10-30,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-1.0134123928167265
2024-10-31,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",0.17245595059489083
2024-10-31,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",-1.2027356489148164
2024-10-31,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",1.2197418349539426
2024-10-31,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-0.1894621366340173
2024-11-01,"""ADC"", ""ADEA"", ""ADI"", ""ADM"", ""ADMA"", ""ADNT"", ""ADP"", ""ADPT"", ""ADSK"", ""ADT"", ""ADTN"", ""ADUS"", ""AEBI"",",0.7071033635190018
2024-11-01,"""AEE"", ""AEG"", ""AEHR"", ""AEIS"", ""AEM"", ""AEO"", ""AEP"", ""AER"", ""AES"", ""AESI"", ""AEVA"", ""AFG"", ""AFL"",",-0.7071033635190018
2024-11-02,"""A"", ""AA"", ""AAL"", ""AAMI"", ""AAOI"", ""AAON"", ""AAP"", ""AAPL"", ""AB"", ""ABAT"", ""ABBV"", ""ABCB"", ""ABCL"",",-0.2206608185794711
2024-11-02,"""ABEO"", ""ABEV"", ""ABG"", ""ABM"", ""ABNB"", ""ABSI"", ""ABT"", ""ABVX"", ""ACA"", ""ACAD"", ""ACB"", ""ACDC"", ""ACEL"",",-1.6619135004910142
2024-11-02,"""ACGL"", ""ACHC"", ""ACHR"", ""ACI"", ""ACIW"", ""ACLS"", ""ACLX"", ""ACM"", ""ACMR"", ""ACN"", ""ACT"", ""ACVA"", ""ADBE"",",0.6582251479463053
