date,top_return,bottom_return,all_return,long_short,n_stocks,top_n,bottom_n,quantile
2022-09-14,-0.04909490675012586,-0.11722097372793838,-0.07666288485079203,0.06812606697781252,2415,30,30,
2022-09-28,-0.05646642017260052,-0.02141962883743295,-0.023338648771994788,-0.03504679133516757,2418,30,30,
2022-10-12,0.06389887935040367,0.038759055361837144,0.0657668636490402,0.025139823988566526,2424,30,30,
2022-10-26,-0.008525596511399447,-0.08641707272690642,-0.01793591540013742,0.07789147621550697,2426,30,30,
2022-11-09,0.07973742591410747,0.03623965645272175,0.07145820350111837,0.04349776946138572,2433,30,30,
2022-11-23,-0.03220951605273655,0.013668532437255795,-0.01157326532482661,-0.04587804848999234,2441,30,30,
2022-12-08,-0.0511690638989581,-0.008044739338211785,-0.029212760795692516,-0.043124324560746316,2438,30,30,
2022-12-22,1.2208130304084635,0.08491734871298,0.05952515468318271,1.1358956816954835,2445,30,30,
2023-01-09,0.09614118982669462,0.10087563520062227,0.058087518544859267,-0.0047344453739276565,2446,30,30,
2023-01-24,0.07387418562372451,0.10374312783940604,0.04641179079200898,-0.029868942215681524,2450,30,30,
2023-02-07,0.005140074031987766,-0.07500658892390528,-0.03955357906925114,0.08014666295589305,2451,30,30,
2023-02-22,-0.006243165106896046,-0.06804037513593274,-0.00788170306736017,0.061797210029036695,2457,30,30,
2023-03-08,-0.06595491372923777,-0.11297345907567796,-0.07114064295181378,0.04701854534644019,2459,30,30,
2023-03-22,0.06913657284357393,0.004555389314223235,0.0261465391117588,0.06458118352935069,2458,30,30,
2023-04-05,-0.003008943106885446,0.0830969182081603,0.020194286985503667,-0.08610586131504575,2459,30,30,
2023-04-20,-0.03838356346317746,-0.07845239479508392,-0.037806020709162634,0.04006883133190647,2458,30,30,
2023-05-04,0.09226275309526064,0.041639111635401044,0.047709937794189465,0.05062364145985959,2465,30,30,
2023-05-18,0.035390750582492726,0.0380800447482733,0.042419906223549984,-0.0026892941657805716,2465,30,30,
2023-06-02,0.051778789583174716,0.08096340893907872,0.03640409512522873,-0.029184619355904003,2468,30,30,
2023-06-16,0.008366883221380487,0.05828135382401699,0.010186855478382027,-0.0499144706026365,2470,30,30,
2023-07-03,0.015067676701356999,0.1478328290966052,0.03906175680747413,-0.1327651523952482,2477,30,30,
2023-07-18,0.029386525443250607,0.08480657782087449,0.011504703593838799,-0.05542005237762388,2483,30,30,
2023-08-01,-0.01047386976819015,-0.12187909817790382,-0.04367041188327761,0.11140522840971367,2486,30,30,
2023-08-15,-0.0007664853966329395,-0.0018077510698741306,0.003067993420801322,0.001041265673241191,2489,30,30,
2023-08-29,-0.022696537490489114,-0.005630524146474758,-0.02767652769244792,-0.017066013344014357,2491,30,30,
2023-09-13,-0.0517808761025446,-0.06163890713667727,-0.035313875259746635,0.009858031034132672,2490,30,30,
2023-09-27,-0.02479636418068457,-0.03265776865195897,-0.002167408819963137,0.0078614044712744,2500,30,30,
2023-10-11,-0.1235712780160991,-0.05242942534354717,-0.06406473369188752,-0.07114185267255194,2501,30,30,
2023-10-25,0.10903330777293388,0.029035633686817133,0.04745503558722705,0.07999767408611674,2507,30,30,
2023-11-08,0.04423682825890861,0.07017115889389336,0.04740221297534523,-0.02593433063498475,2508,30,30,
2023-11-22,0.05558730526094272,0.17171997283391657,0.041686297383082264,-0.11613266757297386,2508,30,30,
2023-12-07,0.09922248890516201,0.09485997684601719,0.07016406633730998,0.004362512059144827,2513,30,30,
2023-12-21,0.022122248336901684,0.037999160864474905,-0.002032144827290316,-0.01587691252757322,2509,30,30,
2024-01-08,-0.02003810265958682,-0.042478310046284135,-0.006884299932443316,0.022440207386697313,2511,30,30,
2024-01-23,-0.010930726559232218,0.0752192975173864,-0.0003574882089825509,-0.08615002407661862,2514,30,30,
2024-02-06,0.01401807908299049,0.08340521765022453,0.022608062615314,-0.06938713856723404,2521,30,30,
2024-02-21,0.02984524805419829,0.13540133647965644,0.03542674363931442,-0.10555608842545815,2526,30,30,
2024-03-06,0.031010742098762457,-0.052526887179135104,0.014937639020253824,0.08353762927789757,2528,30,30,
2024-03-20,-0.004783099103546192,-0.0196939634442968,-0.003906250701929126,0.014910864340750608,2531,30,30,
2024-04-04,-0.05185591167318693,-0.08869100974305871,-0.05191779106215814,0.036835098069871786,2536,30,30,
2024-04-18,0.06335385582402597,0.11976557408048863,0.03843098441597789,-0.056411718256462656,2543,30,30,
2024-05-02,0.03644991494362151,0.07250101380396537,0.04461002102025336,-0.03605109886034386,2544,30,30,
2024-05-16,-0.005518512310348518,-0.01859683859731385,-0.011917351359333373,0.013078326286965331,2551,30,30,
2024-05-31,-0.0345979613177191,-0.036894593321261264,-0.029505497879147042,0.0022966320035421664,2556,30,30,
2024-06-14,-0.014948162470806678,0.03784029046322289,0.004216912150497393,-0.05278845293402957,2561,30,30,
2024-07-01,0.09575424675111452,0.21294463823521895,0.09576084336404399,-0.11719039148410443,2566,30,30,
2024-07-16,-0.025282466587251185,-0.05023718400067413,-0.011434848173253949,0.024954717413422946,2569,30,30,
2024-07-30,-0.029385872604187548,-0.027885701642908413,-0.043305135056512394,-0.0015001709612791347,2573,30,30,
2024-08-13,0.07191349646426376,0.18981864880032626,0.05372941145981043,-0.1179051523360625,2576,30,30,
2024-08-27,-0.01443057647532964,-0.059258690524940774,-0.0357925928159169,0.04482811404961114,2579,30,30,
2024-09-11,0.05157803284659127,0.026108855740827584,0.04268079572638888,0.02546917710576369,2581,30,30,
2024-09-25,0.0601318571358377,0.044327601355930835,0.009316339833945086,0.015804255779906864,2581,30,30,
2024-10-09,0.025281879141815608,0.019186403043285137,0.011348782842320179,0.006095476098530471,2588,30,30,
2024-10-23,0.05272761061679028,0.027724011688888748,0.054787698697737613,0.025003598927901532,2594,30,30,
2024-11-06,-0.011875924020660922,0.06645372894624496,-0.010196125831214129,-0.07832965296690589,2600,30,30,
2024-11-20,0.05292531399772402,0.24427270505426807,0.04341286069616311,-0.19134739105654405,2601,30,30,
2024-12-05,-0.05429641603752852,0.09637994017989522,-0.05535474028178648,-0.15067635621742376,2603,30,30,
2024-12-19,-0.0008547052316839646,0.23355409130282664,0.03702527053795724,-0.2344087965345106,2608,30,30,
2025-01-06,0.025055551932914203,-0.042613387864765234,0.017648944018623075,0.06766893979767943,2612,30,30,
2025-01-22,0.0356715826091665,0.04015373822395759,0.009784931248257755,-0.004482155614791088,2617,30,30,
2025-02-05,0.008411938682497936,0.073144531877614,-0.00824030742385371,-0.06473259319511605,2621,30,30,
2025-02-20,-0.07725803800337835,-0.19631617177906283,-0.07329684860143301,0.11905813377568447,2629,30,30,
2025-03-06,0.002404923508589348,-0.006271388480228679,0.008603571700181953,0.008676311988818027,2631,30,30,
2025-03-20,-0.07932772703389843,-0.12243912556533557,-0.07396082372022457,0.04311139853143714,2634,30,30,
2025-04-03,0.013626351462584523,0.041426261110807605,-0.01310115977845788,-0.027799909648223084,2639,30,30,
2025-04-17,0.12456784092643071,0.04679681589280952,0.08516969142891162,0.07777102503362118,2641,30,30,
2025-05-02,0.09442231372816323,0.35154437446805875,0.08437383554771592,-0.2571220607398955,2643,30,30,
2025-05-16,-0.010485570254474526,0.048301318884358076,-0.0040063026421501965,-0.0587868891388326,2649,30,30,
2025-06-02,0.0069377197733874775,0.0680503576240721,0.035662442127247174,-0.06111263785068463,2652,30,30,
2025-06-16,0.018925613482152773,-0.005970158065566074,0.03581677452048985,0.024895771547718847,2661,30,30,
2025-07-01,0.018415707571248347,0.11320616521924982,0.022151556009213525,-0.09479045764800148,2666,30,30,
2025-07-16,-0.005731376687969477,-0.06494807138545429,0.011226835932648933,0.05921669469748481,2673,30,30,
2025-07-30,0.047038482348103344,0.18217254847067893,0.04057820023406032,-0.13513406612257559,2672,30,30,
2025-08-13,0.014785080476365061,0.0053932397306471775,0.015786402925154645,0.009391840745717884,2668,30,30,
2025-08-27,-0.03721744915614073,0.05574407911788824,0.017399843093481564,-0.09296152827402898,2664,30,30,
2025-09-11,-0.04305011663408295,0.042729760686010525,-0.0057671655074182,-0.08577987732009348,2658,30,30,
2025-09-25,0.027029854799845942,0.23337956388770703,0.01933234617539784,-0.2063497090878611,2654,30,30,
2025-10-09,0.006824200695640629,-0.09594992724031416,0.005328784923460485,0.10277412793595479,2644,30,30,
2025-10-23,-0.05945061366264274,-0.0640277999115118,-0.0338269760623792,0.004577186248869068,2636,30,30,
2025-11-06,-0.03916132320184777,-0.07720199844134326,-0.03563740606596597,0.03804067523949549,2626,30,30,
