date,ticker,action,weight
2022-08-02,FNV,SELL,0.0
2022-08-02,GRRR,SELL,0.0
2022-08-02,IIPR,SELL,0.0
2022-08-02,PEN,SELL,0.0
2022-08-02,ROG,SELL,0.0
2022-08-02,RYN,SELL,0.0
2022-08-02,SYK,SELL,0.0
2022-08-16,APEI,BUY,0.1
2022-08-16,BKR,BUY,0.1
2022-08-16,CXW,BUY,0.1
2022-08-16,DNUT,BUY,0.1
2022-08-16,GSK,BUY,0.1
2022-08-16,HLN,BUY,0.1
2022-08-16,POET,BUY,0.1
2022-08-16,SGHC,BUY,0.1
2022-08-16,SNY,BUY,0.1
2022-08-16,YUM,BUY,0.1
2022-08-16,ACGL,SELL,0.0
2022-08-16,ASR,SELL,0.0
2022-08-16,AU,SELL,0.0
2022-08-16,AXS,SELL,0.0
2022-08-16,GLDD,SELL,0.0
2022-08-16,L,SELL,0.0
2022-08-16,PG,SELL,0.0
2022-08-16,RCI,SELL,0.0
2022-08-16,SNN,SELL,0.0
2022-08-16,SPNT,SELL,0.0
2022-08-30,FSK,BUY,0.1
2022-08-30,GOGL,BUY,0.1
2022-08-30,HLMN,BUY,0.1
2022-08-30,KEP,BUY,0.1
2022-08-30,LADR,BUY,0.1
2022-08-30,MRCY,BUY,0.1
2022-08-30,PAHC,BUY,0.1
2022-08-30,PLAB,BUY,0.1
2022-08-30,SBLK,BUY,0.1
2022-08-30,WLY,BUY,0.1
2022-08-30,APEI,SELL,0.0
2022-08-30,BKR,SELL,0.0
2022-08-30,CXW,SELL,0.0
2022-08-30,DNUT,SELL,0.0
2022-08-30,GSK,SELL,0.0
2022-08-30,HLN,SELL,0.0
2022-08-30,POET,SELL,0.0
2022-08-30,SGHC,SELL,0.0
2022-08-30,SNY,SELL,0.0
2022-08-30,YUM,SELL,0.0
2022-09-14,APEI,BUY,0.1
2022-09-14,ATO,BUY,0.1
2022-09-14,BAH,BUY,0.1
2022-09-14,BHVN,BUY,0.1
2022-09-14,GCT,BUY,0.1
2022-09-14,IX,BUY,0.1
2022-09-14,JNJ,BUY,0.1
2022-09-14,LNT,BUY,0.1
2022-09-14,NHI,BUY,0.1
2022-09-14,NMFC,BUY,0.1
2022-09-14,FSK,SELL,0.0
2022-09-14,GOGL,SELL,0.0
2022-09-14,HLMN,SELL,0.0
2022-09-14,KEP,SELL,0.0
2022-09-14,LADR,SELL,0.0
2022-09-14,MRCY,SELL,0.0
2022-09-14,PAHC,SELL,0.0
2022-09-14,PLAB,SELL,0.0
2022-09-14,SBLK,SELL,0.0
2022-09-14,WLY,SELL,0.0
2022-09-28,DX,BUY,0.1
2022-09-28,EXEL,BUY,0.1
2022-09-28,GSK,BUY,0.1
2022-09-28,INCY,BUY,0.1
2022-09-28,LI,BUY,0.1
2022-09-28,MNMD,BUY,0.1
2022-09-28,PBH,BUY,0.1
2022-09-28,SNY,BUY,0.1
2022-09-28,TAC,BUY,0.1
2022-09-28,TV,BUY,0.1
2022-09-28,APEI,SELL,0.0
2022-09-28,ATO,SELL,0.0
2022-09-28,BAH,SELL,0.0
2022-09-28,BHVN,SELL,0.0
2022-09-28,GCT,SELL,0.0
2022-09-28,IX,SELL,0.0
2022-09-28,JNJ,SELL,0.0
2022-09-28,LNT,SELL,0.0
2022-09-28,NHI,SELL,0.0
2022-09-28,NMFC,SELL,0.0
2022-10-12,ACMR,BUY,0.1
2022-10-12,ANGI,BUY,0.1
2022-10-12,CNK,BUY,0.1
2022-10-12,FIVN,BUY,0.1
2022-10-12,GO,BUY,0.1
2022-10-12,LU,BUY,0.1
2022-10-12,NEOG,BUY,0.1
2022-10-12,OMI,BUY,0.1
2022-10-12,SIMO,BUY,0.1
2022-10-12,EXEL,HOLD,0.1
2022-10-12,DX,SELL,0.0
2022-10-12,GSK,SELL,0.0
2022-10-12,INCY,SELL,0.0
2022-10-12,LI,SELL,0.0
2022-10-12,MNMD,SELL,0.0
2022-10-12,PBH,SELL,0.0
2022-10-12,SNY,SELL,0.0
2022-10-12,TAC,SELL,0.0
2022-10-12,TV,SELL,0.0
2022-10-26,BR,BUY,0.1
2022-10-26,CBU,BUY,0.1
2022-10-26,CCK,BUY,0.1
2022-10-26,FELE,BUY,0.1
2022-10-26,FIG,BUY,0.1
2022-10-26,LRN,BUY,0.1
2022-10-26,MDU,BUY,0.1
2022-10-26,NTES,BUY,0.1
2022-10-26,VICI,BUY,0.1
2022-10-26,YUM,BUY,0.1
2022-10-26,ACMR,SELL,0.0
2022-10-26,ANGI,SELL,0.0
2022-10-26,CNK,SELL,0.0
2022-10-26,EXEL,SELL,0.0
2022-10-26,FIVN,SELL,0.0
2022-10-26,GO,SELL,0.0
2022-10-26,LU,SELL,0.0
2022-10-26,NEOG,SELL,0.0
2022-10-26,OMI,SELL,0.0
2022-10-26,SIMO,SELL,0.0
2022-11-09,CECO,BUY,0.1
2022-11-09,COHR,BUY,0.1
2022-11-09,GEN,BUY,0.1
2022-11-09,ICFI,BUY,0.1
2022-11-09,LION,BUY,0.1
2022-11-09,MNTN,BUY,0.1
2022-11-09,NIQ,BUY,0.1
2022-11-09,PAYS,BUY,0.1
2022-11-09,VRDN,BUY,0.1
2022-11-09,WM,BUY,0.1
2022-11-09,BR,SELL,0.0
2022-11-09,CBU,SELL,0.0
2022-11-09,CCK,SELL,0.0
2022-11-09,FELE,SELL,0.0
2022-11-09,FIG,SELL,0.0
2022-11-09,LRN,SELL,0.0
2022-11-09,MDU,SELL,0.0
2022-11-09,NTES,SELL,0.0
2022-11-09,VICI,SELL,0.0
2022-11-09,YUM,SELL,0.0
2022-11-23,ASPI,BUY,0.1
2022-11-23,FHN,BUY,0.1
2022-11-23,FRME,BUY,0.1
2022-11-23,IEP,BUY,0.1
2022-11-23,KRP,BUY,0.1
2022-11-23,LTC,BUY,0.1
2022-11-23,SPRY,BUY,0.1
2022-11-23,GEN,HOLD,0.1
2022-11-23,LION,HOLD,0.1
2022-11-23,MNTN,HOLD,0.1
2022-11-23,CECO,SELL,0.0
2022-11-23,COHR,SELL,0.0
2022-11-23,ICFI,SELL,0.0
2022-11-23,NIQ,SELL,0.0
2022-11-23,PAYS,SELL,0.0
2022-11-23,VRDN,SELL,0.0
2022-11-23,WM,SELL,0.0
2022-12-08,CHCO,BUY,0.1
2022-12-08,ET,BUY,0.1
2022-12-08,FIBK,BUY,0.1
2022-12-08,GRND,BUY,0.1
2022-12-08,INTR,BUY,0.1
2022-12-08,MET,BUY,0.1
2022-12-08,PRK,BUY,0.1
2022-12-08,YUM,BUY,0.1
2022-12-08,FHN,HOLD,0.1
2022-12-08,FRME,HOLD,0.1
2022-12-08,ASPI,SELL,0.0
2022-12-08,GEN,SELL,0.0
2022-12-08,IEP,SELL,0.0
2022-12-08,KRP,SELL,0.0
2022-12-08,LION,SELL,0.0
2022-12-08,LTC,SELL,0.0
2022-12-08,MNTN,SELL,0.0
2022-12-08,SPRY,SELL,0.0
2022-12-22,BATRK,BUY,0.1
2022-12-22,CGBD,BUY,0.1
2022-12-22,CORZ,BUY,0.1
2022-12-22,GD,BUY,0.1
2022-12-22,GRRR,BUY,0.1
2022-12-22,HIG,BUY,0.1
2022-12-22,LNW,BUY,0.1
2022-12-22,TSLA,BUY,0.1
2022-12-22,VICI,BUY,0.1
2022-12-22,FHN,HOLD,0.1
2022-12-22,CHCO,SELL,0.0
2022-12-22,ET,SELL,0.0
2022-12-22,FIBK,SELL,0.0
2022-12-22,FRME,SELL,0.0
2022-12-22,GRND,SELL,0.0
2022-12-22,INTR,SELL,0.0
2022-12-22,MET,SELL,0.0
2022-12-22,PRK,SELL,0.0
2022-12-22,YUM,SELL,0.0
2023-01-09,A,BUY,0.1
2023-01-09,CI,BUY,0.1
2023-01-09,FLO,BUY,0.1
2023-01-09,INGR,BUY,0.1
2023-01-09,IONS,BUY,0.1
2023-01-09,KRUS,BUY,0.1
2023-01-09,LION,BUY,0.1
2023-01-09,MDLZ,BUY,0.1
2023-01-09,MTAL,BUY,0.1
2023-01-09,FHN,HOLD,0.1
2023-01-09,BATRK,SELL,0.0
2023-01-09,CGBD,SELL,0.0
2023-01-09,CORZ,SELL,0.0
2023-01-09,GD,SELL,0.0
2023-01-09,GRRR,SELL,0.0
2023-01-09,HIG,SELL,0.0
2023-01-09,LNW,SELL,0.0
2023-01-09,TSLA,SELL,0.0
2023-01-09,VICI,SELL,0.0
2023-01-24,ANAB,BUY,0.1
2023-01-24,ARQQ,BUY,0.1
2023-01-24,BMNR,BUY,0.1
2023-01-24,EVEX,BUY,0.1
2023-01-24,IOVA,BUY,0.1
2023-01-24,ONB,BUY,0.1
2023-01-24,SNEX,BUY,0.1
2023-01-24,TRMD,BUY,0.1
2023-01-24,UPXI,BUY,0.1
2023-01-24,XMTR,BUY,0.1
2023-01-24,A,SELL,0.0
2023-01-24,CI,SELL,0.0
2023-01-24,FHN,SELL,0.0
2023-01-24,FLO,SELL,0.0
2023-01-24,INGR,SELL,0.0
2023-01-24,IONS,SELL,0.0
2023-01-24,KRUS,SELL,0.0
2023-01-24,LION,SELL,0.0
2023-01-24,MDLZ,SELL,0.0
2023-01-24,MTAL,SELL,0.0
2023-02-07,BV,BUY,0.1
2023-02-07,EBR,BUY,0.1
2023-02-07,FN,BUY,0.1
2023-02-07,GH,BUY,0.1
2023-02-07,QBTS,BUY,0.1
2023-02-07,SATL,BUY,0.1
2023-02-07,SMLR,BUY,0.1
2023-02-07,WULF,BUY,0.1
2023-02-07,ARQQ,HOLD,0.1
2023-02-07,UPXI,HOLD,0.1
2023-02-07,ANAB,SELL,0.0
2023-02-07,BMNR,SELL,0.0
2023-02-07,EVEX,SELL,0.0
2023-02-07,IOVA,SELL,0.0
2023-02-07,ONB,SELL,0.0
2023-02-07,SNEX,SELL,0.0
2023-02-07,TRMD,SELL,0.0
2023-02-07,XMTR,SELL,0.0
2023-02-22,ABCL,BUY,0.1
2023-02-22,BMNR,BUY,0.1
2023-02-22,HCKT,BUY,0.1
2023-02-22,HRMY,BUY,0.1
2023-02-22,IBRX,BUY,0.1
2023-02-22,KEYS,BUY,0.1
2023-02-22,MTDR,BUY,0.1
2023-02-22,SM,BUY,0.1
2023-02-22,TILE,BUY,0.1
2023-02-22,UDMY,BUY,0.1
2023-02-22,ARQQ,SELL,0.0
2023-02-22,BV,SELL,0.0
2023-02-22,EBR,SELL,0.0
2023-02-22,FN,SELL,0.0
2023-02-22,GH,SELL,0.0
2023-02-22,QBTS,SELL,0.0
2023-02-22,SATL,SELL,0.0
2023-02-22,SMLR,SELL,0.0
2023-02-22,UPXI,SELL,0.0
2023-02-22,WULF,SELL,0.0
2023-03-08,BTE,BUY,0.1
2023-03-08,CVGW,BUY,0.1
2023-03-08,EVTL,BUY,0.1
2023-03-08,LUNR,BUY,0.1
2023-03-08,RIVN,BUY,0.1
2023-03-08,SIRI,BUY,0.1
2023-03-08,SMMT,BUY,0.1
2023-03-08,SRDX,BUY,0.1
2023-03-08,UNFI,BUY,0.1
2023-03-08,ZIMV,BUY,0.1
2023-03-08,ABCL,SELL,0.0
2023-03-08,BMNR,SELL,0.0
2023-03-08,HCKT,SELL,0.0
2023-03-08,HRMY,SELL,0.0
2023-03-08,IBRX,SELL,0.0
2023-03-08,KEYS,SELL,0.0
2023-03-08,MTDR,SELL,0.0
2023-03-08,SM,SELL,0.0
2023-03-08,TILE,SELL,0.0
2023-03-08,UDMY,SELL,0.0
2023-03-22,ACDC,BUY,0.1
2023-03-22,ALT,BUY,0.1
2023-03-22,DBD,BUY,0.1
2023-03-22,GHRS,BUY,0.1
2023-03-22,HNST,BUY,0.1
2023-03-22,IBRX,BUY,0.1
2023-03-22,TOI,BUY,0.1
2023-03-22,TSHA,BUY,0.1
2023-03-22,VNET,BUY,0.1
2023-03-22,BTE,HOLD,0.1
2023-03-22,CVGW,SELL,0.0
2023-03-22,EVTL,SELL,0.0
2023-03-22,LUNR,SELL,0.0
2023-03-22,RIVN,SELL,0.0
2023-03-22,SIRI,SELL,0.0
2023-03-22,SMMT,SELL,0.0
2023-03-22,SRDX,SELL,0.0
2023-03-22,UNFI,SELL,0.0
2023-03-22,ZIMV,SELL,0.0
2023-04-05,ASND,BUY,0.1
2023-04-05,ATNF,BUY,0.1
2023-04-05,CR,BUY,0.1
2023-04-05,DLO,BUY,0.1
2023-04-05,EH,BUY,0.1
2023-04-05,GRRR,BUY,0.1
2023-04-05,NKTR,BUY,0.1
2023-04-05,QBTS,BUY,0.1
2023-04-05,QUBT,BUY,0.1
2023-04-05,VNET,HOLD,0.1
2023-04-05,ACDC,SELL,0.0
2023-04-05,ALT,SELL,0.0
2023-04-05,BTE,SELL,0.0
2023-04-05,DBD,SELL,0.0
2023-04-05,GHRS,SELL,0.0
2023-04-05,HNST,SELL,0.0
2023-04-05,IBRX,SELL,0.0
2023-04-05,TOI,SELL,0.0
2023-04-05,TSHA,SELL,0.0
2023-04-20,ALHC,BUY,0.1
2023-04-20,BYRN,BUY,0.1
2023-04-20,CADL,BUY,0.1
2023-04-20,COMM,BUY,0.1
2023-04-20,EGBN,BUY,0.1
2023-04-20,GFF,BUY,0.1
2023-04-20,HIFS,BUY,0.1
2023-04-20,KEY,BUY,0.1
2023-04-20,TLS,BUY,0.1
2023-04-20,TOI,BUY,0.1
2023-04-20,ASND,SELL,0.0
2023-04-20,ATNF,SELL,0.0
2023-04-20,CR,SELL,0.0
2023-04-20,DLO,SELL,0.0
2023-04-20,EH,SELL,0.0
2023-04-20,GRRR,SELL,0.0
2023-04-20,NKTR,SELL,0.0
2023-04-20,QBTS,SELL,0.0
2023-04-20,QUBT,SELL,0.0
2023-04-20,VNET,SELL,0.0
2023-05-04,CMA,BUY,0.1
2023-05-04,CUBI,BUY,0.1
2023-05-04,CVBF,BUY,0.1
2023-05-04,DBD,BUY,0.1
2023-05-04,FHN,BUY,0.1
2023-05-04,IEP,BUY,0.1
2023-05-04,MCB,BUY,0.1
2023-05-04,TSSI,BUY,0.1
2023-05-04,ZION,BUY,0.1
2023-05-04,KEY,HOLD,0.1
2023-05-04,ALHC,SELL,0.0
2023-05-04,BYRN,SELL,0.0
2023-05-04,CADL,SELL,0.0
2023-05-04,COMM,SELL,0.0
2023-05-04,EGBN,SELL,0.0
2023-05-04,GFF,SELL,0.0
2023-05-04,HIFS,SELL,0.0
2023-05-04,TLS,SELL,0.0
2023-05-04,TOI,SELL,0.0
2023-05-18,ASPI,BUY,0.1
2023-05-18,ATNF,BUY,0.1
2023-05-18,EGBN,BUY,0.1
2023-05-18,EVGO,BUY,0.1
2023-05-18,GRPN,BUY,0.1
2023-05-18,HNST,BUY,0.1
2023-05-18,HSAI,BUY,0.1
2023-05-18,LRMR,BUY,0.1
2023-05-18,MSGE,BUY,0.1
2023-05-18,TOI,BUY,0.1
2023-05-18,CMA,SELL,0.0
2023-05-18,CUBI,SELL,0.0
2023-05-18,CVBF,SELL,0.0
2023-05-18,DBD,SELL,0.0
2023-05-18,FHN,SELL,0.0
2023-05-18,IEP,SELL,0.0
2023-05-18,KEY,SELL,0.0
2023-05-18,MCB,SELL,0.0
2023-05-18,TSSI,SELL,0.0
2023-05-18,ZION,SELL,0.0
2023-06-02,AAP,BUY,0.1
2023-06-02,CYH,BUY,0.1
2023-06-02,DLO,BUY,0.1
2023-06-02,FFWM,BUY,0.1
2023-06-02,GRRR,BUY,0.1
2023-06-02,NBR,BUY,0.1
2023-06-02,NESR,BUY,0.1
2023-06-02,PI,BUY,0.1
2023-06-02,TNGX,BUY,0.1
2023-06-02,MSGE,HOLD,0.1
2023-06-02,ASPI,SELL,0.0
2023-06-02,ATNF,SELL,0.0
2023-06-02,EGBN,SELL,0.0
2023-06-02,EVGO,SELL,0.0
2023-06-02,GRPN,SELL,0.0
2023-06-02,HNST,SELL,0.0
2023-06-02,HSAI,SELL,0.0
2023-06-02,LRMR,SELL,0.0
2023-06-02,TOI,SELL,0.0
2023-06-16,ASPI,BUY,0.1
2023-06-16,GCO,BUY,0.1
2023-06-16,HPK,BUY,0.1
2023-06-16,IEP,BUY,0.1
2023-06-16,QSG,BUY,0.1
2023-06-16,RNA,BUY,0.1
2023-06-16,TDS,BUY,0.1
2023-06-16,TVTX,BUY,0.1
2023-06-16,MSGE,HOLD,0.1
2023-06-16,PI,HOLD,0.1
2023-06-16,AAP,SELL,0.0
2023-06-16,CYH,SELL,0.0
2023-06-16,DLO,SELL,0.0
2023-06-16,FFWM,SELL,0.0
2023-06-16,GRRR,SELL,0.0
2023-06-16,NBR,SELL,0.0
2023-06-16,NESR,SELL,0.0
2023-06-16,TNGX,SELL,0.0
2023-07-03,AAP,BUY,0.1
2023-07-03,CSTL,BUY,0.1
2023-07-03,FI,BUY,0.1
2023-07-03,FL,BUY,0.1
2023-07-03,TERN,BUY,0.1
2023-07-03,TNXP,BUY,0.1
2023-07-03,XPOF,BUY,0.1
2023-07-03,HPK,HOLD,0.1
2023-07-03,IEP,HOLD,0.1
2023-07-03,QSG,HOLD,0.1
2023-07-03,ASPI,SELL,0.0
2023-07-03,GCO,SELL,0.0
2023-07-03,MSGE,SELL,0.0
2023-07-03,PI,SELL,0.0
2023-07-03,RNA,SELL,0.0
2023-07-03,TDS,SELL,0.0
2023-07-03,TVTX,SELL,0.0
2023-07-18,APLS,BUY,0.1
2023-07-18,CYRX,BUY,0.1
2023-07-18,FYBR,BUY,0.1
2023-07-18,NVCR,BUY,0.1
2023-07-18,S,BUY,0.1
2023-07-18,AAP,HOLD,0.1
2023-07-18,FL,HOLD,0.1
2023-07-18,HPK,HOLD,0.1
2023-07-18,TERN,HOLD,0.1
2023-07-18,XPOF,HOLD,0.1
2023-07-18,CSTL,SELL,0.0
2023-07-18,FI,SELL,0.0
2023-07-18,IEP,SELL,0.0
2023-07-18,QSG,SELL,0.0
2023-07-18,TNXP,SELL,0.0
2023-08-01,BMNR,BUY,0.1
2023-08-01,DCTH,BUY,0.1
2023-08-01,OCUL,BUY,0.1
2023-08-01,QURE,BUY,0.1
2023-08-01,TGTX,BUY,0.1
2023-08-01,TNXP,BUY,0.1
2023-08-01,VIR,BUY,0.1
2023-08-01,APLS,HOLD,0.1
2023-08-01,CYRX,HOLD,0.1
2023-08-01,NVCR,HOLD,0.1
2023-08-01,AAP,SELL,0.0
2023-08-01,FL,SELL,0.0
2023-08-01,FYBR,SELL,0.0
2023-08-01,HPK,SELL,0.0
2023-08-01,S,SELL,0.0
2023-08-01,TERN,SELL,0.0
2023-08-01,XPOF,SELL,0.0
2023-08-15,AMC,BUY,0.1
2023-08-15,ASTS,BUY,0.1
2023-08-15,BLFS,BUY,0.1
2023-08-15,DBD,BUY,0.1
2023-08-15,DRVN,BUY,0.1
2023-08-15,HE,BUY,0.1
2023-08-15,NEON,BUY,0.1
2023-08-15,SE,BUY,0.1
2023-08-15,DCTH,HOLD,0.1
2023-08-15,VIR,HOLD,0.1
2023-08-15,APLS,SELL,0.0
2023-08-15,BMNR,SELL,0.0
2023-08-15,CYRX,SELL,0.0
2023-08-15,NVCR,SELL,0.0
2023-08-15,OCUL,SELL,0.0
2023-08-15,QURE,SELL,0.0
2023-08-15,TGTX,SELL,0.0
2023-08-15,TNXP,SELL,0.0
2023-08-29,APLS,BUY,0.1
2023-08-29,BBAI,BUY,0.1
2023-08-29,KOD,BUY,0.1
2023-08-29,LAES,BUY,0.1
2023-08-29,NVCR,BUY,0.1
2023-08-29,AMC,HOLD,0.1
2023-08-29,BLFS,HOLD,0.1
2023-08-29,DBD,HOLD,0.1
2023-08-29,HE,HOLD,0.1
2023-08-29,VIR,HOLD,0.1
2023-08-29,ASTS,SELL,0.0
2023-08-29,DCTH,SELL,0.0
2023-08-29,DRVN,SELL,0.0
2023-08-29,NEON,SELL,0.0
2023-08-29,SE,SELL,0.0
2023-09-13,FL,BUY,0.1
2023-09-13,NEON,BUY,0.1
2023-09-13,OFIX,BUY,0.1
2023-09-13,SPR,BUY,0.1
2023-09-13,STOK,BUY,0.1
2023-09-13,AMC,HOLD,0.1
2023-09-13,KOD,HOLD,0.1
2023-09-13,LAES,HOLD,0.1
2023-09-13,NVCR,HOLD,0.1
2023-09-13,VIR,HOLD,0.1
2023-09-13,APLS,SELL,0.0
2023-09-13,BBAI,SELL,0.0
2023-09-13,BLFS,SELL,0.0
2023-09-13,DBD,SELL,0.0
2023-09-13,HE,SELL,0.0
2023-09-27,APLS,BUY,0.1
2023-09-27,AXGN,BUY,0.1
2023-09-27,BYRN,BUY,0.1
2023-09-27,DRVN,BUY,0.1
2023-09-27,MESO,BUY,0.1
2023-09-27,PCT,BUY,0.1
2023-09-27,QSG,BUY,0.1
2023-09-27,SOUN,BUY,0.1
2023-09-27,FL,HOLD,0.1
2023-09-27,LAES,HOLD,0.1
2023-09-27,AMC,SELL,0.0
2023-09-27,KOD,SELL,0.0
2023-09-27,NEON,SELL,0.0
2023-09-27,NVCR,SELL,0.0
2023-09-27,OFIX,SELL,0.0
2023-09-27,SPR,SELL,0.0
2023-09-27,STOK,SELL,0.0
2023-09-27,VIR,SELL,0.0
2023-10-11,AKRO,BUY,0.1
2023-10-11,AMC,BUY,0.1
2023-10-11,BTDR,BUY,0.1
2023-10-11,CHPT,BUY,0.1
2023-10-11,ETNB,BUY,0.1
2023-10-11,MARA,BUY,0.1
2023-10-11,PROK,BUY,0.1
2023-10-11,TMDX,BUY,0.1
2023-10-11,LAES,HOLD,0.1
2023-10-11,PCT,HOLD,0.1
2023-10-11,APLS,SELL,0.0
2023-10-11,AXGN,SELL,0.0
2023-10-11,BYRN,SELL,0.0
2023-10-11,DRVN,SELL,0.0
2023-10-11,FL,SELL,0.0
2023-10-11,MESO,SELL,0.0
2023-10-11,QSG,SELL,0.0
2023-10-11,SOUN,SELL,0.0
2023-10-25,ARQT,BUY,0.1
2023-10-25,EYPT,BUY,0.1
2023-10-25,ONDS,BUY,0.1
2023-10-25,PGY,BUY,0.1
2023-10-25,PHR,BUY,0.1
2023-10-25,VICR,BUY,0.1
2023-10-25,BTDR,HOLD,0.1
2023-10-25,CHPT,HOLD,0.1
2023-10-25,PCT,HOLD,0.1
2023-10-25,PROK,HOLD,0.1
2023-10-25,AKRO,SELL,0.0
2023-10-25,AMC,SELL,0.0
2023-10-25,ETNB,SELL,0.0
2023-10-25,LAES,SELL,0.0
2023-10-25,MARA,SELL,0.0
2023-10-25,TMDX,SELL,0.0
2023-11-08,B,BUY,0.1
2023-11-08,ESTA,BUY,0.1
2023-11-08,FLYW,BUY,0.1
2023-11-08,MRVI,BUY,0.1
2023-11-08,POET,BUY,0.1
2023-11-08,SATS,BUY,0.1
2023-11-08,TDUP,BUY,0.1
2023-11-08,TVTX,BUY,0.1
2023-11-08,UPST,BUY,0.1
2023-11-08,PCT,HOLD,0.1
2023-11-08,ARQT,SELL,0.0
2023-11-08,BTDR,SELL,0.0
2023-11-08,CHPT,SELL,0.0
2023-11-08,EYPT,SELL,0.0
2023-11-08,ONDS,SELL,0.0
2023-11-08,PGY,SELL,0.0
2023-11-08,PHR,SELL,0.0
2023-11-08,PROK,SELL,0.0
2023-11-08,VICR,SELL,0.0
2023-11-22,CHPT,BUY,0.1
2023-11-22,COGT,BUY,0.1
2023-11-22,EYPT,BUY,0.1
2023-11-22,MLYS,BUY,0.1
2023-11-22,MVST,BUY,0.1
2023-11-22,PROK,BUY,0.1
2023-11-22,SGMT,BUY,0.1
2023-11-22,SMR,BUY,0.1
2023-11-22,PCT,HOLD,0.1
2023-11-22,POET,HOLD,0.1
2023-11-22,B,SELL,0.0
2023-11-22,ESTA,SELL,0.0
2023-11-22,FLYW,SELL,0.0
2023-11-22,MRVI,SELL,0.0
2023-11-22,SATS,SELL,0.0
2023-11-22,TDUP,SELL,0.0
2023-11-22,TVTX,SELL,0.0
2023-11-22,UPST,SELL,0.0
2023-12-07,BMNR,BUY,0.1
2023-12-07,BTDR,BUY,0.1
2023-12-07,CXM,BUY,0.1
2023-12-07,HROW,BUY,0.1
2023-12-07,LAES,BUY,0.1
2023-12-07,REPL,BUY,0.1
2023-12-07,TNXP,BUY,0.1
2023-12-07,CHPT,HOLD,0.1
2023-12-07,POET,HOLD,0.1
2023-12-07,SGMT,HOLD,0.1
2023-12-07,COGT,SELL,0.0
2023-12-07,EYPT,SELL,0.0
2023-12-07,MLYS,SELL,0.0
2023-12-07,MVST,SELL,0.0
2023-12-07,PCT,SELL,0.0
2023-12-07,PROK,SELL,0.0
2023-12-07,SMR,SELL,0.0
2023-12-21,CVAC,BUY,0.1
2023-12-21,DNTH,BUY,0.1
2023-12-21,EVTL,BUY,0.1
2023-12-21,GHRS,BUY,0.1
2023-12-21,GPCR,BUY,0.1
2023-12-21,PCT,BUY,0.1
2023-12-21,WOW,BUY,0.1
2023-12-21,POET,HOLD,0.1
2023-12-21,REPL,HOLD,0.1
2023-12-21,TNXP,HOLD,0.1
2023-12-21,BMNR,SELL,0.0
2023-12-21,BTDR,SELL,0.0
2023-12-21,CHPT,SELL,0.0
2023-12-21,CXM,SELL,0.0
2023-12-21,HROW,SELL,0.0
2023-12-21,LAES,SELL,0.0
2023-12-21,SGMT,SELL,0.0
2024-01-08,ATNF,BUY,0.1
2024-01-08,COGT,BUY,0.1
2024-01-08,LFMD,BUY,0.1
2024-01-08,QSG,BUY,0.1
2024-01-08,SMR,BUY,0.1
2024-01-08,TSHA,BUY,0.1
2024-01-08,PCT,HOLD,0.1
2024-01-08,POET,HOLD,0.1
2024-01-08,REPL,HOLD,0.1
2024-01-08,WOW,HOLD,0.1
2024-01-08,CVAC,SELL,0.0
2024-01-08,DNTH,SELL,0.0
2024-01-08,EVTL,SELL,0.0
2024-01-08,GHRS,SELL,0.0
2024-01-08,GPCR,SELL,0.0
2024-01-08,TNXP,SELL,0.0
2024-01-23,BNED,BUY,0.1
2024-01-23,CVAC,BUY,0.1
2024-01-23,EOSE,BUY,0.1
2024-01-23,GPCR,BUY,0.1
2024-01-23,HIVE,BUY,0.1
2024-01-23,TNXP,BUY,0.1
2024-01-23,ATNF,HOLD,0.1
2024-01-23,COGT,HOLD,0.1
2024-01-23,PCT,HOLD,0.1
2024-01-23,POET,HOLD,0.1
2024-01-23,LFMD,SELL,0.0
2024-01-23,QSG,SELL,0.0
2024-01-23,REPL,SELL,0.0
2024-01-23,SMR,SELL,0.0
2024-01-23,TSHA,SELL,0.0
2024-01-23,WOW,SELL,0.0
2024-02-06,ABAT,BUY,0.1
2024-02-06,AEHR,BUY,0.1
2024-02-06,CORZ,BUY,0.1
2024-02-06,HSAI,BUY,0.1
2024-02-06,NUTX,BUY,0.1
2024-02-06,RGC,BUY,0.1
2024-02-06,VNET,BUY,0.1
2024-02-06,ATNF,HOLD,0.1
2024-02-06,BNED,HOLD,0.1
2024-02-06,CVAC,HOLD,0.1
2024-02-06,COGT,SELL,0.0
2024-02-06,EOSE,SELL,0.0
2024-02-06,GPCR,SELL,0.0
2024-02-06,HIVE,SELL,0.0
2024-02-06,PCT,SELL,0.0
2024-02-06,POET,SELL,0.0
2024-02-06,TNXP,SELL,0.0
2024-02-21,CAR,BUY,0.1
2024-02-21,HLF,BUY,0.1
2024-02-21,SGML,BUY,0.1
2024-02-21,SSRM,BUY,0.1
2024-02-21,ABAT,HOLD,0.1
2024-02-21,BNED,HOLD,0.1
2024-02-21,CORZ,HOLD,0.1
2024-02-21,HSAI,HOLD,0.1
2024-02-21,NUTX,HOLD,0.1
2024-02-21,VNET,HOLD,0.1
2024-02-21,AEHR,SELL,0.0
2024-02-21,ATNF,SELL,0.0
2024-02-21,CVAC,SELL,0.0
2024-02-21,RGC,SELL,0.0
2024-03-06,FLNC,BUY,0.1
2024-03-06,FSLY,BUY,0.1
2024-03-06,FUBO,BUY,0.1
2024-03-06,IHS,BUY,0.1
