date,a1_spy_hvr,a2_soft_hrp_hvr,a3_soft_ml_hvr,a4_soft_eq_hvr,b1_spy_hmm,b2_soft_hrp_hmm,b3_soft_ml_hmm,b4_soft_eq_hmm,SPY
2023-11-03,103589.66142674413,106020.23421271454,,108484.0058562892,103632.78853662181,116473.75828908432,,114477.45427296215,104298.59329696522
2023-11-06,103669.08014567122,106088.46598131854,,108574.6630685066,103818.90353629657,116489.8957537982,,114592.707805857,104538.53116831482
2023-11-07,103773.4583503034,106438.90731272093,,108928.11037864826,104051.5629978367,116838.53311456573,,114961.84188433863,104836.05412878835
2023-11-08,103804.19700345126,106443.87609523664,,108975.44947948502,104112.83842740949,116768.49515818083,,115037.71262941477,104912.83424762024
2023-11-09,103601.03220017735,106280.78239667506,,108794.46987946394,103500.9621766016,116613.95786524142,,114855.6348291239,104094.64610631802
2023-11-10,104093.95489160933,107300.30028913637,,109876.40940334079,104746.75324679418,117676.34128810535,,115946.2457135034,105719.02549535494
2023-11-13,104072.14395212286,107144.25350237865,,109704.621625891,104672.53267817799,117532.10294916024,,115793.2996862275,105618.2515893881
2023-11-14,104685.82008098275,108183.51536850454,,110807.23906935265,106238.25394781693,118608.7131356051,,116934.37792319428,107667.32101071386
2023-11-15,104768.30876232535,108407.19916596574,,111021.357639882,106416.71776114803,118832.75556221862,,117149.44369650792,107895.261988496
2023-11-16,104838.76940201173,108626.36281416976,,111234.02680616544,106527.60145636639,119059.63427590736,,117364.76790216003,108027.22781773828
2023-11-17,104893.90211858592,108634.00284597038,,111256.93116614442,106634.9420987667,119071.2753806616,,117385.91487984205,108161.59302569406
2023-11-20,105136.13143180372,109276.58466802086,,111920.90089739698,107266.75453353042,119725.10805718247,,118050.15782979809,108994.17743927723
2023-11-21,105091.47454441937,109061.86642717724,,111679.6080097183,107094.89676413329,119503.49940538032,,117808.45627850234,108756.63894664112
2023-11-22,105245.2822509239,109476.14036399142,,112084.24029685037,107423.91403785054,119915.60369308738,,118213.2764749979,109176.53022150295
2023-11-24,105272.99661347609,109357.9680836106,,111966.54887431249,107469.52286306408,119807.0663138704,,118097.6692426314,109243.71282548086
2023-11-27,105144.51949663491,109118.73038262634,,111745.21904385528,107338.36506486403,119575.67711871071,,117885.452759622,109046.96377097417
2023-11-28,105223.94673097729,109254.93839969608,,111888.27020383197,107419.44955235563,119710.14896781057,,118034.90121885443,109154.93581308151
2023-11-29,105175.91515629031,109000.95525194726,,111656.49933461618,107370.41579650156,119451.04625006784,,117812.92161455523,109078.15569424964
2023-11-30,105478.08595028626,108892.63054006235,,111560.32980822641,107678.89139896902,119359.94113674095,,117721.372342364,109507.64448396544
2023-12-01,105919.08923424373,109091.94501652895,,111781.91468204974,108129.09623812609,119585.51824075583,,117956.05363679845,110155.47673660943
2023-12-04,105532.0918647649,108545.89871023233,,111210.86640888684,107734.02414950819,118968.66627359089,,117385.07674987691,109577.22646665687
2023-12-05,105524.63295791105,108439.65563457545,,111122.35335436683,107726.40961219616,118879.90136648976,,117306.2862741984,109555.63205823538
2023-12-06,105232.16192727794,108231.96855271519,,110889.40513810932,107427.83615913094,118622.36210791465,,117077.7943720165,109114.14637495208
2023-12-07,105805.0318770472,109203.41260334116,,111855.90608348517,108012.65906856456,119670.80401388976,,118046.8996474084,109946.73078853528
2023-12-08,106128.66266632453,109524.18646190409,,112206.30424310298,108343.04243016994,120042.04801316057,,118397.5626741367,110419.40839509401
2023-12-11,106423.03004997104,109432.11666862374,,112155.50388829366,108643.55180374741,120000.6829606424,,118439.1535590974,110848.89718480982
2023-12-12,106761.33591384822,109700.57081482954,,112428.299208846,108988.91643610559,120306.75304607606,,118754.10622970351,111355.16609335752
2023-12-13,107789.6036172274,110319.74346863318,,113055.44248270981,110038.63899566568,120998.10285259741,,119462.75750297384,112890.76846999506
2023-12-14,108044.69672589071,110524.81157266375,,113311.51578759482,110299.05463458168,121200.03335586304,,119709.94822408246,113253.07465573295
2023-12-15,107932.14942770536,110572.09349969085,,113353.95215672549,110184.15903148684,121190.31701487352,,119745.16812827543,113067.38025877294
2023-12-18,108358.78513383721,111037.43027266503,,113834.96305722088,110619.69651260065,121756.09859365241,,120267.00548288814,113703.38878983461
2023-12-19,108817.40794832537,111503.38889776696,,114321.31611519284,111087.88851465912,122282.38725939531,,120782.39342857985,114394.80715504175
2023-12-20,107775.1154422394,110680.59667108835,,113513.19925505006,110023.8485241943,121534.95681615018,,119963.72389833894,112809.60407383509
2023-12-21,108507.93578908536,111418.91069862408,,114253.71387123625,110771.95920360283,122268.30978939103,,120726.91985690103,113879.25478516605
2023-12-22,108663.33161607049,111441.78283065977,,114275.00849726217,110930.59737215731,122322.05747831188,,120767.71393094973,114108.1214914193
2023-12-26,109105.58021129842,111724.11223376136,,114566.27828832007,111382.07350606573,122609.30942126455,,121072.02180589872,114589.94613616295
2023-12-27,109302.8487889957,111773.2836878753,,114604.83170249674,111583.45810233444,122642.50830134503,,121102.21871622687,114797.13073340272
2023-12-28,109344.13756107187,111864.89793880504,,114695.31282348993,111625.60836666974,122790.27754334715,,121217.87764672907,114840.49495142965
2023-12-29,109027.59030848784,111577.76459318433,,114391.58446184717,111302.456340099,122456.7404269056,,120899.84787444577,114508.03594655651
2024-01-02,108417.43401002877,110783.18822326681,,113572.22747470794,110679.56910047715,121504.7339508981,,120043.74429692284,113867.20916904745
2024-01-03,107532.01923106186,110254.02632480388,,113055.49570885941,109775.68009861988,120898.23832274013,,119548.99587585515,112937.28760469217
2024-01-04,107185.65230975614,109952.08248778427,,112737.02105278271,109422.08621447363,120552.01896615411,,119221.30890034293,112573.50999791067
2024-01-05,107332.45683269369,110073.20473392276,,112869.34006236057,109571.9538209992,120684.1111584745,,119366.9385037544,112727.69388422868
2024-01-08,108864.72904085404,111246.93168050786,,114046.41141940029,111136.19696410972,122044.22066895722,,120602.69035231887,114336.9881976725
2024-01-09,108699.57395254933,111176.03335096751,,113957.34196578608,110967.59590676846,121974.7151810901,,120515.13225396813,114163.53132556478
2024-01-10,109314.31789235018,111697.66499108102,,114486.65936280385,111595.16650909424,122573.52124239641,,121075.49431769986,114809.17634952131
2024-01-11,109266.14765826131,111730.98377038309,,114511.7202007466,111545.99120070305,122621.78538351235,,121195.0153287948,114758.58476182324
2024-01-12,109341.84374040096,111867.20814344335,,114673.93429148535,111623.26668531778,122786.40084607112,,121330.6999854419,114838.08582820592
2024-01-16,108940.42512299369,111704.53565659435,,114490.0267286001,111213.47244872447,122623.86938600121,,121251.32741108024,114416.48926405521
2024-01-17,108334.85646587642,111316.97391944575,,114078.31630692109,110595.26857180653,122200.90517843586,,120824.386739712,113780.48073299356
2024-01-18,109298.26114765387,112348.0952612672,,115135.71289356965,111578.7747396305,123227.13743448863,,121932.3401822547,114792.31248695526
2024-01-19,110660.79062616771,113549.47897285168,,116372.51265345274,112969.73346269583,124425.2128878536,,123230.1663894096,116223.33168184393
2024-01-22,110894.76033459937,113752.42268108313,,116578.51147157486,113208.58496059594,124611.40345099739,,123439.88142025858,116469.06225066318
2024-01-23,111218.18904919611,114090.75937366857,,116899.5776831848,113538.76203122258,125022.29110042616,,123769.49472697335,116808.74862520749
2024-01-24,111339.76154475374,114389.28650948405,,117203.56180745167,113662.87114287655,125334.12157830669,,124082.62947450687,116936.43215606455
2024-01-25,111945.33020187101,114859.86469117807,,117659.49843024668,114281.07501979449,125933.8661133595,,124538.42252241595,117572.44068712617
2024-01-26,111803.1133202753,114543.32119049696,,117316.25961295998,114135.89077597286,125740.72090136152,,124181.59207340577,117423.07504725567
2024-01-29,112688.52809924219,115189.05497950553,,117978.47870072041,115039.77977783012,126431.37778068043,,124884.67455134488,118352.99661161094
2024-01-30,112601.36291374803,114778.9764595739,,117556.44972449885,114950.79588645557,126013.66095778262,,124446.67521212954,118261.44992910963
2024-01-31,110764.01255635817,113342.4372878224,,116089.19483044333,113075.10912353414,124407.83991941033,,122905.15271550142,116331.74222691124
2024-02-01,112062.01293488717,114254.80396783401,,117024.68448415659,114400.19234377118,125417.98492407355,,123897.71403994506,117854.30810430124
2024-02-02,113120.86136970478,115515.70602486783,,118268.12809300584,115481.13370323453,126781.33537722849,,125195.32252147111,119095.00656451621
2024-02-05,112752.06904637703,115185.03669558566,,117921.46370935199,115104.64650995062,126466.36534822002,,124828.2336539465,118661.3643842469
2024-02-06,113047.74648267019,115068.01712023103,,117812.85961571583,115406.49327048761,126317.71380868669,,124720.88808935032,119005.86900523864
2024-02-07,113893.25069307216,115770.19927582437,,118545.04318303794,116269.63896780481,127107.36238687327,,125496.76765263079,119998.42777341061
2024-02-08,113943.50272432847,116004.48968442429,,118792.08152731054,116320.9395101637,127360.66785014156,,125758.51496158287,120051.42848433241
2024-02-09,114534.4292657463,116580.35002494534,,119401.96780966216,116924.19576291832,128017.54371065089,,126403.64711581937,120745.25597276329
2024-02-12,114492.03402678312,116386.74935017299,,119190.71133290297,116880.91594521001,127782.71583958871,,126221.01477893603,120692.25526184149
2024-02-13,113080.13000416657,115240.28739213846,,118011.44538416524,115439.55247575199,126513.69065598663,,124941.99883369508,119029.96023747581
2024-02-14,114002.81833567469,116081.06598881935,,118862.57212163879,116381.49274465663,127449.38808418998,,125937.9712449343,120111.65656492538
2024-02-15,114713.61838786172,116432.49459894859,,119203.25157488685,117107.12367487565,127718.99288268556,,126277.01371243958,120940.39495388449
2024-02-16,114204.74094046187,115629.95621263944,,118392.36967742829,116587.62847451925,126952.98923791501,,125437.68514163156,120338.1141479549
2024-02-20,113643.0898410557,115231.63882332065,,117945.01509702031,116014.25849731307,126418.90091424927,,124934.29765755955,119675.60526143237
2024-02-21,113736.56175559234,115064.80084490518,,117769.69504705681,116109.68070794163,126199.38624864099,,124739.08769664311,119784.01580649971
2024-02-22,115850.59896865101,116737.54569320085,,119521.6114525463,118267.8274113774,128167.4854676724,,126643.31739633901,122263.0036037059
2024-02-23,115923.45798779144,116617.90054086964,,119390.72377336634,118342.20663753395,128036.03187047428,,126500.92100313185,122347.32291653605
2024-02-26,115543.31234470113,116140.48547309624,,118964.72763364554,117954.12923691251,127744.72347101741,,126101.4448817569,121899.22599692442
2024-02-27,115738.13934095936,116451.7412436035,,119269.61107680507,118153.02130802542,127988.45722868278,,126404.05772524867,122125.68357995394
2024-02-28,115602.49612633801,116101.8102913042,,118942.49780231598,118014.54789106274,127670.41813185034,,126065.44906119522,121964.2723239648
2024-02-29,115979.87566163244,116755.79707877476,,119647.29848705493,118399.80146891317,128402.63428841604,,126820.13209656804,122402.73275068155
2024-03-01,116958.11989188501,117680.29006993455,,120608.60216494362,119398.4568131207,129448.17479502948,,127863.33951819978,123551.88452839523
2024-03-04,116852.22196577201,117236.4052223116,,120204.1306850916,119290.34932157435,128998.47743311907,,127464.54920262999,123419.3827510907
2024-03-05,115880.78512323352,116104.04980258271,,118992.7870722721,118298.64340157436,127691.18130455517,,126134.22723251436,122185.91166054693
2024-03-06,116373.49031197497,116466.90377041753,,119367.40905437931,118801.62890829367,128104.44680737807,,126543.09519049231,122805.05632904255
2024-03-07,117342.95037851484,117579.04325913651,,120499.10675253841,119791.31680676747,129337.62907859283,,127740.25420449795,124024.07268024402
2024-03-08,116759.23767123096,117025.07131675772,,119903.79941108209,119195.42490515937,128692.82098961344,,127071.75525498249,123279.65360411508
2024-03-11,116677.87200692853,116882.76124557291,,119752.49439859533,119112.36154227267,128522.8512761012,,126908.30019830016,123173.65218227146
2024-03-12,117728.36013346376,117896.4007758519,,120810.90763417193,120184.76815519562,129677.13073685855,,128061.2976509345,124498.66995531654
2024-03-13,117574.86577915499,117610.56291453498,,120491.25609781391,120028.07113364062,129326.0703696869,,127807.74753863769,124303.53097419538
2024-03-14,117390.16295315382,117480.24881112929,99792.89657350536,120369.71506013571,119839.51447409835,129195.94491286275,99792.89657350536,127640.76815628154,124057.80040537608
2024-03-15,116726.02823204745,116635.09362255172,99115.26845146145,119498.3299607332,119161.52254939715,128247.08607087245,99115.26845146145,126740.17666760026,123208.56929153905
2024-03-18,117305.2252299706,117602.71008252182,99816.03512682903,120416.85550557873,119752.80452114722,129164.79274604886,99816.03512682903,127703.41967911538,123940.81722703394
2024-03-19,117851.77551020037,117858.29473643516,100103.62654564503,120706.91262085304,120310.75859983495,129450.54163593584,100103.62654564503,127992.04409246903,124629.5652851727
2024-03-20,118760.67400138303,118758.17747310345,100893.31235856532,121643.06720781526,121238.62130270469,130381.57521369394,100893.31235856532,128961.74630840967,125782.31203511021
2024-03-21,119093.66954155565,118929.7997369429,101074.18423274328,121834.46431507415,121578.56481118881,130503.37666106547,101074.18423274328,129125.30516977677,126197.97752984661
2024-03-22,118908.043560687,118865.48698189553,100946.45753097023,121756.02242133366,121389.06573510685,130514.08173438026,100946.45753097023,129078.71585378205,125958.72820438787
2024-03-25,118639.13391687527,118523.79920092742,100666.98797282048,121401.41861248613,121114.54527836168,130110.29931962109,100666.98797282048,128695.64519974639,125610.72918553879
2024-03-26,118459.03700071659,118374.196592675,100534.7378772922,121216.17421758901,120930.69063119659,129885.52255603603,100534.7378772922,128493.5831110099,125378.72983963942
2024-03-27,119300.15785249275,119002.79720042863,101104.96451797061,121866.65069533054,121789.36151088351,130475.68445676939,101104.96451797061,129125.92645513105,126432.3935355991
2024-03-28,119281.18947533966,118935.47020109644,101027.45070209065,121800.395668365,121769.99735760893,130351.23709203747,101027.45070209065,129027.82591556257,126408.22693706793
2024-04-01,119113.97481177397,119159.16446501533,101111.72659802725,122014.82616574406,121599.29375187056,130626.08283318488,101111.72659802725,129280.73471042135,126188.31089043412
2024-04-02,118488.37369581951,118692.70716993794,100631.10746719524,121536.87825630508,120960.63943788664,130035.82124745214,100631.10746719524,128759.52780413331,125385.97981919881
2024-04-03,118608.57123128156,119065.41353480042,100903.7168173355,121917.71136698322,121083.34490083432,130425.37907435586,100903.7168173355,129146.5213416341,125523.72943082654
2024-04-04,117160.81639096985,117950.78439134681,100006.08306175591,120794.84346356148,119605.38258460804,129139.76975270428,100006.08306175591,127967.14384474346,123991.56708394946
2024-04-05,118384.78578277913,118803.75858030216,100676.22831954295,121673.34207104339,120854.89015794765,130121.16134546045,100676.22831954295,128867.32569949109,125286.89676522095
2024-04-08,118451.00800733599,118838.89887962252,100790.20679407362,121713.48589491974,120922.49411247538,130190.23959746705,100790.20679407362,128904.50364643586,125356.97990096139
2024-04-09,118588.01950641914,119009.12964314231,100992.43692160463,121907.8655499853,121062.36436322238,130359.73089125352,100992.43692160463,129137.03078805977,125501.97949214854
2024-04-10,117400.5865143653,118134.68598001683,100193.30943562159,120996.54481694402,119850.15552341529,129294.26459754803,100193.30943562159,128197.32927075253,124245.31636852691
2024-04-11,118286.5942084362,118916.84258667486,100914.81791173333,121862.4097996706,120754.64981157905,130111.99382415373,100914.81791173333,129184.61321312466,125182.98039153688
2024-04-12,116653.87384436223,117599.6043508586,99822.01336833813,120522.9050269257,119087.86265684431,128600.78224348548,99822.01336833813,127720.42427692263,123455.06859655718
2024-04-15,115192.41785414217,116518.28952066005,98810.42377378889,119369.45233812302,117595.9133155433,127385.0658313201,98810.42377378889,126437.24521855498,121908.40629056134
2024-04-16,114982.33355554804,116321.76444833916,98639.66673949924,119167.5809948699,117381.44559773128,127135.8149291911,98639.66673949924,126223.21831664501,121686.07358407446
2024-04-17,114301.84311010185,115881.12628278813,98170.0771151359,118659.80879893413,116686.756685688,126707.89408924838,98170.0771151359,125648.71056665097,120965.90894784518
2024-04-18,114066.6400366758,115754.11279213379,97923.50756984559,118452.11695701908,116446.64608857236,126615.49788219015,97923.50756984559,125366.74711841714,120716.99298297396
2024-04-19,113071.0231433384,114930.68324580915,97226.65338263952,117575.18287408067,115430.25559981105,125826.12323820563,97226.65338263952,124440.98999546982,119663.32928701433
2024-04-22,114112.31053637019,115388.79158192848,97707.38058941209,118078.89890418324,116493.26950548803,126361.28845526137,97707.38058941209,125018.19565036194,120765.32618003633
2024-04-23,115466.44085230844,116525.94059589793,98619.794728225,119198.19821590172,117875.65381703727,127599.52981128973,98619.794728225,126196.53199594971,122198.40547293557
2024-04-24,115411.63625267522,116641.79153341084,98775.00417144502,119363.21442677178,117819.7057167385,127765.41430816748,98775.00417144502,126400.9863563495,122140.40563646075
2024-04-25,114973.19945560921,115336.78690047601,98050.13717249864,118214.4436843514,117372.12091434821,126267.31166509641,98050.13717249864,125353.33285333078,121676.406944662
2024-04-26,116062.4408733201,116610.03063635131,98915.53095494345,119432.0422508297,118484.08940778663,127645.50616374293,98915.53095494345,126550.95012743698,122829.1536945995
2024-04-29,116473.47537056949,116498.28789254281,99026.50707558481,119413.4496281962,118903.70016002755,127512.11827930449,99026.50707558481,126646.14874778739,123264.15246816084
2024-04-30,114628.38718291665,115010.46463113741,97697.74016578971,117837.33725945737,117020.11411663498,125909.92090501203,97697.74016578971,124945.40172527553,121311.4913068411
2024-05-01,114256.17261040749,115025.77586692426,97529.56898161233,117757.04365443232,116640.13326877239,125909.86183294207,97529.56898161233,124778.20560714528,120917.5757507828
2024-05-02,115052.63425735134,115873.04101515867,98270.96191353405,118645.83804909326,116645.57485888826,126038.48733352394,98270.96191353405,125735.14545955266,122048.57256204225
2024-05-03,116116.9984537072,117065.79000414636,99400.64175109885,119948.44890654199,116658.32719023833,126104.04558362307,99400.64175109885,127156.23335789809,123561.40163009442
2024-05-06,117009.24222296308,118068.75187548163,100237.50940875494,120966.01617098539,116658.32719023833,126142.4666693688,100237.50940875494,128234.72174852247,124837.39803254096
2024-05-07,117108.58539642983,118103.20954960551,100232.86976011939,120965.53151019968,116671.07952158836,126231.45683177814,100232.86976011939,128214.26661450503,124975.14764416871
2024-05-08,117123.5619964383,118105.28076047079,100275.88764437885,120992.92241358955,116696.58418428845,126237.76075017724,100275.88764437885,128256.61967889637,124987.23094343429
2024-05-09,117642.08716760941,118527.52833810939,100620.79645185494,121399.77547792667,116760.34584103868,126417.65936122477,100620.79645185494,128684.93957095008,125707.3955796636
2024-05-10,117754.83632926,118688.50251519457,100764.79008306413,121562.83086219976,116760.34584103868,126447.809836427,100764.79008306413,128858.20422146778,125869.31178982255
2024-05-13,117773.194897174,118678.10310622927,100810.11890569715,121592.54970651802,116785.85050373877,126438.71838765654,100810.11890569715,128804.218998924,125886.22840879436
2024-05-14,118178.55704357612,119133.30299467291,100804.61576703271,122088.69852313105,116798.60283508882,126478.18122916807,100804.61576703271,128844.25282882871,126463.81011368967
2024-05-15,119270.74925573276,120107.95429271729,100886.0140781158,123148.95429423095,116811.35516643885,126582.89792451782,100886.0140781158,128948.20146294353,128029.80569851046
2024-05-16,119101.48449949984,120155.5179706102,100962.00291671444,123197.99570652505,116862.36449183905,126681.8303392028,100962.00291671444,129045.2400419278,127766.38977452055
2024-05-17,119232.20510140827,120176.07244341882,100979.75996299033,123219.07064253792,116875.1168231891,126704.741062996,100979.75996299033,129068.10366118235,127950.05592335753
2024-05-20,119341.07998513374,120166.75944374045,100971.92726744217,123209.52182685498,116900.62148588919,126692.8248734152,100971.92726744217,129058.20617435864,128097.47217439773
2024-05-21,119562.19737191424,120227.21954747103,101022.9435668916,123271.51285086804,116913.37381723925,126759.46525011465,101022.9435668916,129123.26711510724,128411.63795530313
2024-05-22,119312.70865714934,120173.35634582744,100976.65252021466,123216.2857701904,116938.87847993935,126697.3501850245,100976.65252021466,129064.09713086298,128041.888997776
2024-05-23,118684.22886479972,120109.82825495974,100921.88175185329,123151.14907403069,117015.39246803964,126621.31814681078,100921.88175185329,128994.20520715049,127106.64163461915
2024-05-24,119271.84534673722,120155.43997278021,100960.43282350077,123197.9157336991,117028.14479938967,126671.62045512913,100960.43282350077,129043.38218059896,127947.63926350439
2024-05-28,119330.54098184648,120102.2274905501,100915.773813066,123143.35584940879,117015.39246803964,126614.07755737034,100915.773813066,128986.49918814302,128037.05567806974
2024-05-29,118715.43192952708,120033.91465173604,100857.47341682707,123073.31324990891,117040.89713073974,126536.57615094389,100857.47341682707,128912.11437943784,127140.47487256282
2024-05-30,118136.06888500565,120114.95363891202,100926.08755278119,123156.40423867741,117066.40179343983,126624.90114487216,100926.08755278119,128999.66424065559,126297.06058382447
2024-05-31,118943.28744251946,120244.47998301848,101035.2113050347,123289.21034075765,117091.90645613991,126767.99444115705,101035.2113050347,129138.80668343534,127447.39067390884
2024-06-03,119025.03760932203,120291.37129357514,101075.2592457886,123337.28899394147,117111.08341202412,126817.19843553113,101075.2592457886,129190.08578390014,127551.30704759293
2024-06-04,119158.08947023432,120361.03805328616,101133.7790576427,123408.71979719317,117136.70106124473,126892.31751953685,101133.7790576427,129264.70272172609,127693.8899789269
2024-06-05,120574.30249824974,120394.6995467768,101162.7089024903,123443.23363892575,117149.50988585502,126928.00702736912,101162.7089024903,129301.79254188307,129211.55236668528
2024-06-06,120572.04738196309,120418.64512577289,101183.01369133106,123467.78554788655,117162.31871046535,126953.77334198392,101183.01369133106,129327.85835133544,129209.13570683217
2024-06-07,120425.46482333094,120308.52688133105,101088.11322827837,123354.87898117129,117213.55400890656,126829.33746123614,101088.11322827837,129206.52522820688,129052.05281637948
2024-06-10,120797.55901062799,120355.38895391668,101127.84508473969,123402.9276560446,117239.17165812716,126881.07910143366,101127.84508473969,129257.31343347729,129450.80169214403
2024-06-11,121088.46901160569,120385.75596096553,101153.73440538954,123434.06359109952,117251.98048273748,126912.69947989965,101153.73440538954,129290.42382736069,129762.55081319631
2024-06-12,122082.97529401779,120380.25839700515,101149.42033180711,123428.42682241318,117277.59813195809,126903.04461654689,101149.42033180711,129285.01140420706,130828.29780842156
2024-06-13,122328.78296926251,120415.02835343346,100816.29004576539,123464.07719465675,117290.40695656839,126939.60030867347,101178.72289364791,129322.31426382351,131091.71373241147
2024-06-14,122403.2018067219,120515.19817249992,100562.95489369136,123566.78343027293,117354.45107961993,127046.90503558768,101263.50645088239,129430.76759861484,131171.4635075644
2024-06-17,123377.41204255419,121290.43957793021,101273.54732409687,124353.01865729962,117367.25990423023,127056.20798992376,101269.8080112644,129438.83831428448,132215.46056411156
2024-06-18,123690.87320639836,121359.17100946367,101501.85236280669,124412.90206184085,117392.87755345086,127118.23263835859,101318.83680337245,129501.48250582702,132551.37628369505
2024-06-20,123354.86087968771,121603.20687851419,101890.9106460164,124652.86317170186,117418.49520267147,127161.41957624009,101352.27358020243,129544.2949183221,132191.2939655804
2024-06-21,123190.01729141276,121676.54482892386,101802.75198351857,124710.76582965169,117456.92167650239,127159.33998830045,101352.0225827377,129543.89959845567,132014.6419303011
2024-06-24,122789.57224796856,121925.12207213367,102401.79440078995,124914.11200335991,117482.539325723,127272.99893690919,101438.65230848122,129654.4729894713,131585.51130603958
2024-06-25,123262.4141354253,122279.32892155186,102309.65667788204,125337.47602668511,117482.539325723,127217.32763708796,101397.06728537133,129601.39499142683,132092.2248680207
2024-06-26,123416.25742895187,121999.9485846344,101949.69516441636,125051.46657225565,117495.34815033332,127162.36836958553,101354.60445838512,129547.16031283754,132257.08861067484
2024-06-27,123610.82394723549,122199.41344447935,102055.29356128426,125263.75187246868,117520.96579955393,127203.94724112673,101388.10377309218,129590.06426019105,132465.59275579627
2024-06-28,123124.40765152645,121952.09183453325,102027.6366848642,125016.14621212402,117559.39227338486,127174.3982167259,101366.65781933162,129562.82812757025,131944.33239299274
2024-07-01,123377.79660557024,121795.22050008521,101873.6535872588,124918.20218851468,117600.63668863004,127136.36486041408,101338.5145531431,129527.06054865099,132215.8726750113
2024-07-02,124208.0979103387,122601.40476628525,102602.22977425647,125754.91825728522,117613.50046424683,127211.37301708972,101396.2354851032,129600.70956012487,133105.6519919829
2024-07-03,124762.3862473095,122804.02273239655,102702.22769944285,126013.02115318713,117652.09179109716,127307.03816399549,101471.97110993127,129697.50480787143,133699.64635889858
2024-07-05,125481.82988468383,123512.56660478134,102953.99264946165,126717.65310851924,117690.68311794751,127467.72685837148,101596.28087801927,129856.33577340664,134470.62680248704
2024-07-08,125626.62357270885,123203.2889301141,102701.719964822,126413.96503293216,117716.41066918109,127460.00262348869,101591.25515925686,129849.82479175738,134625.7926779262
2024-07-09,125748.79324697997,123425.44416864707,102883.08971710302,126640.6681071706,117716.41066918109,127448.48002451977,101582.31089553192,129838.41752731815,134756.713885328
2024-07-10,126993.114003445,124237.50872936618,103525.07079610316,127470.06843817998,117742.13822041464,127524.45536271343,101640.78507809738,129913.07466521634,136090.17062738354
2024-07-11,125898.11173775578,123799.09335224915,103714.22396813598,126949.73042351172,117755.00199603142,127618.01360389347,101713.74097581684,130006.28969030247,134916.7286943747
2024-07-12,126692.21462051799,124078.50669702177,104018.80212184989,127233.51002874231,117806.45709849855,127711.46822745848,101786.70549961556,130099.44349208004,135767.71654248648
2024-07-15,127040.62443232819,124768.89551649035,104849.18751703123,127939.1735786803,117832.18464973211,127658.16489040451,101747.71550022003,130049.89184789546,136141.084430262
2024-07-16,127794.00409033337,125593.54344211076,105626.20695028076,128667.81737951057,117832.18464973211,127786.9353611908,101846.14622598351,130175.67495923795,136948.43187590656
2024-07-17,126002.18220102375,124522.01452600781,104494.38899493919,127524.00386970898,117870.77597658247,127885.63593247865,101921.96972359064,130272.44768876655,135028.2541673466
2024-07-18,125033.87441235641,124166.6614819387,104014.40386225526,127271.35743772326,117883.63975219925,127842.81175332931,101889.51160807878,130230.98829066659,133990.582375347
2024-07-19,124203.57310758793,123281.6262740687,103174.7502834645,126341.95928465444,117922.23107904961,127809.14021904352,101864.5270540243,130198.97432356066,133100.80305837543
2024-07-22,125484.0922860592,124414.21016868108,104050.5644982178,127575.42945027165,117947.95863028316,127847.22931053037,101893.9876653952,130236.57810418887,134473.05126929074
2024-07-23,125287.26336640016,124205.6919928472,103785.49849303938,127333.03352355734,117947.95863028316,127829.86651120946,101881.42512513537,130220.61412848135,134262.12265736557
2024-07-24,122447.94964028451,121584.87277079366,101761.8037962361,124559.48696129155,117986.54995713351,127862.29806775847,101906.74024515602,130252.89632163958,131219.4168186752
2024-07-25,121941.03048415163,120896.10683775431,101619.77850605131,123826.94313767215,117986.54995713351,127818.35045001558,101873.77171745789,130210.68861254808,130535.71718002127
2024-07-26,123011.59038541578,122340.61135747467,102947.8200999594,125227.51882347329,118050.86883521742,127996.08435700295,102011.6762791997,130386.84199316218,131997.67066267488
2024-07-29,123067.46742777854,122470.07322767892,102914.96330702468,125315.71754600789,118050.86883521742,128010.51469615354,102022.79472958474,130400.98964553761,132075.25360039444
2024-07-30,122588.6386109142,121937.76629720008,102797.785322079,124568.7729249148,118063.73261083422,128029.00595355984,102038.2340318055,130420.79383621241,131406.10076256297
2024-07-31,124134.68408985501,123831.10588653671,104216.8612035786,126720.91776167299,118089.46016206779,128142.2402992469,102126.9092951749,130534.1197568919,133542.05601665552
2024-08-01,122782.99464257873,122419.65695273895,102727.3584024587,125116.48985885653,118118.16053184638,128260.81997649997,102217.84484971593,130650.08017042793,131650.97190974044
2024-08-02,121031.52435621238,120397.1606916981,100689.54912262183,123075.03495741363,118182.76245731776,128442.99368229137,102361.3971901549,130833.32293796338,129199.835971162
2024-08-05,118307.36867167824,117563.29725998458,98158.22225833069,120294.70906178284,118182.76245731776,128273.01806891273,102234.12222400859,130670.89106860223,125437.06349176167
2024-08-06,119156.20688027403,118743.28879846487,99233.86462314193,121443.80499722982,118208.60322750629,128286.77947893062,102242.90583205021,130682.03297163644,126593.53415714436
2024-08-07,118546.61526600365,117982.51175050421,98668.17485868695,120603.93439073338,118234.44399769483,128307.24237548186,102258.46868735901,130701.90955722718,125747.39524264002
2024-08-08,120667.49492515322,120352.16672262305,100806.21575959741,123043.62161489349,118247.3643827891,128389.47198145998,102320.64107652057,130781.44583362497,128654.33094032109
2024-08-09,121084.71574232112,120893.71942844329,101185.61283472313,123563.85507782795,118273.20515297768,128453.32063448596,102370.86678189941,130845.58685116665,129221.65617239563
