date,spy_voltarget,momentum_hrp,momentum_ml_hrp,momentum_equal,SPY
2023-08-25,107335.53037431605,103420.54686229519,,104722.87628947863,105189.85725282597
2023-08-28,107965.32138135371,103862.72242731776,,105183.34404215,105856.90205527926
2023-08-29,109404.26247313622,104482.54094251321,,105910.1219836852,107387.04067022595
2023-08-30,109821.85194929002,104691.1455082728,,106113.24047978038,107829.34636360894
2023-08-31,109705.1614334814,104699.42924335107,,106190.50609895539,107671.55081894259
2023-09-01,109867.89599643227,104860.36422882543,,106242.83905552006,107872.38151215434
2023-09-05,109504.76289299472,104328.4529235482,,105927.10732685031,107406.16740291278
2023-09-06,108933.45850902285,104049.2084119273,,105622.50306995388,106684.13324398482
2023-09-07,108687.22853663388,103799.84087244289,,105369.95080776047,106356.58794672278
2023-09-08,108824.80440380826,103906.69420583751,,105492.54194163819,106516.774332975
2023-09-11,109438.10602479929,104030.37633736787,,105620.51338106437,107217.29091763028
2023-09-12,108928.79588097964,103924.37407377781,,105517.57234410736,106629.14388751014
2023-09-13,109039.33213556216,103771.05915898168,,105367.45057312006,106753.46764997457
2023-09-14,109850.11438667495,104397.41314303281,,106004.62054671248,107673.94166052844
2023-09-15,108681.30363074163,103727.69158938702,,105314.15806412074,106381.25402027988
2023-09-18,108739.1782723605,103853.76866516194,,105438.49659448545,106443.63786683077
2023-09-19,108540.48077165594,103701.39052637112,,105289.00965790603,106222.89502518914
2023-09-20,107656.65152728076,103147.1628750656,,104715.2514964115,105246.34788879618
2023-09-21,106084.84008567891,102341.2314612048,,103899.12840798662,103506.79832151147
2023-09-22,105899.17390977046,102320.25005522065,,103884.69435680186,103274.05858630234
2023-09-25,106241.32911320371,102652.55882105663,,104225.10538925597,103708.34613344517
2023-09-26,105054.49301414413,101964.5985231131,,103533.78002882453,102184.74065037508
2023-09-27,105094.62401733545,102396.78403831835,,103958.09861604321,102225.53008850453
2023-09-28,105567.16213530405,102786.69160214972,,104361.25229549571,102818.17663073809
2023-09-29,105325.30815083107,102452.47155551617,,104033.45944608918,102568.6412445345
2023-10-02,105288.31273312347,102173.86777213965,,103760.88124125448,102527.85180640507
2023-10-03,103999.0977129681,101727.16980812818,,103310.26935916937,101155.40718228524
2023-10-04,104693.8293117254,101811.34985106699,,103461.37989891214,101892.01644732857
2023-10-05,104663.45493135802,101574.3206672321,,103300.050663667,101853.62638791262
2023-10-06,105721.93383963025,102270.3686509744,,104016.43977935342,103062.91325951471
2023-10-09,106301.93015597133,103127.53399644964,,104768.00653135846,103722.74240572617
2023-10-10,106774.6660484061,103459.12471489451,,105058.9001953886,104262.60261626281
2023-10-11,107151.76697741507,103775.53415936398,,105411.88192911904,104689.6920272651
2023-10-12,106600.43832861295,103184.73735047811,,104906.20913464634,104051.45728947513
2023-10-13,106191.64222564298,102634.37562454486,,104312.00123020208,103533.19148735996
2023-10-16,107056.44346700997,103343.70444308693,,105026.2861671774,104622.50942328724
2023-10-17,107055.32231924526,103584.38016456459,,105193.90510081836,104617.71066586023
2023-10-18,105957.217076285,102256.72117789439,,104039.13294099107,103223.67163331895
2023-10-19,105249.38486197985,101660.21992775933,,103527.46340905834,102316.70647961741
2023-10-20,104256.64497098638,100855.41388498493,,102710.01385163845,101059.43203374541
2023-10-23,104119.80701196466,100605.07033714508,,102556.87192680966,100884.27738766019
2023-10-24,104728.14120551808,100879.66509604637,,102833.44358941751,101644.88043983845
2023-10-25,104260.61800280953,99945.66645965943,,101763.53014127917,100186.0581820328
2023-10-26,103917.89523422744,99655.25815950293,,101362.16269014744,98986.36882528469
2023-10-27,103800.3612731058,99492.93435052923,,101262.60613026746,98537.68500586091
2023-10-30,104180.57977665363,99821.17382634751,,101612.10440661502,99715.77995418753
2023-10-31,104376.8631183248,100012.50229972783,,101797.88046222084,100342.01779841002
2023-11-01,105141.49809800294,100231.24584927663,,102108.10203910802,101412.14070462932
2023-11-02,106556.58571458222,101434.37876226199,,103216.33415845946,103355.63746256122
2023-11-03,107237.80914513646,102191.95222043691,,103971.0337453915,104298.59329696522
2023-11-06,107413.33474828476,102097.59337448602,,103947.23286251786,104538.53116831482
2023-11-07,107633.55468603391,101969.24671677273,,104022.67485843878,104836.05412878835
2023-11-08,107687.97580677508,102048.36884520267,,104070.98152882869,104912.83424762024
2023-11-09,107150.77179277365,101731.62209310527,,103691.3301804582,104094.64610631802
2023-11-10,108263.70935378695,102690.95959865412,,104691.06313990527,105719.02549535494
2023-11-13,108199.24344382761,102655.10520078201,,104741.93659690667,105618.2515893881
2023-11-14,109595.47390819446,104107.52058738071,,105984.79587123595,107667.32101071386
2023-11-15,109740.00713318626,104309.07242189514,,106089.95276168505,107895.261988496
2023-11-16,109839.44820452838,104023.3957496209,,105853.39866129152,108027.22781773828
2023-11-17,109930.67156504432,104533.30526688084,,106265.30398611295,108161.59302569406
2023-11-20,110435.8772954171,104896.47877298832,,106737.60065943375,108994.17743927723
2023-11-21,110306.74685869423,104739.74482811833,,106521.17675302694,108756.63894664112
2023-11-22,110611.22589783705,104945.59416283184,,106772.34614678328,109176.53022150295
2023-11-24,110662.0763809428,105042.91747882382,,106806.57063974216,109243.71282548086
2023-11-27,110527.73683972558,104815.39224369607,,106624.59481922952,109046.96377097417
2023-11-28,110610.942086826,104863.46363955032,,106739.93693880405,109154.93581308151
2023-11-29,110560.75526178867,104805.53355835684,,106571.58018573646,109078.15569424964
2023-11-30,110944.74795151575,105146.09905703967,,106747.61297933754,109507.64448396544
2023-12-01,111535.63469164778,105828.50631613408,,107280.36601643244,110155.47673660943
2023-12-04,111010.65691050506,105563.11185241162,,106888.94301780836,109577.22646665687
2023-12-05,110993.55090391361,105113.88513649609,,106595.11687872406,109555.63205823538
2023-12-06,110593.75649666406,104973.07744168697,,106329.42978792496,109114.14637495208
2023-12-07,111431.87176164793,105361.16043836414,,106821.83536011168,109946.73078853528
2023-12-08,111910.93421362716,105759.15609701835,,107276.81111678021,110419.40839509401
2023-12-11,112346.22446187225,106053.05039732208,,107490.22925917004,110848.89718480982
2023-12-12,112859.33196120027,106146.89594968487,,107557.23343608483,111355.16609335752
2023-12-13,114415.6769828587,106948.5634635324,,108362.42523459054,112890.76846999506
2023-12-14,114782.87713640623,107861.27192465808,,109204.04538155645,113253.07465573295
2023-12-15,114594.6744124098,107738.78171205444,,109172.36144637222,113067.38025877294
2023-12-18,115239.27403410194,108041.70486566654,,109522.73628912031,113703.38878983461
2023-12-19,115940.03195616875,108598.76028868387,,110041.99761817094,114394.80715504175
2023-12-20,114333.41623240581,107500.88671441693,,108993.96130834849,112809.60407383509
2023-12-21,115417.51559616074,108295.60145996966,,109806.07073082606,113879.25478516605
2023-12-22,115649.47379336056,108413.05483368723,,109824.85334574291,114108.1214914193
2023-12-26,116137.80684009701,108791.59017533285,,110161.46909896759,114589.94613616295
2023-12-27,116347.79005019367,108918.10763114001,,110277.2707089072,114797.13073340272
2023-12-28,116391.74002439994,109006.89943300071,,110330.55826488142,114840.49495142965
2023-12-29,116054.79022215179,108773.14160226335,,110027.90306964378,114508.03594655651
2024-01-02,115405.3072699923,108112.80626564364,,109270.00814648069,113867.20916904745
2024-01-03,114462.82448979096,107206.53317791848,,108427.77388736756,112937.28760469217
2024-01-04,114094.13303950493,106994.73615606433,,108161.68611557878,112573.50999791067
2024-01-05,114250.3996144606,107098.91267802188,,108283.30688702055,112727.69388422868
2024-01-08,115881.43199056036,107979.81853516035,,109257.43926263072,114336.9881976725
2024-01-09,115713.99858460022,107672.48707227762,,109057.0287567674,114163.53132556478
2024-01-10,116328.11225420021,108092.20959873157,,109534.9140913869,114809.17634952131
2024-01-11,116284.20653240079,108018.52081764062,,109475.46426205763,114758.58476182324
2024-01-12,116361.23124421871,107982.8830469907,,109398.69313829913,114838.08582820592
2024-01-16,115962.22153562968,107579.65573532028,,109093.50585635341,114416.48926405521
2024-01-17,115313.92722415847,107191.5992254049,,108690.52725083902,113780.48073299356
2024-01-18,116339.39567435106,108018.33915663557,,109474.02177903432,114792.31248695526
2024-01-19,117789.70105390917,109047.69094362302,,110476.410171369,116223.33168184393
2024-01-22,118038.74339181308,109392.88704189869,,110692.39670331728,116469.06225066318
2024-01-23,118383.00780009205,109533.50736490685,,110876.33747203561,116808.74862520749
2024-01-24,118512.41215214015,109592.07679001486,,110983.83819206829,116936.43215606455
2024-01-25,119156.99232083265,110055.89496280665,,111337.21027022834,117572.44068712617
2024-01-26,119005.61364485185,110076.11484474629,,111316.67591512624,117423.07504725567
2024-01-29,119948.0679824098,110663.16080695837,,111929.32467684823,118352.99661161094
2024-01-30,119855.28750358285,110799.34076866231,,111894.94767333158,118261.44992910963
2024-01-31,117899.57267357268,109580.69652182664,,110599.47174003074,116331.74222691124
2024-02-01,119281.19190554875,110535.82689604141,,111784.22321399472,117854.30810430124
2024-02-02,120408.2527180808,111599.84316364041,,113010.24445349227,119095.00656451621
2024-02-05,120015.70231906457,111219.91452515034,,112537.42778661517,118661.3643842469
2024-02-06,120330.42767600705,111670.3679299003,,112848.5305412497,119005.86900523864
2024-02-07,121230.40035485323,112283.4215608234,,113502.24989609742,119998.42777341061
2024-02-08,121283.88968658076,112405.82987368193,,113679.38613533089,120051.42848433241
2024-02-09,121928.58174301869,112741.22031824602,,114061.52036372591,120745.25597276329
2024-02-12,121881.44169775804,112728.00200723243,,114025.61098978405,120692.25526184149
2024-02-13,120336.3678087056,111507.17276049058,,112833.43080227853,119029.96023747581
2024-02-14,121344.99538258613,112601.59335969984,,113883.48567441582,120111.65656492538
2024-02-15,122120.88363773865,113224.54284839607,,114446.52569923781,120940.39495388449
2024-02-16,121616.30849378122,112758.80425582272,,113885.2193516804,120338.1141479549
2024-02-20,121064.22533572114,112284.64518003627,,113421.96318948302,119675.60526143237
2024-02-21,121157.30054924772,112429.6728406253,,113528.763231448,119784.01580649971
2024-02-22,123244.7395774232,114006.09556448321,,115080.55103593046,122263.0036037059
2024-02-23,123317.42637344607,114131.6515514903,,115089.11873323629,122347.32291653605
2024-02-26,122979.628703402,113885.72012114577,,114812.83281124211,121899.22599692442
2024-02-27,123154.71822231889,114115.73570636666,,115089.53020539224,122125.68357995394
2024-02-28,123038.58595336312,114178.32433384279,,115085.8977886784,121964.2723239648
2024-02-29,123378.02673396215,114600.26361425452,,115579.46176292875,122402.73275068155
2024-03-01,124238.67197167629,115431.973246039,,116373.36487419932,123551.88452839523
2024-03-04,124124.13501563395,115033.94138771988,,115934.95058395443,123419.3827510907
2024-03-05,123092.24400171956,113955.26943221864,,114845.05563291891,122185.91166054693
2024-03-06,123615.6110746038,114339.6045437388,,115167.24400141671,122805.05632904255
2024-03-07,124645.40229437803,115242.89504379017,,116110.5972294786,124024.07268024402
2024-03-08,124025.36414987045,114837.88528183356,,115680.25944581293,123279.65360411508
2024-03-11,123938.93496151947,114628.77680844965,,115493.6714804948,123173.65218227146
2024-03-12,125054.79675564583,115365.724379473,,116274.49218193305,124498.66995531654
2024-03-13,124896.3749725555,115417.16149365349,,116255.99843751361,124303.53097419538
2024-03-14,124710.6090775532,115055.42288023543,99625.90204901807,115924.23186096716,124057.80040537608
2024-03-15,124035.56248899753,114595.63004014891,99227.92755723155,115336.24464585888,123208.56929153905
2024-03-18,124625.97277569171,115150.34946433292,99705.81106945848,116008.61427147008,123940.81722703394
2024-03-19,125183.59291095941,115684.20678252053,100161.18377111918,116480.07913402788,124629.5652851727
2024-03-20,126206.96589246966,116779.75366893141,101096.14944800865,117557.23554277876,125782.31203511021
2024-03-21,126581.73476383724,117354.20279791197,101604.67571723873,118005.06349897549,126197.97752984661
2024-03-22,126370.32596664155,116896.7048360422,101191.47228309559,117635.35712154863,125958.72820438787
2024-03-25,126063.59427318834,116423.13054267094,100790.26723272225,117226.87416453745,125610.72918553879
2024-03-26,125858.51582566072,116345.82442694815,100720.55014336525,117139.74591686275,125378.72983963942
2024-03-27,126909.06809957375,117414.17908122335,101626.10813327746,118027.82993295492,126432.3935355991
2024-03-28,126884.81038829453,117501.15112564038,101696.1100690798,118006.9543564234,126408.22693706793
2024-04-01,126664.06521565348,117178.16133379145,101425.89352585502,117837.11278027858,126188.31089043412
2024-04-02,125858.70920118291,116575.47189757333,100914.39395147198,117214.03351939376,125385.97981919881
2024-04-03,125996.97815547453,116839.70236137841,101140.95420145046,117492.94108948752,125523.72943082654
2024-04-04,124459.03926037106,115747.75666501657,100214.69915954994,116434.76204754126,123991.56708394946
2024-04-05,125759.25258493805,116769.21875359779,101083.4327571211,117318.67517396277,125286.89676522095
2024-04-08,125829.59994764785,116923.20762500732,101210.41255129954,117515.13303833836,125356.97990096139
2024-04-09,125975.14621532327,116828.43048382454,101134.68736597343,117567.14616682199,125501.97949214854
2024-04-10,124713.74522880303,115712.18848208041,100191.14267964188,116538.59478103605,124245.31636852691
2024-04-11,125654.94442643735,116037.18168458817,100478.98405847547,117084.61528050108,125182.98039153688
2024-04-12,123920.51806997205,114753.30153980196,99389.73882528924,115815.81915346021,123455.06859655718
2024-04-15,122499.66152271141,113816.85737900157,98590.44569218905,114778.15894706955,121908.40629056134
2024-04-16,122296.77971138383,113491.65661076145,98318.66890444422,114491.69250399468,121686.07358407446
2024-04-17,121636.90985320817,113136.89281145248,98010.19428512684,114105.67221480554,120965.90894784518
2024-04-18,121414.0691267114,112961.93962570309,97856.3241432104,113905.64048573069,120716.99298297396
2024-04-19,120447.34957876152,112790.50981338325,97695.80266719295,113427.6755542207,119663.32928701433
2024-04-22,121462.67558085627,113550.26841014354,98339.00226096011,114016.20256049036,120765.32618003633
2024-04-23,122739.18375135424,114624.7785447738,99255.39298837393,115077.19968976731,122198.40547293557
2024-04-24,122687.58281842715,114565.52592116992,99204.75125115803,115189.44442310605,122140.40563646075
2024-04-25,122282.39475071085,114103.94407444443,98816.7305150503,114522.80879318921,121676.406944662
2024-04-26,123308.52988457975,114752.25105518816,99377.54605864095,115343.07842421932,122829.1536945995
2024-04-29,123698.40602671735,114975.42410967454,99570.81800143361,115713.41276602208,123264.15246816084
2024-04-30,122130.71878162221,113522.12059363782,98312.23060315535,114118.3503644168,121311.4913068411
2024-05-01,121818.67181916791,113455.07381331659,98254.16686638164,113950.64010798548,120917.5757507828
2024-05-02,122680.1985706791,113524.84146840173,98314.58693041414,114022.58246105605,122048.57256204225
2024-05-03,123815.12617840673,113583.90502348615,98365.73704827079,114081.90497578452,123561.40163009442
2024-05-06,124766.52241102944,113618.25335480056,98395.48333076938,114116.40390473293,124837.39803254096
2024-05-07,124872.45166963538,113698.00652506702,98464.5510333948,114196.50674668026,124975.14764416871
2024-05-08,124888.42116285744,113703.56138228525,98469.3616412389,114202.08595874549,124987.23094343429
2024-05-09,125416.26318935902,113864.8794255926,98609.06601419413,114364.11128868695,125707.3955796636
2024-05-10,125530.79406317498,113891.54533803435,98632.15918158308,114390.89411578419,125869.31178982255
2024-05-13,125550.7351593976,113883.7276029252,98625.38888014026,114383.04210441283,125886.22840879436
2024-05-14,125963.13222854483,113919.27830249727,98656.17643551852,114418.74867331065,126463.81011368967
2024-05-15,127073.01177768457,114013.4243895847,98737.70866708469,114513.30753672293,128029.80569851046
2024-05-16,126857.56061105012,114102.04760761165,98814.45799313583,114602.31931647735,127766.38977452055
2024-05-17,127011.36424579161,114122.32627445253,98832.0196891327,114622.68689358345,127950.05592335753
2024-05-20,127139.08768656812,113901.0477917523,98640.38848012267,114501.30030753936,128097.47217439773
2024-05-21,127408.47458458268,113891.223979131,98631.88087890118,114474.3767494879,128411.63795530313
2024-05-22,127097.814113048,113465.71365673842,98263.38116518612,114066.19693153443,128041.888997776
2024-05-23,126313.50485913402,112340.62705855553,97289.03561463908,112975.9756157949,127106.64163461915
2024-05-24,127032.2017584162,113007.07761699252,97866.19397500124,113655.61795738402,127947.63926350439
2024-05-28,127109.18210832459,112759.38995103256,97651.6919307646,113511.68909088982,128037.05567806974
2024-05-29,126283.60863989021,111702.07111335827,96736.03449900658,112477.20211799486,127140.47487256282
2024-05-30,125506.6955543781,111618.3080030012,96663.49411499685,112260.649326552,126297.06058382447
2024-05-31,126571.39990864381,113104.69884618738,97813.281120947,113729.71587192953,127447.39067390884
2024-06-03,126668.80515508418,112243.00319219226,97103.01502848597,112794.4205018076,127551.30704759293
2024-06-04,126805.94493098234,111854.72809994147,96892.42758834487,112320.1224418896,127693.8899789269
2024-06-05,128313.0539492578,112472.34802368529,97653.69378436674,112956.59625958416,129211.55236668528
2024-06-06,128310.65409413315,112503.69773498592,97578.97654812702,112967.99725031045,129209.13570683217
2024-06-07,128154.66351103141,112468.17516780017,97554.69865805382,112904.9157938445,129052.05281637948
2024-06-10,128550.63960659741,112680.43518047068,97739.6728041796,113147.8576272188,129450.80169214403
2024-06-11,128860.2209176763,112574.22923367762,97646.18691324945,113178.09349574267,129762.55081319631
2024-06-12,129918.5570276436,112899.16158131666,97907.72512969802,113542.9057606423,130828.29780842156
2024-06-13,130180.14123622964,112525.51932686575,97581.69028775823,113196.50855120165,131091.71373241147
2024-06-14,130259.33645534283,112199.05859757439,97302.97745176188,112923.67092021983,131171.4635075644
2024-06-17,131296.07386918837,113064.93556286808,98037.45782694507,113786.54746825303,132215.46056411156
2024-06-18,131629.65373151368,113339.1618808751,98270.59062139937,114019.41174937635,132551.37628369505
2024-06-20,131272.07531794196,113732.96101240037,98622.1383355802,114379.00687275009,132191.2939655804
2024-06-21,131096.6516679829,113575.36380626477,98487.22955497856,114239.70345697299,132014.6419303011
2024-06-24,130670.5050894952,114063.74314397156,98925.22397225177,114619.23546148256,131585.51130603958
2024-06-25,131173.69511720102,114241.06398401661,99080.07627313302,114945.57783623472,132092.2248680207
2024-06-26,131337.4124467895,113814.62530070606,98711.13257745052,114536.15290615657,132257.08861067484
2024-06-27,131544.46671656318,113973.16237859215,98849.13068503978,114710.7147994996,132465.59275579627
2024-06-28,131026.831042129,113961.68353989015,98831.36179095635,114673.53817822364,131944.33239299274
2024-07-01,131296.4831143924,113821.4974987519,98701.27077356423,114581.61637855027,132215.8726750113
2024-07-02,132180.07517261262,114481.35513391093,99280.14215474797,115206.46530816104,133105.6519919829
2024-07-03,132769.9390806888,114811.85145441841,99572.81708542982,115598.4123151808,133699.64635889858
2024-07-05,133535.5583572938,114846.26529632966,99609.77623142503,115664.09287259619,134470.62680248704
2024-07-08,133689.64525573002,114635.99438113847,99421.33133397518,115465.14563976297,134625.7926779262
2024-07-09,133819.65607628558,114934.42366862469,99386.08436080808,115681.39237534709,134756.713885328
2024-07-10,135143.8403597219,115927.34723773057,100099.1647567165,116624.19608083242,136090.17062738354
2024-07-11,133978.55819029792,115974.48202207047,100124.409517866,116380.63890858133,134916.7286943747
2024-07-12,134823.62852390908,116501.88068159486,100580.03069915052,116845.71322532937,135767.71654248648
2024-07-15,135194.40012327122,116856.01131154504,100883.63481031814,117370.24349842445,136141.084430262
2024-07-16,135996.1335166972,118171.6811473686,102022.17211695408,118478.74709063256,136948.43187590656
2024-07-17,134089.30814854894,117367.76912135475,101331.62178011493,117256.58240895483,135028.2541673466
2024-07-18,133058.85201525665,115965.60571296349,100894.97346609547,116300.97024744621,133990.582375347
2024-07-19,132175.2599570364,115563.67947144638,100043.8684082068,115629.0243359805,133100.80305837543
2024-07-22,133537.96596508176,116275.19659128091,100681.72179271413,116417.47327457309,134473.05126929074
2024-07-23,133328.50408752,115841.90440414805,100307.35156333393,115958.81256470273,134262.12265736557
2024-07-24,130306.95631349714,113754.26946765344,98494.76449251306,113764.98874625395,131219.4168186752
2024-07-25,129767.5018552826,113997.56072209954,98706.69296925806,113908.08980801534,130535.71718002127
2024-07-26,130906.77288999426,115458.34133757917,99975.73557955868,115329.16188231517,131997.67066267488
2024-07-29,130966.23625658783,115508.36080242453,99844.94894683133,115357.40417414597,132075.25360039444
2024-07-30,130456.67504381062,115531.67236594833,100179.59273002653,115237.40107986586,131406.10076256297
2024-07-31,132019.01814439427,115574.81814096084,100220.74189299103,115284.95291334532,133542.05601665552
2024-08-01,130654.55148612267,115683.88185663866,100315.31653022305,115393.7430938424,131650.97190974044
2024-08-02,128887.02025914661,115857.92766223478,100466.24040828558,115567.3523871613,129199.835971162
2024-08-05,126130.2996256019,115712.18931043342,100339.86334817219,115421.97955166528,125437.06349176167
2024-08-06,126991.63973582463,115720.512484951,100347.08079171633,115430.2818514031,126593.53415714436
2024-08-07,126552.01841281721,115736.44146226752,100360.8936096808,115446.17087835057,125747.39524264002
2024-08-08,128072.78291133558,115802.9783902002,100418.5911288113,115512.54092960483,128654.33094032109
2024-08-09,128378.57416828205,115862.02119527693,100469.79011682111,115571.43565349566,129221.65617239563
2024-08-12,128433.77678958855,115918.25089328852,100518.54971810612,115627.5243256811,129289.54124290025
2024-08-13,129533.6906532561,115978.85866211762,100571.10576495295,115687.98008834665,131415.79862977786
2024-08-14,129726.53390961906,116003.08945208069,100592.11750250802,115712.15010673716,131830.38245321694
2024-08-15,130761.63217291665,116035.92279034578,100620.58894267707,115744.90109797179,134089.98551430015
2024-08-16,130935.49820262889,116159.62474616837,100727.85713470686,115868.29280545344,134390.61939796354
2024-08-19,131514.00468955218,116188.64627529278,100753.02316331503,115897.24154768292,135675.58680394434
2024-08-20,131430.61978698126,116257.77704360994,100812.96993199545,115966.19893388955,135454.96032480427
2024-08-21,131654.755871869,116330.16623558571,100875.74224383243,116038.40657152722,135920.45795112182
2024-08-22,131177.2834267179,116277.7402750325,100830.28105474635,115986.11209690868,134853.6925574774
2024-08-23,131893.8359417639,116383.22254354856,100921.7500388839,116091.32981262454,136286.55243848616
2024-08-26,131745.49293690154,116436.16999026753,100967.66343487162,116144.14446550536,135961.67388678534
2024-08-27,131849.52754643266,116461.27907378909,100989.4367849773,116169.19057466688,136148.3578306731
2024-08-28,131477.9658752578,116438.11355656816,100969.34879903398,116146.08315728145,135357.98165265477
2024-08-29,131483.7934427812,116422.75219684458,100956.02819085353,116130.76032432436,135370.10398667346
2024-08-30,132141.16704965034,116497.10885853056,101020.50659470241,116204.9304971972,136662.34479306542
2024-09-03,130718.41181435516,116594.47974175635,101104.94178839454,116302.0571712286,133849.96330073013
2024-09-04,130582.96521338054,116670.77886060752,101171.10459461864,116378.16492952383,133575.99855190786
