ticker,entry_date,exit_date,entry_price,exit_price,shares,dollars_in,dollars_out,pnl,return_pct
ABG,2023-04-20,2023-05-03,203.6,191.82,0.36239893017222685,73.85820660524844,69.44584742285092,-4.412359182397523,-5.974094667611353
AN,2023-04-20,2023-05-03,136.98,132.25,0.5386510598851321,73.85820660524844,71.1653660671389,-2.692840538109536,-3.6459598220439053
PEBO,2023-04-20,2023-05-03,25.64,25.05,2.8777075734424877,73.85820660524844,72.0144881400196,-1.8437184652288465,-2.4962946569810565
TFIN,2023-04-20,2023-05-03,53.77,49.55,1.372222841418363,73.85820660524844,67.9256481504876,-5.932558454760837,-8.03236190998884
BX,2023-04-20,2023-05-03,91.44,83.03,0.8069162530956407,73.85820660524844,66.93125823803652,-6.926948367211921,-9.378711839341742
FCF,2023-04-20,2023-05-03,11.85,12.06,6.226533517558261,73.85820660524844,75.01690222753088,1.158695622282437,1.568810935899571
WASH,2023-04-20,2023-05-03,32.88,25.97,2.2440517695579496,73.85820660524844,58.21974643096453,-15.638460174283914,-21.17362564442856
UPS,2023-04-20,2023-05-03,195.87,175.83,0.3767009862820513,73.85820660524844,66.16909908355511,-7.68910752169333,-10.410633936441851
T,2023-04-20,2023-05-03,18.71,17.09,3.9435821583680055,73.85820660524844,67.3284232674227,-6.529783337825734,-8.840971962297445
CARE,2023-04-20,2023-05-03,13.51,12.98,5.461467223024825,73.85820660524844,70.81895471030738,-3.03925189494106,-4.114981983227694
OZK,2023-04-20,2023-05-03,36.82,33.34,2.0039223841136717,73.85820660524844,66.74396151406347,-7.114245091184969,-9.632301430237305
ARCC,2023-04-20,2023-05-03,18.3,18.09,4.031935638418873,73.85820660524844,72.86477798329841,-0.9934286219500308,-1.3450483942287284
GSHD,2023-04-20,2023-05-03,54.75,58.45,1.3476606791427468,73.85820660524844,78.69199592919766,4.833789323949219,6.544688188523826
RF,2023-04-20,2023-05-03,18.93,16.31,3.897750775650575,73.85820660524844,63.50874283571001,-10.349463769538431,-14.012611793911317
APAM,2023-04-20,2023-05-03,35.46,32.94,2.08077896737353,73.85820660524844,68.47231832609879,-5.385888279149654,-7.292200185601212
AMP,2023-04-20,2023-05-03,312.95,288.83,0.23577064126239142,73.85820660524844,68.02953668150069,-5.8286699237477535,-7.891702481892597
ENTG,2023-04-20,2023-05-03,70.86,74.93,1.0412704231310386,73.85820660524844,77.94437041240352,4.086163807155074,5.532443847431177
RTX,2023-04-20,2023-05-03,103.11,97.16,0.7155893917473125,73.85820660524844,69.45713863686672,-4.401067968381724,-5.9588069771368914
HXL,2023-04-20,2023-05-03,67.8,73.43,1.088265813909519,73.85820660524844,79.8314473566606,5.973240751412163,8.087443529921424
NTRS,2023-04-20,2023-05-03,86.11,73.2,0.8568624106731552,73.85820660524844,62.659606132813686,-11.198600472434755,-15.162296767220681
FITB,2023-04-20,2023-05-03,27.54,23.96,2.679172918775069,73.85820660524844,64.1287901507168,-9.729416454531645,-13.173101408395505
ALK,2023-04-20,2023-05-03,43.63,43.47,1.6911396328917117,73.85820660524844,73.4403260019609,-0.41788060328754284,-0.5657876389024694
OFG,2023-04-20,2023-05-03,24.66,23.55,2.9920690260772664,73.85820660524844,70.3927623385555,-3.4654442666929413,-4.692023305161979
ADM,2023-04-20,2023-05-03,81.36,75.02,0.9068881782579326,73.85820660524844,67.96671638177719,-5.891490223471251,-7.976757755518797
SHW,2023-04-20,2023-05-03,233.03,231.52,0.31663057195668104,73.85820660524844,73.2330037093914,-0.6252028958570435,-0.8464907619522621
ONB,2023-04-20,2023-05-03,13.82,12.58,5.338959636980129,73.85820660524844,67.0969481209768,-6.761258484271636,-9.154376737589475
EFSC,2023-04-20,2023-05-03,43.75,39.11,1.686501078470066,73.85820660524844,65.89309812178533,-7.965108483463112,-10.78432424718136
ZWS,2023-04-20,2023-05-03,20.85,21.52,3.538821207820882,73.85820660524844,76.07927695991306,2.2210703546646187,3.007208618719409
FCBC,2023-04-20,2023-05-03,24.04,23.56,3.069235531741489,73.85820660524844,72.23887793870165,-1.6193286665467923,-2.1924830577076606
HTH,2023-04-20,2023-05-03,29.61,29.93,2.491875115942769,73.85820660524844,74.5072403979469,0.6490337926984608,0.8787565018568158
FFIC,2023-04-20,2023-05-03,13.63,10.43,5.413383872565325,73.85820660524844,56.405132197065484,-17.453074408182957,-23.630514753038593
NWBI,2023-04-20,2023-05-03,11.53,10.62,6.3993427738998605,73.85820660524844,67.8930592385577,-5.9651473666907435,-8.076485526615608
SCL,2023-04-20,2023-05-03,98.79,90.16,0.7468814878334384,73.85820660524844,67.27149610811975,-6.586710497128692,-8.918048243890928
SNY,2023-04-20,2023-05-03,55.67,54.22,1.325389297342651,73.85820660524844,71.79074509421662,-2.067461511031823,-2.7992305879857455
NVO,2023-04-20,2023-05-03,82.79,83.885,0.8912238456705566,73.85820660524844,74.68555198178056,0.8273453765321221,1.1201807010479592
INVA,2023-04-20,2023-05-03,11.85,11.53,6.226533517558261,73.85820660524844,71.72013952598931,-2.1380670792591303,-2.894826692295013
ERIC,2023-04-20,2023-05-03,5.275,5.35,13.987568186363106,73.85820660524844,74.75865630724557,0.9004497019971325,1.2191599869325092
CLSK,2023-04-20,2023-05-03,4.29,3.79,17.199166010038553,73.85820660524844,65.11965433886807,-8.738552266380367,-11.83152511823838
WULF,2023-04-20,2023-05-03,1.44,1.77,51.23918207157319,73.85820660524844,90.60265891441786,16.744452309169418,22.671078921078948
ANET,2023-04-20,2023-05-03,38.77,33.1825,1.9031318592485267,73.85820660524844,63.087522246594716,-10.770684358653725,-14.582921592207127
EL,2023-04-20,2023-05-03,255.56,202.7,0.28871663086189303,73.85820660524844,58.464338214630004,-15.393868390618437,-20.842461654795354
BLMN,2023-04-20,2023-05-03,24.28,24.6,3.038897124508459,73.85820660524844,74.68211239364518,0.8239057883967433,1.1155236855401736
VRTX,2023-04-20,2023-05-03,326.79,346.36,0.22578543463100273,73.85820660524844,78.12484009565532,4.266633490406875,5.776789996013366
POST,2023-04-20,2023-05-03,88.28,90.09,0.8357999794185024,73.85820660524844,75.22192292566707,1.3637163204186322,1.8463978251019773
AON,2023-04-20,2023-05-03,329.74,320.34,0.22376545818846785,73.85820660524844,71.60934584921769,-2.2488607560307514,-3.0448353126827006
MKTX,2023-04-20,2023-05-03,335.37,298.56,0.22000901148899837,73.85820660524844,65.62020457968521,-8.238002025563233,-11.153807280473329
UAL,2023-04-20,2023-05-03,45.85,44.48,1.6092567542653302,73.85820660524844,71.50816068929215,-2.3500459159562865,-3.1818345231649445
DAL,2023-04-20,2023-05-03,35.59,34.13,2.0731784822440398,73.85820660524844,70.6868240173901,-3.1713825878583464,-4.293879764517576
LUV,2023-04-20,2023-05-03,32.27,30.79,2.28647109337048,73.85820660524844,70.3300445199122,-3.528162085336234,-4.776939824972028
BFC,2023-04-20,2023-05-03,68.25,66.84,1.081090434916709,73.85820660524844,72.187824585163,-1.670382020085441,-2.2616065253427666
MRBK,2023-04-20,2023-05-03,11.85,8.39,6.226533517558261,73.85820660524844,52.188375596101494,-21.669831009146947,-29.339774149900716
PTEN,2023-05-03,2023-05-16,10.42,10.07,6.688265489534919,69.7614181273548,67.28348264613702,-2.4779354812177843,-3.5520142046053644
MPC,2023-05-03,2023-05-16,115.37,106.75,0.6040714778621292,69.7614181273548,64.42014563152051,-5.341272495834289,-7.656484972945058
PARR,2023-05-03,2023-05-16,22.27,21.3,3.1293994791627235,69.7614181273548,66.58955269725985,-3.171865430094954,-4.546733015525102
RNGR,2023-05-03,2023-05-16,11.26,11.25,6.189318508077607,69.7614181273548,69.5602033826572,-0.20121474469759448,-0.2884327040632425
KBR,2023-05-03,2023-05-16,59.27,58.5,1.1758347629653088,69.7614181273548,68.7175472998371,-1.0438708275177078,-1.4963440473816656
HWM,2023-05-03,2023-05-16,45.0,44.24,1.5487050311323078,69.7614181273548,68.44619586671601,-1.3152222606387909,-1.8853146853146707
AMG,2023-05-03,2023-05-16,144.05,140.49,0.4838023353068646,69.7614181273548,67.90142069717416,-1.8599974301806412,-2.6662265190553804
CNNE,2023-05-03,2023-05-16,17.99,18.84,3.8739147526933775,69.7614181273548,72.91156938680248,3.150151259447682,4.515606683477736
WEC,2023-05-03,2023-05-16,95.58,90.1,0.7291454948833841,69.7614181273548,65.63031307990391,-4.1311050474508875,-5.921761853965238
UTL,2023-05-03,2023-05-16,55.33,56.19,1.259564908746681,69.7614181273548,70.70417727025352,0.9427591428987228,1.3514047853465994
GSK,2023-05-03,2023-05-16,36.8,36.47,1.8937969130693983,69.7614181273548,68.99770664622132,-0.763711481133484,-1.0947476436606696
TSN,2023-05-03,2023-05-16,61.02,49.2,1.142112854817336,69.7614181273548,56.135760504555925,-13.625657622798876,-19.531795637990324
LUV,2023-05-03,2023-05-16,30.08,28.54,2.3168792021593703,69.7614181273548,66.05760869719879,-3.7038094301560136,-5.309251918294474
AAL,2023-05-03,2023-05-16,13.79,14.2,5.053787266204051,69.7614181273548,71.69201540091741,1.9305972735626113,2.7674283656879775
ALK,2023-05-03,2023-05-16,43.45,42.64,1.6039522762014695,69.7614181273548,68.32413253217342,-1.437285595181379,-2.0602872386531823
CHRD,2023-05-03,2023-05-16,133.34,137.82,0.5226618149164081,69.7614181273548,71.96121808044758,2.1997999530927785,3.1533188575336517
RCUS,2023-05-03,2023-05-16,17.68,18.29,3.9418397285607383,69.7614181273548,72.02415238674052,2.2627342593857236,3.2435324856139385
DNLI,2023-05-03,2023-05-16,24.69,29.3,2.822670166097766,69.7614181273548,82.62153163079788,12.860113503443074,18.434420986061312
NEWT,2023-05-03,2023-05-16,11.42,11.05,6.102603012342719,69.7614181273548,67.36632952310066,-2.3950886042541413,-3.433256760752375
ESTA,2023-05-03,2023-05-16,67.72,68.12,1.0291158653419057,69.7614181273548,70.03326937434353,0.27185124698873153,0.38968709966939935
OGN,2023-05-03,2023-05-16,24.27,20.41,2.87151736303889,69.7614181273548,58.54906171024412,-11.212356417110684,-16.072431894434356
MGA,2023-05-03,2023-05-16,51.98,51.81,1.3407411773942643,69.7614181273548,69.39433660039604,-0.3670815269587564,-0.5261956204626187
SU,2023-05-03,2023-05-16,28.75,28.15,2.4240600487288297,69.7614181273548,68.16905308134484,-1.5923650460099594,-2.2825869782391397
HBM,2023-05-03,2023-05-16,4.98,4.76,13.99432257047266,69.7614181273548,66.54636246001441,-3.215055667340394,-4.608644367680519
MP,2023-05-03,2023-05-16,20.5,21.17,3.3995964098026272,69.7614181273548,71.8974865395261,2.136068412171298,3.0619624278161055
PR,2023-05-03,2023-05-16,9.6,9.07,7.259554833432693,69.7614181273548,65.7783181768953,-3.983099950459504,-5.709602897102881
KW,2023-05-03,2023-05-16,16.34,14.39,4.265099534942096,69.7614181273548,61.31340752550895,-8.448010601845851,-12.109860763471525
RICK,2023-05-03,2023-05-16,72.87,72.4,0.9563843337581152,69.7614181273548,69.17298353832345,-0.5884345890313512,-0.8434957385142584
REPX,2023-05-03,2023-05-16,40.34,35.27,1.7276084878768927,69.7614181273548,60.8718186160506,-8.889599511304205,-12.742859520251667
EMR,2023-05-03,2023-05-16,85.46,81.15,0.8154894266435041,69.7614181273548,66.11079000514825,-3.6506281222065553,-5.233018794919069
OPCH,2023-05-03,2023-05-16,32.68,27.46,2.132549767471048,69.7614181273548,58.501256798140226,-11.260161329214576,-16.140958185021827
MIRM,2023-05-03,2023-05-16,27.3,26.29,2.5528104908774303,69.7614181273548,67.04627441736247,-2.715143709992333,-3.8920420239101654
BRBR,2023-05-03,2023-05-16,36.23,36.37,1.923591675433449,69.7614181273548,69.89106820627902,0.12965007892421454,0.1858478259251101
PODD,2023-05-03,2023-05-16,314.7,319.87,0.22145448490929093,69.7614181273548,70.76580944184695,1.0043913144921532,1.439751859198963
ERO,2023-05-03,2023-05-16,19.92,18.29,3.498580642618165,69.7614181273548,63.92505091353275,-5.836367213822051,-8.366182010760328
BWXT,2023-05-03,2023-05-16,64.46,66.89,1.0811623704770998,69.7614181273548,72.24663201025199,2.4852138828971846,3.5624474811567572
FN,2023-05-03,2023-05-16,92.66,93.15,0.7521230995138556,69.7614181273548,69.99020645299593,0.22878832564113338,0.3279582493914657
SWKS,2023-05-03,2023-05-16,105.66,96.43,0.6595847662403356,69.7614181273548,63.540155249547006,-6.221262877807796,-8.917913432393826
QRVO,2023-05-03,2023-05-16,92.32,90.59,0.7548930502702974,69.7614181273548,68.31737566256226,-1.4440424647925454,-2.0699729213593905
STVN,2023-05-03,2023-05-16,27.24,27.38,2.558433421474077,69.7614181273548,69.97985717288026,0.21843904552545723,0.31312300034767077
CERT,2023-05-03,2023-05-16,23.48,20.14,2.9681314480815097,69.7614181273548,59.718389196997244,-10.043028930357558,-14.396251108346508
DK,2023-05-03,2023-05-16,20.26,21.36,3.439868035585086,69.7614181273548,73.40210565885734,3.640687531502536,5.218769384613401
FOLD,2023-05-03,2023-05-16,11.63,10.72,5.992409836711423,69.7614181273548,64.1743948160969,-5.587023311257894,-8.00875822371953
TVTX,2023-05-03,2023-05-16,15.41,16.48,4.522500090911996,69.7614181273548,74.45627069673147,4.694852569376664,6.729869740901556
DVN,2023-05-03,2023-05-16,49.5,46.13,1.4079136646657344,69.7614181273548,64.8821102936793,-4.879307833675497,-6.994278448823888
ADTN,2023-05-03,2023-05-16,8.72,8.58,7.992170458824983,69.7614181273548,68.50424971418164,-1.2571684131731615,-1.802096985583212
TREX,2023-05-03,2023-05-16,54.94,55.96,1.2685061230606818,69.7614181273548,70.91461704382928,1.15319891647448,1.6530611725369848
RYN,2023-05-03,2023-05-16,28.0795,26.5008,2.4819432824998255,69.7614181273548,65.70770905833051,-4.053709069024293,-5.810818039312127
TSLX,2023-05-03,2023-05-16,17.94,17.7,3.8847116165526114,69.7614181273548,68.69063621736824,-1.0707819099865645,-1.534919929568763
TBPH,2023-05-03,2023-05-16,11.0,11.11,6.335611490995805,69.7614181273548,70.31825502129843,0.5568368939436255,0.7982017982018043
AMRX,2023-05-03,2023-05-16,1.84,2.03,37.875938261387965,69.7614181273548,76.81126651594695,7.049848388592153,10.105655214350884
CAH,2023-05-03,2023-05-16,82.88,85.8,0.8408750772315862,69.7614181273548,72.07493454484363,2.3135164174888274,3.3163265306122733
SPHR,2023-05-03,2023-05-16,30.49,21.53,2.2857240538194117,69.7614181273548,49.16242723985321,-20.598990887501593,-29.527769704876928
FWONK,2023-05-03,2023-05-16,72.18,73.79,0.9655268273892192,69.7614181273548,71.17497836845745,1.413560241102644,2.026277961440064
SWX,2023-05-03,2023-05-16,54.54,55.77,1.2778094316273167,69.7614181273548,71.1921685698536,1.4307504424988053,2.0509193776520727
NWN,2023-05-03,2023-05-16,46.43,44.08,1.5010063838241192,69.7614181273548,66.09819703756821,-3.663221089786589,-5.251070273684945
LCID,2023-05-03,2023-05-16,72.7,69.8,0.9586207207834092,69.7614181273548,66.84481458437128,-2.9166035429835233,-4.180826051527566
FOXF,2023-05-03,2023-05-16,110.24,96.4,0.6321818432597411,69.7614181273548,60.88138736054881,-8.880030766805994,-12.729143135529183
ACAD,2023-05-03,2023-05-16,21.46,21.88,3.247517539653022,69.7614181273548,70.9846280838405,1.2232099564857037,1.7534189947983003
RVMD,2023-05-03,2023-05-16,23.48,25.63,2.9681314480815097,69.7614181273548,75.99713580531477,6.235717677959968,8.938633768276025
KPTI,2023-05-03,2023-05-16,54.0,35.7,1.29058752594359,69.7614181273548,46.02790070150998,-23.733517425844823,-34.020979020979006
ZYME,2023-05-03,2023-05-16,8.21,9.03,8.488639025694743,69.7614181273548,76.5757579916215,6.8143398642666995,9.768063848453599
RARE,2023-05-03,2023-05-16,42.9,46.69,1.6245157669220014,69.7614181273548,75.77279251643066,6.011374389075854,8.617047288375977
ABR,2023-05-03,2023-05-16,11.3,12.46,6.167409416013615,69.7614181273548,76.76907540220613,7.007657274851326,10.045176062875202
PYPL,2023-05-03,2023-05-16,72.41,60.8,0.9624599696306292,69.7614181273548,58.459048587388715,-11.302369539966087,-16.201461844328836
FTNT,2023-05-03,2023-05-16,61.64,68.31,1.130625022727999,69.7614181273548,77.15576230724706,7.394344179892258,10.599475151713971
BHF,2023-05-03,2023-05-16,42.75,39.91,1.6302158222445347,69.7614181273548,64.99685155231359,-4.764566575041215,-6.8298017771702035
PRI,2023-05-03,2023-05-16,180.97,180.46,0.3851009913297997,69.7614181273548,69.42582957048029,-0.3355885568745123,-0.4810517989497715
RGA,2023-05-03,2023-05-16,141.17,147.65,0.49367235532304216,69.7614181273548,72.81783254018373,3.0564144128289286,4.381238935322688
NTRA,2023-05-03,2023-05-16,50.6,51.0,1.3773068458686533,69.7614181273548,70.17240649016202,0.41098836280721684,0.5891341859721461
TALO,2023-05-03,2023-05-16,12.5,11.41,5.575338112076309,69.7614181273548,63.550993250931896,-6.2104248764229055,-8.902377622377601
MGY,2023-05-03,2023-05-16,19.61,19.39,3.5538871188655716,69.7614181273548,68.84096136356862,-0.9204567637861771,-1.3194352816994244
ENR,2023-05-03,2023-05-16,33.13,35.04,2.1035836523076923,69.7614181273548,73.63586160568467,3.874443478329866,5.553848505855734
WTRG,2023-05-03,2023-05-16,42.53,41.13,1.6386486339279063,69.7614181273548,67.33022069514134,-2.431197432213466,-3.485017216500859
IPAR,2023-05-03,2023-05-16,151.0,135.92,0.4615346119268467,69.7614181273548,62.6690526686439,-7.092365458710901,-10.166601610310224
EL,2023-05-03,2023-05-16,194.09,194.95,0.35906912463781676,69.7614181273548,69.93052532229423,0.1691071949394285,0.24240790895435982
IFF,2023-05-03,2023-05-16,96.69,81.12,0.7207749136513999,69.7614181273548,58.41079173440616,-11.35062639294864,-16.270635972776823
CLH,2023-05-03,2023-05-16,144.33,140.6,0.4828637594467806,69.7614181273548,67.82275393363913,-1.9386641937156668,-2.7789919496425477
THS,2023-05-03,2023-05-16,53.19,51.24,1.310241143089939,69.7614181273548,67.06961941575655,-2.6917987115982527,-3.8585779702530827
VITL,2023-05-03,2023-05-16,12.72,14.29,5.4789093082510885,69.7614181273548,78.21532040089313,8.453902273538333,12.118306222079786
SHLS,2023-05-03,2023-05-16,18.25,23.53,3.8187247342988413,69.7614181273548,89.76473840505369,20.00332027769889,28.673901441024753
MAN,2023-05-03,2023-05-16,74.93,70.61,0.9300911037095135,69.7614181273548,65.60805910009582,-4.153359027258986,-5.9536619792859025
OMC,2023-05-03,2023-05-16,91.41,91.88,0.762408121660145,69.7614181273548,69.980008159916,0.21859003256119536,0.31333943378579626
EFX,2023-05-03,2023-05-16,200.93,203.13,0.3468457990392368,69.7614181273548,70.38433237168132,0.6229142443265232,0.8929208451430068
DAL,2023-05-03,2023-05-16,34.53,33.82,2.0182950014756402,69.7614181273548,68.19047821295625,-1.5709399143985507,-2.2518749712494084
JBHT,2023-05-03,2023-05-16,175.69,171.03,0.3966744060615508,69.7614181273548,67.77538044503834,-1.9860376823164643,-2.846899813147148
UAL,2023-05-03,2023-05-16,44.68,45.35,1.5597969203436404,69.7614181273548,70.6660535472465,0.9046354198917044,1.2967560639897302
VRTX,2023-05-03,2023-05-16,349.28,345.15,0.19952967934308824,69.7614181273548,68.79880115644164,-0.9626169709131602,-1.3798701298701086
LGND,2023-05-03,2023-05-16,75.17,77.14,0.9271215431815066,69.7614181273548,71.4466376851804,1.6852195578256044,2.415689937307621
GM,2023-05-03,2023-05-16,32.76,31.54,2.127342075731192,69.7614181273548,67.02927269949323,-2.7321454278615676,-3.9164132570725942
A,2023-05-03,2023-05-16,135.89,126.29,0.5128539730734701,69.7614181273548,64.7035599311891,-5.0578581961656965,-7.250222733334047
DE,2023-05-03,2023-05-16,385.26,362.68,0.18089530810609422,69.7614181273548,65.54150323357433,-4.219914893780469,-6.049066958582597
PAYC,2023-05-03,2023-05-16,291.15,265.29,0.23936708363714188,69.7614181273548,63.43819192447927,-6.3232262028755315,-9.064073484475328
HPQ,2023-05-03,2023-05-16,30.21,29.66,2.3069091824215113,69.7614181273548,68.3545034242714,-1.4069147030834017,-2.0167518677945617
KEYS,2023-05-03,2023-05-16,143.49,146.52,0.4856904759980058,69.7614181273548,71.0922051746846,1.3307870473297925,1.907626139279937
BJ,2023-05-03,2023-05-16,74.58,70.94,0.9344559721232751,69.7614181273548,66.22401635576271,-3.537401771592087,-5.070713678919613
DKS,2023-05-03,2023-05-16,142.79,131.42,0.4880714784015257,69.7614181273548,64.07821133783698,-5.6832067895178255,-8.146633113367475
FISV,2023-05-03,2023-05-16,119.7,118.68,0.5822199365159052,69.7614181273548,69.02876420364193,-0.7326539237128742,-1.0502279675211854
TRU,2023-05-03,2023-05-16,67.1,68.46,1.0386248345894764,69.7614181273548,71.03315191981955,1.2717337924647438,1.822975831917718
NCLH,2023-05-03,2023-05-16,14.44,13.48,4.8262968421713195,69.7614181273548,64.99342295103692,-4.767995176317882,-6.834716530007379
CCL,2023-05-03,2023-05-16,9.46,10.36,7.366990105809075,69.7614181273548,76.24569547868583,6.484277351331031,9.29493339641331
RCL,2023-05-03,2023-05-16,67.88,76.46,1.0266901355473461,69.7614181273548,78.42222703618613,8.660808908831328,12.414898007119579
IVZ,2023-05-03,2023-05-16,16.6,14.98,4.1982967711417984,69.7614181273548,62.82759514607244,-6.933822981282361,-9.939337770663057
FHI,2023-05-03,2023-05-16,41.16,37.08,1.6931906317044183,69.7614181273548,62.720725114976226,-7.040693012378576,-10.092531375330204
GPN,2023-05-03,2023-05-16,101.01,100.51,0.6899487813182245,69.7614181273548,69.27740525828446,-0.4840128690703409,-0.6938116828226434
MRNA,2023-05-03,2023-05-16,130.52,125.11,0.533954385542092,69.7614181273548,66.73623014199595,-3.025187985358855,-4.336477191212115
BNTX,2023-05-03,2023-05-16,109.98,105.6,0.6336763629837593,69.7614181273548,66.84930770715388,-2.912110420200918,-4.174385352781443
PAG,2023-05-03,2023-05-16,141.83,137.22,0.4913750715712744,69.7614181273548,67.35906083368926,-2.4023572936655455,-3.443676115184268
AN,2023-05-03,2023-05-16,135.0,131.11,0.5162350103774359,69.7614181273548,67.61588863837504,-2.1455294889797614,-3.07552447552447
GPI,2023-05-03,2023-05-16,223.1,216.15,0.3123788722588698,69.7614181273548,67.45317254551595,-2.3082455818388468,-3.3087710138359974
LAD,2023-05-03,2023-05-16,224.04,212.07,0.3110682306773516,69.7614181273548,65.9022714400662,-3.8591466872886,-5.531921212156887
ON,2023-05-03,2023-05-16,79.05,83.04,0.8816157672479932,69.7614181273548,73.13616393896109,3.3747458116062887,4.83755333850214
RSG,2023-05-03,2023-05-16,145.43,146.74,0.4792114859448109,69.7614181273548,70.24917395409402,0.48775582673921747,0.6991770520616165
BFH,2023-05-03,2023-05-16,24.81,27.73,2.8090175897200265,69.7614181273548,77.81616370517341,8.054745577818608,11.546132223278565
SNDR,2023-05-03,2023-05-16,26.44,25.91,2.635844417585244,69.7614181273548,68.22643413077404,-1.5349839965807632,-2.200333705628708
ANET,2023-05-03,2023-05-16,33.775,34.035,2.063411588481239,69.7614181273548,70.15798520054501,0.3965670731902122,0.5684618860044512
KMT,2023-05-03,2023-05-16,27.85,25.09,2.5023959210396356,69.7614181273548,62.72232854522557,-7.039089582129229,-10.090232926857698
SWK,2023-05-03,2023-05-16,85.98,78.75,0.8105574133630362,69.7614181273548,63.76756490603676,-5.993853221318041,-8.59193144608357
SGRY,2023-05-03,2023-05-16,37.57,35.69,1.8549834016756415,69.7614181273548,66.13815324819784,-3.623264879156963,-5.193794759937958
AL,2023-05-03,2023-05-16,38.64,37.88,1.8036161076851411,69.7614181273548,68.25265718095405,-1.5087609464007556,-2.1627440882099003
MGM,2023-05-03,2023-05-16,46.08,41.15,1.5124072569651446,69.7614181273548,62.17332306549158,-7.588095061863221,-10.877208728771215
RSI,2023-05-03,2023-05-16,3.16,2.91,22.054343797770205,69.7614181273548,64.11396231105978,-5.647455816295022,-8.095385627031204
MNDY,2023-05-17,2023-05-31,150.0,180.2,2.407193641257416,361.440125234801,433.3425178604317,71.90239262563074,19.89330669330669
ZM,2023-05-17,2023-05-31,66.09,67.13,5.463444487647335,361.440125234801,366.3942674273098,4.954142192508812,1.3706674623605974
CPB,2023-05-17,2023-05-31,53.02,50.55,6.810242289487219,361.440125234801,343.9134899858453,-17.5266352489557,-4.8491116578630935
KHC,2023-05-17,2023-05-31,38.97,38.22,9.265564439020077,361.440125234801,353.77574298648796,-7.664382248313018,-2.1205122821751
DECK,2023-05-17,2023-05-31,78.7367,79.1667,4.585905253695067,361.440125234801,362.68793446225357,1.247809227452592,0.34523262369997865
CHTR,2023-05-17,2023-05-31,337.04,326.15,1.0713240155133288,361.440125234801,349.0629153320125,-12.37720990278848,-3.4244150105769027
CHWY,2023-05-17,2023-05-31,33.74,29.49,10.701809312051344,361.440125234801,315.28076025578173,-46.159364979019244,-12.770957554597159
HEI,2023-05-17,2023-05-31,178.99,154.58,2.0173140744656815,361.440125234801,311.5245732212741,-49.91555201352685,-13.810185568384362
NVGS,2023-05-17,2023-05-31,13.0,12.82,27.775311245277877,361.440125234801,355.72341067429795,-5.716714560503021,-1.581649120110639
NDSN,2023-05-17,2023-05-31,215.73,217.93,1.6737544439281158,361.440125234801,364.396544659289,2.956419424488047,0.8179555113222362
ZIM,2023-05-17,2023-05-31,17.11,12.73,21.103392530018258,361.440125234801,268.37754072022534,-93.06258451457563,-25.747718091376747
IDR,2023-05-17,2023-05-31,5.53,4.7,65.29458339757909,361.440125234801,306.5776574266531,-54.86246780814787,-15.178853696032718
LAND,2023-05-17,2023-05-31,15.14,15.81,23.849342548785494,361.440125234801,376.68104759060236,15.240922355801388,4.2167211916221214
F,2023-05-17,2023-05-31,11.35,12.0,31.813131822785234,361.440125234801,381.37582429154935,19.935699056748376,5.515629744704638
TM,2023-05-17,2023-05-31,141.13,136.13,2.5584854119507714,361.440125234801,347.9383325097296,-13.501792725071368,-3.735554461835207
GM,2023-05-17,2023-05-31,31.81,32.41,11.351117453272945,361.440125234801,367.5218269439155,6.081701709114554,1.6826304786065802
OI,2023-05-17,2023-05-31,21.12,20.72,17.096545747566875,361.440125234801,353.88618746169607,-7.553937773104906,-2.0899554990463964
WOR,2023-05-17,2023-05-31,55.75,56.13,6.476754191723989,361.440125234801,363.17667256868606,1.7365473338850848,0.4804522831428797
SCSC,2023-05-17,2023-05-31,28.25,28.76,12.781559157119021,361.440125234801,367.2300437173843,5.789918482583346,1.6019025222565046
ATR,2023-05-17,2023-05-31,118.82,112.49,3.0388743156759164,361.440125234801,341.5011287986134,-19.93899643618755,-5.516542033963345
TSEM,2023-05-17,2023-05-31,40.72,39.14,8.86736360973999,361.440125234801,346.72154307353793,-14.718582161263043,-4.072204808943519
IE,2023-05-17,2023-05-31,13.1,12.49,27.563285968596364,361.440125234801,343.9211763060208,-17.518948928780162,-4.846985075992709
NU,2023-05-17,2023-05-31,6.18,6.74,58.42703012760718,361.440125234801,393.4043848770123,31.964259642211346,8.843583600865157
SAIC,2023-05-31,2023-06-13,97.46,108.19,41.586859763432564,4057.108407896681,4494.783075447963,437.6746675512818,10.787847490084316
DELL,2023-05-31,2023-06-13,45.98,48.8,88.14822428325658,4057.108407896681,4297.331711677898,240.22330378121706,5.921047199864091
KR,2023-06-14,2023-06-28,46.97,47.17,187.01317173559238,8792.792685097193,8812.589899457125,19.797214359932696,0.22515274803973
KRUS,2023-06-28,2023-07-12,88.93,103.11,12.374628768105119,1101.5762120839358,1274.6720243070395,173.09581222310362,15.713466787345112
CCL,2023-06-28,2023-07-12,15.94,18.22,69.0386283781423,1101.5762120839358,1256.625925240703,155.0497131567672,14.075259746527008
NCLH,2023-06-28,2023-07-12,19.6,21.8,56.14672124222389,1101.5762120839358,1222.7745245574004,121.19831247346451,11.002263043079372
