date,p_buyhold,p_baseline,p_2level,p_consensus,p_b1_cont,QQQ,SPY
2023-11-29,114972.6907510593,111231.6135049478,113527.96039930083,111810.63802601847,109589.35219246849,115829.81032141419,109078.15569424964
2023-11-30,115281.37109466002,111495.85214936969,113797.65417982447,112077.31407657287,109865.04357567713,115538.60893069825,109507.64448396544
2023-12-01,115915.08554289113,112027.6825168801,114340.46404295015,112643.33119439568,110425.28939164312,115868.43907732549,110155.47673660943
2023-12-04,115267.67314003444,111488.0142542616,113789.65447346936,112067.35387242802,109854.92021265622,114792.77679733392,109577.22646665687
2023-12-05,114856.1267028777,111148.04643352081,113442.66810804745,111703.11465576902,109494.00234430813,115081.00674528748,109555.63205823538
2023-12-06,114126.93779051672,110541.09462027135,112823.18593703855,111054.89957223085,108852.03338400964,114415.40356650815,109114.14637495208
2023-12-07,115012.02636616692,111287.14692925134,113584.64029628794,111847.49131322521,109636.3084333842,116014.03977268349,109946.73078853528
2023-12-08,115561.72732702136,111749.25454895628,114056.28800413804,112338.96180027237,110122.71117837235,116531.07081334243,110419.40839509401
2023-12-11,116173.9139848984,112263.20506597457,114580.84889204297,112885.86357048799,110664.02290878525,117526.504138749,110848.89718480982
2023-12-12,116608.52779235218,112625.44206436099,114950.56417632359,113272.49156935245,111046.88978978965,118462.50860890746,111355.16609335752
2023-12-13,118040.48230206192,113820.01118113346,116169.79485283572,114546.98795858677,112308.9084532254,119969.03008944815,112890.76846999506
2023-12-14,118501.65787775176,114210.3915185201,116568.23448781885,114960.92769113154,112718.38324532268,119865.02959276388,113253.07465573295
2023-12-15,118385.46869678391,114118.95014291597,116474.9053294858,114860.9161271708,112618.95204526352,120444.46093143338,113067.38025877294
2023-12-18,119159.33264923852,114764.29879658189,117133.57703340627,115549.49904890035,113300.8083296097,121201.66180480669,113703.38878983461
2023-12-19,119597.88976159964,115128.60400065596,117505.4032209275,115938.83544730567,113686.44431490845,121820.9490617439,114394.80715504175
2023-12-20,117912.94145028823,113733.10993898413,116081.09955779766,114445.60587236802,112207.10347724998,120010.72477223513,112809.60407383509
2023-12-21,119237.95218607583,114845.70754819615,117216.66644691199,115629.34320519419,113378.72283039283,121407.09844292526,113879.25478516605
2023-12-22,119422.28534200664,115000.56849542471,117374.72445695408,115794.06330571444,113541.75072707859,121588.71634039244,114108.1214914193
2023-12-26,120151.69458501674,115609.85573735878,117996.5902709478,116443.6933932222,114184.96038413566,122333.05198574967,114589.94613616295
2023-12-27,120260.98192782559,115700.55323332337,118089.16019244521,116540.65834419194,114281.00993098583,122581.91018807582,114797.13073340272
2023-12-28,119965.19954701157,115465.56552474578,117849.3212255086,116284.7156775521,114026.71902288416,122522.33210292974,114840.49495142965
2023-12-29,119634.40428546262,115153.0206091137,117530.32390373277,115991.16338377258,113735.94401532119,121992.08714512955,114508.03594655651
2024-01-02,118522.79424194717,114137.17887422023,116493.5103880697,115005.5472161865,112759.55144240378,119927.70649481761,113867.20916904745
2024-01-03,117891.01782782745,113561.07274749609,115905.51070452988,114447.50910272381,112206.48002059317,118658.69328120592,112937.28760469217
2024-01-04,117602.48382656273,113298.89604327902,115637.9214324148,114194.24478806548,111955.27980380548,118048.01790845854,112573.50999791067
2024-01-05,117601.3618192721,113298.48853295838,115637.50550915264,114194.30238740215,111955.21255262893,118188.02640855186,112727.69388422868
2024-01-08,118920.72206452028,114506.64017567817,116870.59911922547,115368.23930465957,113117.6934363647,120630.72789954145,114336.9881976725
2024-01-09,119219.34612238602,114780.42881708649,117150.04005386768,115634.52866781835,113381.31376820142,120869.04024012582,114163.53132556478
2024-01-10,119696.07012019357,115217.70872279342,117596.34748620838,116059.98256183845,113802.46163587269,121688.23891088452,114809.17634952131
2024-01-11,120067.60713805488,115560.61076369908,117946.32864798525,116395.15075448925,114133.81609198071,121941.44577275541,114758.58476182324
2024-01-12,120871.79031536021,116297.16950089502,118698.09344320168,117111.01090179816,114842.6429506351,122004.00276215881,114838.08582820592
2024-01-16,120330.69245436518,115803.21640683833,118193.94281970392,116632.12881798261,114368.14078196441,121992.0871451296,114416.48926405521
2024-01-17,119538.73229514598,115080.42645778805,117456.23106557979,115931.52583045194,113673.90800522431,121303.96026169228,113780.48073299356
2024-01-18,120660.07262910335,116108.48183574679,118505.51037170076,116931.41300372881,114663.77485239094,123025.76692241423,114792.31248695526
2024-01-19,122021.10040378977,117353.3174484024,119776.04528245183,118140.0086192546,115860.83940188042,125465.48950914653,116223.33168184393
2024-01-22,121850.60329694398,117198.1814227487,119617.70651506413,117989.97216266948,115712.07502920029,125629.32924329829,116469.06225066318
2024-01-23,122606.14571825827,117889.1807065082,120322.97129411997,118660.84429244301,116376.54777763768,126150.63748832655,116808.74862520749
2024-01-24,123098.925547133,118339.95393367799,120783.05061393422,119098.56130984894,116810.0686060127,126850.67998879307,116936.43215606455
2024-01-25,123354.38519492288,118576.48502931805,121024.46483074618,119330.32255566418,117039.03783033608,127005.58301017288,117572.44068712617
2024-01-26,123113.2462314675,118356.92233896778,120800.36932741033,119117.86042100827,116828.4097552881,126248.94132881759,117423.07504725567
2024-01-29,123896.90676627457,119073.28290098075,121531.51896152232,119813.11640007999,117517.09755740949,127541.78577648767,118352.99661161094
2024-01-30,123927.58133270126,119101.93804163962,121560.76567989175,119841.37668369123,117544.9676938835,126692.79806315592,118261.44992910963
2024-01-31,122207.03940848346,117531.71886071924,119958.1297441843,118319.25914460073,116036.72754146345,124211.37081682136,116331.74222691124
2024-02-01,123675.73399637078,118876.56819008227,121330.74312805975,119626.12523495824,117330.80130080631,125674.0128071578,117854.30810430124
2024-02-02,124104.97404137513,119269.82297452584,121732.11655229008,120008.43903180906,117709.32636279316,127797.97154261585,119095.00656451621
2024-02-05,123632.20735646975,118838.19274141196,121291.57542852122,119589.90738000404,117294.64453943471,127631.15290420677,118661.3643842469
2024-02-06,123797.8754129122,118990.77421160495,121447.30690233433,119738.82789480148,117441.92947607291,127374.96713807862,119005.86900523864
2024-02-07,124644.28597583596,119764.29174461612,122236.79349781512,120489.41705103817,118185.46532873718,128685.68501129255,119998.42777341061
2024-02-08,124500.43004938419,119635.59782020382,122105.44272177284,120366.55914202867,118063.20822277668,128923.9973518769,120051.42848433241
2024-02-09,124981.99055938094,120075.85793273091,122554.79188650598,120793.90126548089,118486.49787693034,130193.01056548856,120745.25597276329
2024-02-12,124917.78019694137,120018.56463769659,122496.3157867278,120739.31700014182,118432.14969718199,129683.6179374895,120692.25526184149
2024-02-13,123181.90191757055,118434.15657192715,120879.19804044065,119203.27684434786,116910.1622467306,127660.94194677984,119029.96023747581
2024-02-14,124116.80645048087,119289.37774521793,121752.0750259901,120033.73888724364,117732.65964579911,129052.09023494097,120111.65656492538
2024-02-15,124675.35001953437,119802.61335201687,122275.90624454549,120533.80317159684,118227.46506451695,129436.36888413322,120940.39495388449
2024-02-16,124204.120810213,119373.74972721458,121838.18884497645,120118.94677635867,117816.15273276865,128262.6806067553,120338.1141479549
2024-02-20,123427.43452611845,118665.24464315905,121115.05686306214,119432.38462384157,117135.78433782318,127294.53672313136,119675.60526143237
2024-02-21,123532.68239126811,118762.01983767777,121213.82995557389,119526.7216454818,117229.11701663502,126785.14409513233,119784.01580649971
2024-02-22,125485.84408861132,120549.10600188395,123037.81003540177,121262.36741931268,118948.03494836265,130496.85879973359,122263.0036037059
2024-02-23,125193.33019115218,120293.3933629353,122776.81827745275,121004.70127466024,118692.5883169693,130112.58015054133,122347.32291653605
2024-02-26,125207.10343221678,120305.15999263655,122788.82782607534,121016.88881438728,118704.6643698363,130044.06535262332,121899.22599692442
2024-02-27,125637.68205595191,120675.91282586954,123167.23475233406,121400.12178146829,119084.12920229885,130356.85029964028,122125.68357995394
2024-02-28,124969.37395106602,120106.63894562739,122586.20836517648,120810.03960219258,118499.2949958742,129662.76560768834,121964.2723239648
2024-02-29,125460.82955108846,120532.40137367335,123020.76054461207,121249.44381611109,118934.14643974,130773.8968956629,122402.73275068155
2024-03-01,126972.28564868389,121827.12023072263,124342.20852598816,122589.53938120123,120261.6694302722,132742.95260974113,123551.88452839523
2024-03-04,126774.99260898241,121660.29048793906,124171.93462780977,122416.28470491446,120089.84535190476,132269.30683282972,123419.3827510907
2024-03-05,125226.15503549686,120338.76213757008,122823.12367829883,121047.07389189833,118733.01666955504,129895.12013975813,122185.91166054693
2024-03-06,126423.65312425914,121364.83344369626,123870.37795195522,122109.034945878,119784.98962404943,130711.33990625951,122805.05632904255
2024-03-07,128052.43117963824,122760.932516603,125295.299116615,123553.804306668,121126.49379695042,132695.29014162425,124024.07268024402
2024-03-08,126715.64231343598,121622.98241049785,124133.85633509372,122468.19035718468,120029.13654917704,130779.85470417752,123279.65360411508
2024-03-11,126795.24325974529,121692.3854870714,124204.69221961031,122534.68952160008,120096.38984408142,130294.29331023691,123173.65218227146
2024-03-12,127857.29497225252,122603.08602859256,125134.19393010053,123399.14630314584,120975.89979695507,132162.0662795668,124498.66995531654
2024-03-13,127901.79008973058,122641.0213354249,125172.91240119064,123435.03979244748,121012.49331799494,131146.25992782597,124303.53097419538
2024-03-14,127800.43726239986,122560.55472935227,125090.78458356914,123362.13686492066,120936.05724236062,130815.6015552652,124057.80040537608
2024-03-15,127499.64091244477,122307.0460823898,124832.04231843103,123123.87568047296,120692.1022916395,129260.61353295228,123208.56929153905
2024-03-18,128228.95491220079,122930.55779694964,125468.4262654813,123714.7417025643,121293.89658676373,130491.92871318778,123940.81722703394
2024-03-19,128370.27679894984,123053.99167375997,125594.4084016465,123833.1367509997,121413.55238026063,130817.05489563584,124629.5652851727
2024-03-20,129731.74294264584,124215.8421940949,126780.2450150534,124933.08570857755,122534.53738123804,132368.11558254395,125782.31203511021
2024-03-21,130182.43587858861,124604.02794204518,127176.44475388854,125302.5657417453,122909.79099239022,132994.5054753338,126197.97752984661
2024-03-22,129875.9787492605,124344.7364356178,126911.80024369941,125058.2653213044,122660.0532793753,133146.6287350113,125958.72820438787
2024-03-25,129572.45279870456,124089.36887877362,126651.16069198256,124818.4581315442,122414.3862685697,132663.41367485916,125610.72918553879
2024-03-26,129124.57412297137,123709.5067751252,126263.45643685843,124460.07754215936,122048.34290363803,132233.8891769461,125378.72983963942
2024-03-27,129952.1494652762,124423.42674963031,126992.11509818656,125140.16404500387,122738.69008926369,132684.29333795214,126432.3935355991
2024-03-28,130390.87660200088,124796.9077746188,127373.30653898948,125493.28576304237,123098.86296811939,132439.70299886278,126408.22693706793
2024-04-01,130900.28083219161,125234.12064142371,127819.54554842797,125908.61663727894,123521.21104469866,132720.08704611158,126188.31089043412
2024-04-02,130482.79230141948,124848.44176346654,127425.90443324609,125577.4969363719,123182.32184410203,131574.68838501017,125385.97981919881
2024-04-03,131166.8688252677,125470.25244222273,128060.55222706376,126127.77214263432,123743.65193406073,131869.98647732538,125523.72943082654
2024-04-04,129702.2636353341,124142.04966030984,126704.92905415581,124959.7018415189,122549.74670503066,129853.60758434476,123991.56708394946
2024-04-05,130835.56784273134,125173.89119712764,127758.07268337229,125876.79776218125,123483.99441997528,131383.78860815993,125286.89676522095
2024-04-08,130917.61538060299,125249.1474301419,127834.88256117796,125945.03473487902,123548.25085595569,131422.56512533262,125356.97990096139
2024-04-09,131238.72033718074,125541.67345027774,128133.44770271724,126224.7729986544,123836.8043420207,131908.7629944981,125501.97949214854
2024-04-10,130425.94662827502,124804.42839574741,127380.98242132872,125483.51643344438,123109.57115274707,130757.39871537013,124245.31636852691
2024-04-11,131394.35713222972,125686.81075850799,128281.58133183602,126370.70003054358,123979.9706703647,132845.36502466953,125182.98039153688
2024-04-12,129784.10950646504,124224.21088749377,126788.78647788796,124900.1418355411,122537.23305918263,130727.57062523726,123455.06859655718
2024-04-15,128480.53495085979,123040.22389039407,125580.3563860774,123709.71250769358,121369.32472983093,128576.96532665883,121908.40629056134
2024-04-16,128114.53761625501,122707.92075509296,125241.19294147493,123375.60123876313,121041.53430600149,128588.89656271198,121686.07358407446
2024-04-17,127323.91519271366,121989.19631069172,124507.63062325536,122652.96605834983,120332.5702150266,127019.9390217241,120965.90894784518
2024-04-18,127222.02868897589,121899.78828066398,124416.376788374,122563.07153978602,120244.37635543515,126295.11643149589,120716.99298297396
2024-04-19,126215.12184577827,120983.90871331171,123481.58913245032,121642.20847251988,119340.93452878162,123682.17573585831,119663.32928701433
2024-04-22,126835.61225843079,121550.2627618813,124059.63540879182,122211.64417663991,119899.59742990028,124926.00709439811,120765.32618003633
2024-04-23,127781.62195591499,122412.1847459166,124939.35154153041,123078.2560656434,120749.81442288421,126790.26272770118,122198.40547293557
2024-04-24,128061.97616369708,122667.3296722715,125199.76386661112,123334.7892910322,121001.4944543471,127219.7872256142,122140.40563646075
2024-04-25,128061.91806674475,122670.62069702815,125203.12283369315,123338.09822297028,121004.74078664198,126605.32856887754,121676.406944662
2024-04-26,129315.96642485163,123811.81199070564,126367.87371623682,124485.49898666596,122130.43458271782,128559.06847257914,122829.1536945995
2024-04-29,129809.51944585475,124262.07963248999,126827.43701299065,124938.21663261465,122574.58754264531,129081.06004990399,123264.15246816084
2024-04-30,127271.44065267684,121954.62384977232,124472.34442313213,122618.20548115167,120298.46725175684,126647.08789506351,121311.4913068411
2024-05-01,126681.28843198185,121485.24859174166,123993.27903850796,122079.23042667548,119769.68873403188,125731.36552798505,120917.5757507828
2024-05-02,127739.8219648313,122317.55687417417,124842.77010269903,123051.64417144208,120723.70598270174,127336.11677713235,122048.57256204225
2024-05-03,129460.78403558627,123650.49487993924,126203.22625688839,124627.22781311913,122269.48212888604,129895.3669105308,123561.40163009442
2024-05-06,130887.56910582699,124750.64499653177,127326.08867822913,125932.06661699466,123549.63549192781,131318.1668098677,124837.39803254096
2024-05-07,131273.00987455383,125049.8500485695,127631.47073849654,126285.06022567146,123824.8255909328,131339.04647296068,124975.14764416871
2024-05-08,130879.9679911844,124752.85655925891,127328.34589807694,125969.19722237026,123533.64615025239,131261.4934386153,124987.23094343429
2024-05-09,131702.66397511697,125399.0626274046,127987.89271756964,126616.42481152252,124168.35991949134,131547.84310389063,125707.3955796636
2024-05-10,131853.90374522403,125515.31491453203,128106.5450020548,126732.74403181644,124282.4301661636,131858.05524127226,125869.31178982255
2024-05-13,131830.72409849238,125502.78476211714,128093.75616799647,126720.45714464872,124270.38083977958,132162.30176062734,125886.22840879436
2024-05-14,132576.11690127995,126078.29765470221,128681.15037023717,127296.4233750498,124835.21105279791,133012.4023294135,126463.81011368967
2024-05-15,134017.3468104287,127187.43153772887,129813.18202546595,128406.27072619427,125923.60006360547,135091.42021167307,128029.80569851046
2024-05-16,133890.74398254248,127101.13617654341,129725.10511964213,128320.44349967747,125839.43226334658,134817.00178245085,127766.38977452055
2024-05-17,134783.17631345446,127787.73613114333,130425.87974656522,129007.48737418474,126513.1924900888,134751.37998415862,127950.05592335753
2024-05-20,135669.63223578173,128471.60433747746,131123.8662290106,129691.89363509859,127184.36610016983,135690.96482334338,128097.47217439773
2024-05-21,135573.04273697286,128400.46518129185,131051.25842398294,129620.85623779373,127114.70217521364,135956.43482552568,128411.63795530313
2024-05-22,134403.99719164995,127512.02140487454,130144.47296355607,128732.33569692544,126243.36073212184,135929.5895444061,128041.888997776
2024-05-23,133561.45374152454,126882.79068388473,129502.25194271852,128103.59037214107,125626.77188196487,135318.11369668273,127106.64163461915
2024-05-24,134621.26997951194,127698.26316558212,130334.55963557369,128919.58879087774,126426.99338168146,136597.73876338196,127947.63926350439
2024-05-28,135326.12623324542,128235.35037784887,130882.73486960892,129456.7816697976,126953.79990646843,137113.76472268024,128037.05567806974
2024-05-29,134126.5290872024,127323.04357645518,129951.59373844095,128544.37022908205,126059.029482062,136147.33460237592,127140.47487256282
2024-05-30,133231.17759811558,126642.23596400747,129256.73103502374,127863.50194326563,125391.3254421093,134688.74099487963,126297.06058382447
2024-05-31,133557.59392383404,126915.64644365324,129535.78600085499,128119.68575589149,125642.55606956563,134438.18503776367,127447.39067390884
2024-06-03,133327.77191126067,126716.3012589655,129332.32538817571,127947.51067126042,125473.7099036005,135160.02481897865,127551.30704759293
2024-06-04,132826.57341479632,126280.09856366314,128887.11740496011,127568.32963816724,125101.86014507317,135529.89313662596,127693.8899789269
2024-06-05,134390.86176803836,127649.95326601646,130285.25239105959,128773.00947761355,126283.24810571721,138262.14619279493,129211.55236668528
2024-06-06,134958.8936435555,128147.63718167358,130793.21085797131,129211.25487105358,126616.03161800325,138214.4212485824,129209.13570683217
2024-06-07,133930.20965123634,127253.11996644232,129880.22657421145,128259.20770926356,126008.10046008232,138092.1260790377,129052.05281637948
2024-06-10,134640.04898418268,127876.07366922384,130516.04098947957,128906.40279662663,126451.84291630959,138649.91136452198,129450.80169214403
2024-06-11,134503.5057545064,127757.83030174155,130395.35651931846,128782.914862606,126373.32275425056,139601.42743975986,129762.55081319631
2024-06-12,135677.83472690466,128786.65655026597,131445.42261042167,129852.48593380139,127100.16108861224,141429.8893649035,130828.29780842156
2024-06-13,135878.6488590511,128963.21129749516,131625.62228315996,130035.77758427967,127227.29667188613,142196.47128131776,131091.71373241147
2024-06-14,135993.69469460376,129069.31419770491,131733.91564935056,130143.92160790255,127321.62974662393,142933.2251075991,131171.4635075644
2024-06-17,136840.3059782073,129809.95153553093,132489.8432468156,130914.31640420509,127841.69949102473,144684.1339983974,132215.46056411156
2024-06-18,137464.42215030824,130357.10988495288,133048.2975339375,131482.97899160063,128230.46418050329,144728.87613359667,132551.37628369505
2024-06-20,137418.60873425615,130319.39040361215,133009.79934399851,131442.7846575353,128212.47972437975,143613.3055626281,132191.2939655804
2024-06-21,136806.43653867836,129788.47341779871,132467.92171909052,130888.66191230172,127855.91086158977,143228.52319991437,132014.6419303011
2024-06-24,136423.77481565237,129456.60687241556,132129.20387768804,130542.28562779276,127633.21383849508,141600.3569000128,131585.51130603958
2024-06-25,136565.6709518619,129580.53323330522,132255.6886651346,130671.275414721,127719.50326237375,143219.63686962644,132092.2248680207
2024-06-26,136646.35198300064,129652.11606454774,132328.749304772,130745.32652448842,127773.42263735675,143515.40941020162,132257.08861067484
2024-06-27,136863.85635774903,129844.30381512507,132524.90472002904,130944.45779972976,127915.37082563777,143885.8719862756,132465.59275579627
2024-06-28,136279.45602076943,129337.41075578661,132007.5469891291,130415.42995892881,127574.98559047637,143138.97163128777,131944.33239299274
2024-07-01,136745.6434617462,129748.22962475698,132426.84710371098,130841.53898176676,127874.31814831067,143978.48763029408,132215.8726750113
2024-07-02,137517.09325570942,130423.04131501535,133115.5901007298,131543.48931854515,128348.12526573343,145490.21394878946,133105.6519919829
2024-07-03,138678.03419147173,131439.81629285016,134153.356125885,132600.63271016325,129067.16280801622,146703.18012528968,133699.64635889858
2024-07-05,139672.21341514002,132310.49699399094,135042.0117970998,133505.88740757716,129683.41171018567,148232.83205230476,134470.62680248704
2024-07-08,139319.85749652615,132005.59782855003,134730.8180699818,133187.38672859958,129480.68199467483,148585.369019859,134625.7926779262
2024-07-09,139359.0699827178,132039.79283380587,134765.71902197026,133222.9988676299,129504.37006545615,148713.8358809169,134756.713885328
2024-07-10,140676.58766158097,133190.99838041342,135940.69089901587,134420.98588459345,130310.10401291004,150264.40101787163,136090.17062738354
2024-07-11,139587.68009652538,132243.2952792847,134973.42272097716,133433.25842773417,129659.45417071783,146969.07665166535,134916.7286943747
2024-07-12,140327.77880806397,132893.21730364647,135636.76221160762,134108.26809432232,130126.13240101982,147832.4934620313,135767.71654248648
2024-07-15,140211.0575052821,132793.79406431664,135535.28640610827,134003.7618192529,130065.72542881267,148229.8444508848,136141.084430262
2024-07-16,140310.52746749468,132880.49952234374,135623.7818751133,134094.07482233256,130125.7025908528,148286.60887786385,136948.43187590656
2024-07-17,137833.29345012436,130724.74480478321,133423.52217830566,131847.16444152058,128647.29757668967,143933.67360899475,135028.2541673466
2024-07-18,136639.24969623648,129683.60461758239,132360.8879305574,130762.80702295402,127983.28839861373,143252.50048524587,133990.582375347
2024-07-19,135488.4774478131,128681.7728928974,131338.37365801434,129718.7304513061,127359.42825920657,141982.76988176655,133100.80305837543
2024-07-22,136747.33967821873,129784.41191664392,132463.77636933123,130865.13667965411,128074.24359245156,144097.99168709206,134473.05126929074
2024-07-23,136125.22942692097,129240.99897828011,131909.1448162765,130299.55407969572,127727.8276717854,143590.09944570035,134262.12265736557
2024-07-24,133301.44807912986,126776.89748561312,129394.1726077064,127871.24021972461,126169.46374155801,138439.47459770428,131219.4168186752
2024-07-25,132471.64578830556,126147.5340968245,128751.81618017884,127156.80439367075,125702.50168677121,136912.81027210914,130535.71718002127
2024-07-26,133737.52368899417,127096.20496834723,129720.07210797236,128254.4910562368,126444.45326522287,138316.98293948628,131997.67066267488
2024-07-29,133520.1383799564,126936.2834437118,129556.84904625709,128067.37972867576,126322.25521724325,138594.82987154173,132075.25360039444
2024-07-30,132825.2304094238,126428.00455255486,129038.07687341166,127470.5776938289,125936.9522282927,136691.72776703275,131406.10076256297
2024-07-31,135758.7889622932,128595.72639831071,131250.55075657368,130000.24637576264,127601.77228820397,140736.94008964684,133542.05601665552
2024-08-01,132998.54109132182,126578.81652665394,129192.00232035754,127631.15498548294,126071.84895351475,137328.0868694824,131650.97190974044
2024-08-02,130632.13422669041,124851.039505533,127428.55580500231,125600.09345053934,124766.13607732419,134068.61372031548,129199.835971162
2024-08-05,127466.53842816697,122508.99563297158,125038.16106344126,122868.31178418637,122968.5498331047,130071.20302042064,125437.06349176167
2024-08-06,128280.38746609086,123120.54522606937,125662.33593423307,123575.17073027906,123446.24959459259,131314.0452111204,126593.53415714436
2024-08-07,127607.0823212084,122626.38380950232,125157.97268746248,122995.79067034058,123071.96361550223,129891.94693522355,125747.39524264002
2024-08-08,130363.12686181554,124679.5947440704,127253.57161231927,125381.42061337254,124657.78427140543,133865.4568237588,128654.33094032109
2024-08-09,131028.10582693329,125178.06795411871,127762.33566839366,125958.26124465991,125046.88889203378,134564.55555602745,129221.65617239563
2024-08-12,131460.5245192105,125507.1258412495,128098.18686754577,126335.58416056717,125308.86284386498,134854.35289376273,129289.54124290025
2024-08-13,133122.3916511057,126738.41541497149,129354.89608501445,127770.43024984744,126256.2364178922,138200.4664841082,131415.79862977786
2024-08-14,133272.41421241732,126852.10500050063,129470.93276161261,127901.09670525687,126346.42137615781,138245.28050540749,131830.38245321694
2024-08-15,135662.03823216996,128615.92985099691,131271.17130413395,129960.85362016012,127698.92836383979,141737.7865653306,134089.98551430015
2024-08-16,135789.2935918494,128725.1812164085,131382.67813474796,130077.53855009127,127771.72786018201,141920.03025194758,134390.61939796354
2024-08-19,136995.4941858035,129610.32728738271,132286.09780948536,131114.60576284426,128276.28261832039,143784.2935379972,135675.58680394434
2024-08-20,136849.83082365972,129510.03704419968,132183.73710107026,130992.4120766475,128231.19803894816,143482.54579458214,135454.96032480427
2024-08-21,137525.80333570164,130011.62567793511,132695.6808979201,131576.080156786,128528.3152607005,144151.7685126512,135920.45795112182
2024-08-22,136071.5833436077,128947.42009183642,131609.5050722862,130516.45165112904,127924.13815472285,141866.2534263885,134853.6925574774
2024-08-23,138123.94649906835,130162.85778896196,132850.03515540817,132002.40227442107,128812.8825413959,143404.8681576634,136286.55243848616
2024-08-26,137835.14267943875,129998.33776667206,132682.11866128497,131799.71296522973,128700.94982424997,142012.64589596604,135961.67388678534
2024-08-27,138140.11319898066,130188.50167414668,132876.20845174004,132024.96035852612,128843.12447493599,142436.88529759913,136148.3578306731
2024-08-28,136548.81154375392,129257.86914928653,131926.36326744876,130891.70059736319,128191.12195783845,140820.59292940548,135357.98165265477
2024-08-29,136619.5711831968,129299.67232783113,131969.02946142753,130942.40437974737,128220.65275459361,140614.44843142884,135370.10398667346
2024-08-30,137639.87594069267,129928.80895474723,132611.1544456444,131691.43369070455,128685.14748830351,142290.4928280215,136662.34479306542
2024-09-03,133891.32791709318,127739.59873782602,130376.74856964477,129023.43880568814,127155.24308182378,137970.4211747719,133849.96330073013
2024-09-04,133668.42006857946,127612.12371078323,130246.64185478199,128866.42753691923,127068.85738508991,137611.90900437775,133575.99855190786
2024-09-05,133239.00683546727,127361.51341265891,129990.85777411818,128560.51552092946,126895.103457908,137740.37586543564,133251.12000020704
2024-09-06,130564.62542525376,125792.22452907379,128389.17134148552,126649.26494102716,125801.34118217003,134050.68811179575,131008.48820675
2024-09-09,132066.41803404354,126695.23515110668,129310.82437615751,127738.239339986,126444.60516583531,135774.53413110762,132475.2906230111
2024-09-10,132536.91715137876,126992.54109169354,129614.26811832636,128088.99667635607,126667.8814203871,137029.3267274872,133052.31372230055
2024-09-11,134600.87194937174,128226.77125731844,130873.97863543086,129580.09300855681,127544.77997313162,140004.9777417587,134417.28853280467
2024-09-12,136077.67009565615,129110.0600313576,131775.50266983503,130646.4429555817,128174.61075227911,141379.2743949363,135549.51453015002
2024-09-13,136631.54589104094,129464.5348044916,132137.29547980014,131061.96829012482,128445.40996561691,142012.64589596598,136257.4588368413
2024-09-16,136902.79644177438,129635.56582394826,132311.85738888424,131263.69460107,128574.34356699126,141385.24959777622,136458.6895815515
2024-09-17,136797.98371331044,129578.94203645711,132254.06461845333,131192.18720736445,128536.74824139196,141459.93963327497,136514.45231803745
2024-09-18,136308.94297107527,129300.46710868517,131969.84065031962,130848.82154890957,128397.42883285074,140847.48134218494,136109.5663618133
2024-09-19,138928.5709347432,130861.92191442262,133563.53127266388,132735.84622539996,129262.89861567871,144408.70223476688,138432.20555979369
2024-09-20,139034.98317947562,130945.93743154105,133649.28126765,132826.4665653163,129333.91967157488,144133.8429041314,138193.52431881285
2024-09-23,139767.42836207434,131381.82777477172,134094.17045036895,133230.42375183656,129577.06963951964,144515.31777903927,138538.85613497248
2024-09-24,141171.70398505876,132134.86229252754,134862.7511642259,134036.1248381862,130033.25927647654,145212.40433589826,138935.25814929657
2024-09-25,140829.46560828976,131964.26781145346,134688.63480574245,133853.72161925436,129943.65973049183,145347.03478679378,138628.83696030985
2024-09-26,141917.71168586015,132546.6634851795,135283.05388229887,134471.77525350594,130288.35711017618,146439.03733294626,139178.44956912732
2024-09-27,141600.3893623802,132395.98422450465,135129.26388861032,134309.80500085803,130216.32361695464,145625.27105197782,138976.6006906678
2024-09-30,141480.99582404693,132338.4138549923,135070.5049942257,134248.02491904446,130187.94860781699,146020.18704127133,139533.50904208017
2024-10-01,141067.8047723281,132130.83575066293,134858.64149548198,134026.27432622286,130077.24567199449,143985.77133885026,138283.50514415023
2024-10-02,141521.36021581411,132379.6563159952,135112.59889479922,134289.65866180227,130230.15223947667,144189.21290909237,138341.8710849096
2024-10-03,141158.19557472254,132198.05710246417,134927.2506141022,134095.56192640358,130134.13141893719,144081.50854837595,138088.95200828565
2024-10-04,142458.53061178865,132905.9597432224,135649.76771543856,134845.4775632291,130564.33240450162,145795.80295644546,139343.81973461222
2024-10-07,141433.63575252434,132372.32840732698,135105.11970341753,134277.65732702383,130260.62050858149,144234.08972605754,138084.088179889
2024-10-08,141946.3708788027,132646.4011096698,135384.8505633562,134568.53223284453,130422.72789977361,146388.17694038572,139390.02610438
2024-10-09,142516.09786844996,132956.68129862624,135701.5364037802,134897.1858960907,130611.78437444015,147540.01524249173,140355.496041108
2024-10-10,142802.12112588584,133115.30730579697,135863.4372024194,135064.8884769346,130711.13941439224,147372.4751258218,140109.87270707896
2024-10-11,143551.4199800409,133545.39873429106,136302.4077533589,135518.04899021247,130993.4623150296,147602.842786243,140948.88310549498
2024-10-14,144078.4298976692,133819.15273281894,136581.81332992762,135809.37801750077,131149.15682914006,148841.44293448166,142101.61043549268
2024-10-15,142522.23483554297,133012.46186675277,135758.46854680835,134950.77113622564,130691.09514386444,146851.9040490258,140997.52138946112
2024-10-16,143464.07574546462,133514.4754486918,136270.8460648037,135483.65483125474,131088.26002485026,146869.85477581187,141610.36376743458
