date,no_regime,hvr_no_hysteresis,hvr_hysteresis,full,SPY
2024-07-10,112620.39884571068,113261.49995762364,116807.48298368354,113779.03594984718,151435.22467669562
2024-07-11,112829.08109501666,113471.37014822123,117023.92377535753,113989.8651192449,150129.46951487134
2024-07-12,113471.78919127975,114117.73691448879,117690.52694660517,114639.18538750429,151076.41179131824
2024-07-15,113555.54272080102,114201.96721803548,117777.394326535,114723.80057217773,151491.8793428078
2024-07-16,114898.07125507767,115552.13820913984,119169.83637548801,116080.1410214282,152390.26047687288
2024-07-17,114591.86877628698,115244.19264693235,118852.24967540978,115770.78833577498,150253.57021206952
2024-07-18,113552.53801783123,114198.94541054081,117774.2779125051,114720.76495686539,149098.8941598778
2024-07-19,113041.56782331057,113685.06647512401,117244.31049174139,114204.53790805768,148108.78642353578
2024-07-22,113750.44510405134,114397.97909952854,117979.54293414362,114920.70810844855,149635.76456732204
2024-07-23,113435.72016005211,114081.46255726104,117653.11691436816,114602.7452785827,149401.05237914287
2024-07-24,112092.70645115383,114055.68687451557,116260.17165261407,113245.91466324082,146015.2616186274
2024-07-25,111958.84720739994,114023.20786629197,116121.3356913029,113110.67827744043,145254.4703879777
2024-07-26,113240.21668587046,114178.43285894545,117450.3448680268,114405.23046736536,146881.26865777117
2024-07-29,113432.40659576867,114192.19894839221,117649.68015595121,114599.3976243958,146967.5995775612
2024-07-30,113391.93809373792,114206.2729445533,117607.7070861452,114558.51278297644,146222.99539437215
2024-07-31,114134.55873233629,114303.28089269738,117653.52688318485,114603.14461821014,148599.79352984153
2024-08-01,113646.30980702554,114409.72654660128,117764.05949020605,114710.81146580116,146495.47735995948
2024-08-02,112148.88893608766,114578.46377319304,117940.42455471987,114882.60394435682,143767.95986284304
2024-08-05,109228.57097671379,114433.54938132306,117790.47756285491,114736.54460173441,139580.91025302632
2024-08-06,110350.07160623069,114442.86027128891,117798.52258338519,114744.38104043466,140867.78052614653
2024-08-07,109803.30559068127,114459.14713103772,117814.67576665363,114760.11542296613,139926.23393218644
2024-08-08,111614.51626502075,114524.53563077714,117881.97812722051,114825.67284708697,143160.94558306932
2024-08-09,111998.11079279974,114582.11986803327,117942.01731795025,114884.15541229551,143792.24043403397
2024-08-12,111690.53754527839,114636.72349883991,117998.91503136737,114939.57794872031,143867.77998885023
2024-08-13,112806.41175210706,114695.70446700156,118060.48365733649,114999.55029577021,146233.78675934585
2024-08-14,113127.0337779016,114719.44733889823,118085.03668769544,115023.46674403644,146695.11761197387
2024-08-15,114374.29327953715,114752.37098159346,118118.09879342865,115055.67165437873,149209.50565085866
2024-08-16,114632.02138143206,114873.44978745164,118243.53228873458,115177.85305754896,149544.03796504502
2024-08-19,115439.93621849793,114901.7663555018,118273.0094148389,115206.56593539764,150973.8938240675
2024-08-20,115232.98103602372,114969.23472908232,118343.26352631379,115274.99858090069,150728.3902709146
2024-08-21,115773.95046624378,115040.19394735467,118416.79147537691,115346.62018378156,151246.3757896548
2024-08-22,115453.92209228287,114989.24304978862,118363.23790396629,115294.45508638259,150059.3256425418
2024-08-23,116507.02778349222,115092.34724764731,118470.40694399113,115398.84557358622,151653.749817414
2024-08-26,116651.85216127157,115144.5062003012,118524.14110221756,115451.18657575843,151292.23909079324
2024-08-27,116661.33911039506,115169.35528458933,118549.63118122944,115476.01577798226,151499.972866538
2024-08-28,116276.73252369803,115146.70954104954,118525.96279668654,115452.96103947583,150620.47662117705
2024-08-29,116498.50950564201,115131.64200104313,118510.21396890821,115437.62052878091,150633.96582739425
2024-08-30,117512.18631245855,115205.52953896628,118585.62185329532,115511.0733262338,152071.91521014698
2024-09-03,116233.06874701685,115300.52069412029,118684.48432603414,115607.37260905812,148942.41936775824
2024-09-04,116206.69037550222,115374.63447958205,118761.95680734623,115682.83647499523,148637.5633072497
2024-09-05,115617.53857128149,115390.01615910181,118778.25123283958,115698.70843778933,148276.0525806289
2024-09-06,114357.42735516293,115417.65283096867,118806.52102523333,115726.24528425586,145780.54943044818
2024-09-09,115516.03179258069,115481.29341576296,118872.63113868124,115790.64137243874,147412.74338272854
2024-09-10,115732.988510848,115548.61649397617,118942.7354968902,115858.9281473024,148054.82959866693
2024-09-11,115809.45876794239,115503.681871588,118896.15675574978,115813.55704497796,149573.71421872283
2024-09-12,116593.52201275012,115567.77860923117,118962.36575180665,115878.04945205782,150833.6060794087
2024-09-13,117344.41858141712,115702.36569173541,119101.62261353074,116013.69582566028,151621.37572249275
2024-09-16,118034.63984477814,116354.41045580196,119168.13559550174,116078.48433726502,151845.29654569813
2024-09-17,117934.94442006564,116144.29103395846,119113.83043240797,116025.58713456808,151907.34689429722
2024-09-18,117624.42949193328,115820.59323349666,119071.21086788703,115984.07255998837,151456.80740664297
2024-09-19,118648.23370419639,115773.79018962814,119080.34553592045,115992.97039509291,154041.33931785717
2024-09-20,118560.7851304344,115900.57503618833,119208.52828157565,116117.82976928292,153775.74521074852
2024-09-23,119127.64885385601,115954.21065691032,119262.25483475377,116170.16336358157,154160.0154407516
2024-09-24,119270.54720297572,115947.33178551549,119282.0274260371,116189.42331437394,154601.1143667411
2024-09-25,118692.83373511978,115354.53758463694,119277.1886287081,116184.70997169087,154260.14219082284
2024-09-26,119005.06564403411,115305.84056440259,119283.24996716909,116190.61415889738,154871.72720477145
2024-09-27,119287.87285921548,115546.09322534112,119347.70342864451,116253.39654683162,154647.11854920627
2024-09-30,119653.74054493575,115906.90930562855,119336.27197263087,116242.26147216422,155266.82194829575
2024-10-01,119359.42414785804,115911.33167925547,119393.70358009906,116298.20406046306,153875.87196081976
2024-10-02,119098.70823813221,115602.16555394288,119074.88659087673,115987.65298315565,153940.81904194702
2024-10-03,118434.0359192977,114955.37807424506,118408.66943634186,115338.70872342175,153659.3816903955
2024-10-04,119168.7306992825,115669.9726178016,119144.73059769397,116055.68615671227,155055.74393463208
2024-10-07,118104.32432286208,114634.09023939213,118077.73002603912,115016.34952090972,153653.96943363486
2024-10-08,118550.21764765061,115066.00757768314,118522.62228067113,115449.70713243067,155107.16037385783
2024-10-09,119256.6306272641,115752.34500772404,119229.5774769997,116138.33322592534,156181.49334083832
2024-10-10,118850.8707364727,115357.79994494589,118823.18017137676,115742.47251165198,155908.17437442765
2024-10-11,119782.1330474374,116263.99291268367,119756.59542658213,116651.68727397147,156841.7886656324
2024-10-14,120476.15885859923,116938.05693015852,120450.90851363547,117327.99902793099,158124.49351789625
2024-10-15,120084.32844072979,116558.43414971132,120059.88175983327,116947.11035588908,156895.91123323844
2024-10-16,120730.63266022777,117186.38265994888,120706.69401705312,117577.15282566217,157577.85558507495
2024-10-17,120413.59190876095,116877.41282845306,120388.44264633636,117267.15270216898,157591.3862269765
2024-10-18,120834.54058994593,117286.26213945463,120809.57390375691,117677.36536366731,158197.55898416447
2024-10-21,119921.72937482965,116398.57710410685,119895.22256435113,116786.72025036089,157937.7706596553
2024-10-22,119789.66933105148,116270.95686271266,119763.76857559672,116658.67444601521,157853.8806798659
2024-10-23,119351.92152846897,115846.09835378661,119326.14719951678,116232.39920225898,156411.51425316412
2024-10-24,119400.19965232715,115891.24127314915,119372.64622466668,116277.69265537536,156749.78030070208
2024-10-25,118822.63228371265,115327.90938196323,118792.39168761228,115712.48227548218,156695.65773309598
2024-10-28,119269.88283894218,115763.30717111196,119240.8689468087,116149.33194378576,157180.05471317036
2024-10-29,118687.48936229701,115194.6839474683,118655.16412420558,115578.81258693711,157434.4307809189
2024-10-30,118668.6250101994,115177.64652726334,118637.61489518391,115561.71835368472,156958.15218598547
2024-10-31,117609.58048676726,114152.61569311838,117581.79185118558,114533.26944774824,153881.28421758034
2024-11-01,117760.67213902071,114298.62241493026,117732.18465531642,114679.76304414046,154530.7550288532
2024-11-04,117603.76274134655,114145.08464497363,117574.03456827094,114525.71328654117,154197.90123807586
2024-11-05,118782.36618407672,115289.89359693206,118753.23389788091,115674.3397228669,156062.42369210505
2024-11-06,120452.76013946613,115057.3855527339,120424.8052203384,117302.5725101207,159943.0117894603
2024-11-07,120898.26498615766,115158.40518449148,120868.29914397218,117734.56804492489,161179.71245925903
2024-11-08,121838.75884404784,115301.60500746644,121810.59708839528,118652.43519654359,161877.89358137734
2024-11-11,122104.16166523802,115225.80165522186,122077.23720737135,118912.16218412784,162032.14289905466
2024-11-12,121289.91832885287,115175.56043743643,121262.8837827854,118118.92235731991,161528.8030203182
2024-11-13,121492.41321397218,115298.96553334074,121465.40283044106,118316.19072930394,161607.28074334704
2024-11-14,120614.29428511225,115222.959106437,120587.02124881132,117460.58279220032,160568.1274453105
2024-11-15,119619.98603755809,115237.6310246448,119592.37517722197,116491.72473408646,158511.4698762798
2024-11-18,120297.02226169477,115335.20839106997,120270.78202593043,117152.54264794053,159160.94068755262
2024-11-19,120255.46886627641,115409.94935523819,120228.15844446715,117111.02416056502,159742.7582893179
2024-11-20,120520.74946462538,115397.29077383291,120494.02385322953,117369.99652371081,159796.88085692396
2024-11-21,121556.02583136279,115495.62127894284,121531.47886186349,118380.55361909998,160654.72355348017
2024-11-22,122209.09188074176,115586.3483489522,122185.39021919176,119017.5111318636,161152.651175456
2024-11-25,122855.72524418273,115644.16624329667,122832.29721165472,119647.64588069585,161699.2891082773
2024-11-26,123312.35144051557,115679.4513990719,123289.88014214454,120093.36513915732,162543.60116293197
2024-11-27,123384.45210175136,115748.65049821734,123363.44412834075,120165.02184484288,162051.08579771675
2024-11-29,123824.74052901678,115831.9005348219,123803.74343420558,120593.90558817024,163057.76555518963
2024-12-02,123294.75625062501,115281.76695075743,123273.84902581954,120077.74965876117,163350.0274202624
2024-12-03,122908.94322091166,114920.9457595759,122888.10141883777,119702.00326203009,163425.7990149109
2024-12-04,122744.74496042583,114766.77514304535,122723.93100162808,119542.08926230618,164440.59715752472
2024-12-05,122458.02271636706,114499.900424065,122437.2573773695,119262.84817460166,164169.98431949437
2024-12-06,122161.47233561931,114222.00540804389,122140.75728298968,118974.03538593565,164481.18908322928
2024-12-09,121552.49216575282,113651.98995754376,121531.88037854746,118380.94472573162,163634.17090019427
2024-12-10,121249.44543856912,113370.54441541666,121228.88503932417,118085.80509329095,163125.41876469718
2024-12-11,121043.81291474059,113177.76245147802,121023.2873848245,117885.53793296023,164386.47458991865
2024-12-12,120632.4229479324,112794.43710586322,120611.96717785673,117484.88195253797,163539.45640688366
2024-12-13,120345.76648649065,112525.86792900985,120325.35932506034,117205.70493105054,163506.98286632
2024-12-16,119781.7390792081,111998.19753304728,119761.42756051362,116656.39412601774,164205.1639884383
2024-12-17,119308.86342971049,111556.0584402118,119288.63209704995,116195.8567472449,163528.6318933624
2024-12-18,116256.56701518154,108703.80766123204,116236.85326371627,113223.20084610407,158654.89468043574
2024-12-19,115693.16907323351,108177.04629137932,115673.55085776496,112674.50308239725,158606.18436959028
2024-12-20,116932.34611123198,109334.68231062821,116912.51776717648,113881.34751501204,160504.68172420847
2024-12-23,117316.30848671353,109692.47596653058,117296.41503374388,114255.29154477871,161465.8363775176
2024-12-24,118251.9669011014,109686.39032034785,118231.9147875252,115166.53676124678,163260.53475558918
2024-12-26,118332.37786442414,109696.38731795632,118312.31211547415,115244.84964183727,163271.39526014632
2024-12-27,117561.5361633144,109644.39542560643,117541.60112682312,114494.12074121609,161552.7204139749
2024-12-30,116395.03327957088,109645.56878948359,116375.2960482318,113358.05424893436,159709.14976539608
2024-12-31,116589.515357463,109673.27003632279,116569.7451475882,113547.46190074702,159128.11277158777
2025-01-02,116379.63674551784,109723.6338458736,116359.90212498566,113343.05944122434,158737.1346075298
2025-01-03,117279.42116177983,109717.62718526556,116297.16390329582,113281.94782235593,160721.8918153518
2025-01-06,117004.75935916904,109688.11476654648,116266.14092612779,113251.72917245176,161647.74982885012
2025-01-07,116640.82074596762,109682.72623433743,116260.23171168815,113245.97316517388,159820.469937107
2025-01-08,116910.33485321995,109728.56067783265,116308.65257934472,113293.13863352482,160053.97078508607
2025-01-10,115543.88203311943,109700.36961885773,116278.62736921848,113263.89188173211,157610.35725972385
2025-01-13,116375.78826914812,109675.11314167515,116252.07648435522,113238.02937698334,157854.71861226007
2025-01-14,116727.41176987186,109720.30568037712,116299.838770345,113284.55333859834,158071.9287034034
2025-01-15,117768.61983552748,109814.65825502713,116399.96858753289,113382.08710765545,160947.2472849129
2025-01-16,118659.45325372569,109879.59741952052,116468.49283040118,113448.83473455053,160637.72290503368
2025-01-17,119126.82921074616,109941.53585497529,116534.2110313657,113512.84907129595,162250.50783177276
2025-01-21,120437.20553392237,110014.11815070036,116610.6484461694,113587.30470671169,163735.68182996506
2025-01-22,119771.31911308848,110000.1421543263,116595.71001303491,113572.75357970143,164656.10959118485
2025-01-23,120561.55911789375,109993.27201934517,116588.32837200475,113565.56332117786,165554.8163432903
2025-01-24,120737.56281547344,110101.03242183659,116680.52771956973,113655.37223250089,165071.5238904964
2025-01-27,121390.97850304234,110112.93971198384,116751.95286588035,113724.94555162577,162736.51541070585
2025-01-28,120629.469991087,110086.2860776482,116721.71841011732,113695.49497927104,164134.80537244093
2025-01-29,120398.32243164764,110089.47694206158,116725.14650690561,113698.83419639782,163399.00618869296
2025-01-30,121614.58006680167,110177.66383934385,116821.18939758389,113792.38699996895,164275.99193168408
2025-01-31,120844.24415477067,109429.1645054372,116822.36164138454,113793.5288512111,163401.72131483228
2025-02-03,120855.8631699379,109439.6859757068,116880.82064553749,113850.47219906184,162302.09522841926
2025-02-04,120902.09494966909,109481.55065089236,116889.27463798228,113858.70700633382,163390.8608102751
2025-02-05,121562.15121261743,110079.25727636069,116974.04372958126,113941.27830462831,164053.3515882622
2025-02-06,121580.31807839716,110095.70808010284,116993.21408948781,113959.95163799073,164623.52807751336
2025-02-07,121009.86079668438,109579.13681797535,116992.67582283338,113959.42732688102,163116.63307020662
2025-02-10,121581.60835817792,110096.87647864241,117059.67962924989,114024.69393741236,164224.4045350375
2025-02-11,121945.80535876993,110426.6710316964,117355.01297235153,114312.37022495503,164349.30033744487
2025-02-12,121467.86129816831,109993.87409049507,116905.07121278306,113874.09402612255,163819.85074028306
2025-02-13,122452.6315803338,110885.62189330425,117859.4591840306,114803.73774857004,165549.38609101166
2025-02-14,121983.12102870352,110460.4618225806,117413.55016525621,114369.3897343715,165541.24071259378
2025-02-18,122477.28899595818,110907.95014244439,117884.03648818233,114827.67784128671,166027.24829152695
2025-02-19,123016.0488009209,111395.81810619014,118389.228099626,115319.77143881796,166418.2264555849
2025-02-20,122827.26301944214,111224.8652363847,118199.97058155258,115135.42076707493,165725.86929006557
2025-02-21,121815.50089155682,110308.67526716337,117227.57703930319,114188.23830089298,162891.27760064544
2025-02-24,121977.60667307371,110455.4683590228,117381.70926910786,114338.37437152832,162150.0481646189
2025-02-25,122258.62644879005,110709.9426989571,117648.16088302639,114597.91774139245,161343.65570124934
2025-02-26,121613.66171677859,110125.90204188538,117031.89599311001,113997.63064271215,161425.10948542802
2025-02-27,120939.49206641671,109515.41519503533,116376.01205252532,113358.75168951068,158848.45477924054
2025-02-28,122566.30787238992,110988.56019831648,117926.26754511881,114868.81398104968,161327.36494441357
2025-03-03,121903.48023601237,110388.34398638824,117272.17515160558,114231.68012579437,158500.91863341126
2025-03-04,120048.9017417263,108708.95100777391,115525.09639567099,112529.8975729894,156624.76647116095
2025-03-05,120901.70279400825,108630.18843856109,116390.74034840295,113373.09812745573,158308.14467752157
2025-03-06,119639.06823080823,108608.41543553778,115105.11146793177,112120.8015204847,155497.98912335504
2025-03-07,120286.04180204328,108668.08369926919,115715.90875143946,112715.76277042447,156369.54461406753
2025-03-10,118898.213293039,108720.26533861452,115714.5472612992,112714.43657939923,152204.54111639463
2025-03-11,117561.8654494859,108685.33692966786,115678.297794406,112679.12694604824,150939.29233548485
2025-03-12,116918.29264835248,108631.32856751907,115621.47691593722,112623.77925248563,151740.2545465758
2025-03-13,115934.16161497125,108710.47465288875,115706.00404767755,112706.11486417212,149717.48557280374
2025-03-14,117625.83530021734,108731.01358490712,115727.37905607621,112726.93568649358,152810.01424545658
2025-03-17,118960.11737246085,108804.98321959125,115805.85260649504,112803.37466699506,153988.37898990905
2025-03-18,118133.36971025083,108804.96529686374,115806.4653195677,112803.97149436382,152324.00666652343
2025-03-19,118840.97890909386,108850.69389169538,115855.02314192729,112851.27036661732,153982.94873763048
2025-03-20,118652.06267141702,108873.83487745142,115879.54386215059,112875.1553424471,153537.6680507867
2025-03-21,118345.70128615656,108875.04645333339,115880.8950286878,112876.47147752752,153588.04124302373
2025-03-24,119707.97664358636,108835.09077004979,115838.36867309251,112835.04769526207,156338.5629220807
2025-03-25,119212.38827497886,108830.56595799747,115834.2446817585,112831.03062592486,156714.3767752588
2025-03-26,119354.61155814855,108862.06280831517,115867.37943466942,112863.30629993427,154843.47737574182
2025-03-27,119439.09332071924,108927.7200306125,115937.4342032196,112931.5447708415,154432.26076827888
2025-03-28,118185.05013209439,109031.74368444653,116047.93047430998,113039.17622457698,151322.2649687907
2025-03-31,119424.68274715055,109128.23572730954,116150.27031830345,113138.862721464,152338.05168788796
2025-04-01,119345.30904308925,109179.0365919299,116204.08761817281,113191.28470968042,152768.33131688894
2025-04-02,119911.34606054336,109185.06045999003,116210.49119121829,113197.52225841563,153735.09883774558
2025-04-03,116516.98512095145,109266.89807219239,116297.21125412454,113281.99394552803,146158.90942077883
2025-04-04,109720.70843520989,109115.10869751562,116137.5086832042,113126.4319550298,137602.33603899964
2025-04-07,108854.14261842452,108949.31817959993,115961.61538937326,112955.09901564162,137357.24004779657
2025-04-08,107466.55522953189,108904.90399298847,115915.03379250978,112909.72513163394,135205.84190279164
2025-04-09,113216.1029923248,109077.1966070527,116097.56610358722,113087.52495963802,149405.06965982425
2025-04-10,110885.79036660538,109082.15790182448,116103.8487157345,113093.64468360692,142858.28340591048
2025-04-11,112355.4421429206,109159.46628526227,116186.21413816357,113173.87463223866,145407.28171442266
2025-04-14,113440.13353245931,109264.02702037645,116296.2795358744,113281.0863837728,146817.945308236
2025-04-15,113151.3485260101,109299.56933496654,116334.28769078694,113318.10910794865,146406.72870077303
2025-04-16,112098.92402449445,109374.70170989745,116415.31944664869,113397.03996775119,143152.39859535417
2025-04-17,112840.19284010619,109443.04550907596,116487.41966174025,113467.27085326766,143356.64525469008
2025-04-21,111135.20488135284,109428.05942773324,116473.26290670583,113453.48113792708,139944.3643993848
2025-04-22,112995.0104858512,109463.81631102343,116509.9058672152,113489.17406285457,143585.40151314632
2025-04-23,113472.8580577122,109435.76014982337,116479.41777445443,113459.47642950383,145810.32845551218
2025-04-24,114263.78255268828,109488.3678745459,116535.66673090502,113514.26702916967,148879.47492313318
2025-04-25,114347.66561175526,109528.39054195154,116578.0436299171,113555.54522978642,149955.17399563565
2025-04-28,114551.74035513012,109597.0703163261,116651.21449422845,113626.81900598897,150012.3630602497
2025-04-29,115145.32550531832,109629.72821701509,116685.2539643608,113659.9759407758,150957.34427077722
2025-04-30,115338.93753944882,109660.59860709214,116718.08222011627,113691.9530641275,151017.25662418237
2025-05-01,114947.50804873413,109524.76477564788,116573.50646083569,113551.1256950885,152087.5091191026
2025-05-02,116012.50729076931,109513.40644869665,116561.41714018803,113539.34981212753,154345.11552696218
2025-05-05,115724.82952906414,109553.896010286,116604.51250934222,113581.3278552376,153460.0466698399
2025-05-06,115203.51390135246,109704.77060681496,116765.09701997113,113737.74891954893,152177.37764921036
2025-05-07,115476.72449200353,109718.66126077568,116779.88164190164,113752.1502231912,152817.35051512957
2025-05-08,115506.8404986958,109545.77919085431,116595.8733115827,113572.91264443648,153882.15643246743
2025-05-09,115333.48423420363,109576.29165032308,116628.34947711753,113604.54680614868,153686.07963950498
2025-05-12,116604.95762368925,109402.94225647936,116443.84374706994,113424.82472366042,158765.0132349913
2025-05-13,116046.62259359004,108877.59025884466,116381.9157028824,113364.50227696492,159813.47941958232
2025-05-14,115432.74568665153,108315.47764560704,116222.60678972665,113209.32373793579,160017.72607891826
2025-05-15,116597.0958581966,109352.92625476123,116552.46211217507,113530.6269595483,160799.309961977
2025-05-16,117626.75939187237,110293.30488231537,117503.60796656692,114457.11262293269,161817.81996986546
2025-05-19,117876.06263002561,110516.39094557395,117734.22908703967,114681.7544702425,161994.83374128994
2025-05-20,117843.18854710457,110446.01770364238,117655.66284978973,114605.22520598506,161450.17598306085
2025-05-21,116274.33589038557,108961.90945486998,116087.02604622295,113077.25817248422,158729.61048070647
2025-05-22,115849.18769554072,108581.6299251188,115687.85691759255,112688.43823153188,158792.24612290284
2025-05-23,115919.6680834198,108622.02632699415,115729.98007408311,112729.46926836476,157708.3771840269
2025-05-27,117120.58362214024,109754.04340896741,116931.62218666502,113899.95661758198,160987.21688856612
2025-05-28,116500.32601997704,109227.1512075806,116373.21388396638,113356.02606857498,160055.85212199437
2025-05-29,116879.23149317806,109577.65222180233,116741.72899226606,113714.98675058152,160687.6551215401
2025-05-30,117210.51359475307,109845.58447605449,117024.59714948745,113990.52103492233,160507.9180613245
2025-06-02,117430.95793445905,110054.96503247162,117248.51049299263,114208.62901661632,161412.04993998483
2025-06-03,117659.33532778047,110248.03942736985,117453.98677091516,114408.77794727904,162332.52155139198
2025-06-04,117286.89458017082,109969.93489189653,117157.76615761063,114120.23739363173,162288.94893073363
2025-06-05,116904.60159586713,109671.66454234942,116841.04779135082,113811.730528659,161504.64175888378
2025-06-06,117567.25828262769,110287.15821840613,117493.82431361439,114447.58262902671,163163.12463269135
2025-06-09,117458.04029683585,110190.16365024581,117392.062414494,114348.45909273784,163310.1822274132
2025-06-10,117994.58611861362,110720.91022625532,117952.21693952363,114894.0905900771,164236.10041640268
2025-06-11,117851.32508348973,110581.86841930269,117803.49905717318,114749.22849006334,163767.69474432565
2025-06-12,118271.32365965983,110945.68533278801,118184.17724511943,115120.03690169318,164418.56076540943
2025-06-13,117493.92153316372,110254.5579588118,117449.73255560048,114404.63403025537,162580.34083138622
2025-06-16,117803.99842166602,110547.52263074163,117767.39205017127,114714.05762307116,164127.16886475685
2025-06-17,117016.0034145536,109844.89336860432,117029.14288136324,113994.94891040857,162724.67513731692
2025-06-18,116977.10009644939,109823.94707969148,117007.82591197504,113974.18462233037,162700.16553819663
2025-06-20,117069.62016841178,109862.77452688818,117051.1739307218,114016.40876463152,162319.20929879422
2025-06-23,117887.39516706708,110623.08891195626,117861.94264320609,114806.15681953693,163922.5170974479
2025-06-24,118452.42210583575,111177.84342805402,118447.93712650376,115376.95832709831,165733.40818860193
2025-06-25,117714.63080976848,110475.9592036193,117699.86746365664,114648.28373461556,165826.27439840467
2025-06-26,118133.90079773133,110848.56988955913,118098.27832781278,115036.36507048307,167123.66997653162
2025-06-27,118440.49543460576,111134.37347912896,118406.01301792468,115336.12117749677,167954.00314653284
2025-06-30,118875.16353494038,111529.93365326003,118827.47441709503,115746.6554212179,168757.02272541562
2025-07-01,119578.72079518168,112155.89372547102,119494.39182689124,116396.28178081835,168702.39554317866
2025-07-02,119585.3428361853,112163.53295211295,119502.53089753017,116404.20983120665,169467.17609449563
2025-07-03,119934.62443356312,112491.56373312653,119852.02513609124,116744.64279421346,170802.8107001884
2025-07-07,119469.54820263656,112054.63131114766,119386.50368822498,116291.19083891709,169529.99735406807
2025-07-08,119255.37482252516,111853.42886404341,119172.13631748605,116082.3813332351,169437.13114426532
2025-07-09,119426.72684712992,112014.38329221877,119343.62219190419,116249.42112359715,170453.19673387206
2025-07-10,119855.41969570112,112417.07380105955,119772.6612361311,116667.33654810638,170933.91593755703
2025-07-11,119475.81387243225,112060.41696472981,119392.66790423858,116297.19523638803,170333.01693295088
2025-07-14,119670.75665789327,112243.53372062421,119587.76621474266,116487.23526736531,170658.04866726056
2025-07-15,118616.27035323558,111252.88878469249,118532.30216195462,115459.13604513725,169928.7757843976
2025-07-16,119029.46721111426,111641.01741122527,118945.82652199997,115861.93903194855,170496.89847966167
2025-07-17,119345.89114006986,111938.27557638269,119262.5346545927,116170.43592858069,171540.2776603869
2025-07-18,119429.55923845657,112016.79795052813,119346.19484427724,116251.92707526534,171414.63514124198
2025-07-21,119476.7505769586,112061.09196197403,119393.38706738285,116297.89575391615,171739.66687555163
2025-07-22,120341.5151957105,112873.46231973842,120258.91181703944,117140.98019586423,171764.24910755825
2025-07-23,120834.55965903337,113336.63095431797,120752.38614517282,117621.66030202538,173225.52623239596
2025-07-24,120619.3158607309,113134.41986903141,120536.94413981447,117411.80402358645,173282.8847737447
2025-07-25,120887.65840039382,113386.45462338511,120805.46983820044,117673.3677034954,174014.8890157195
2025-07-28,120215.04778171069,112754.54972800885,120132.21862814589,117017.57175896011,173971.18726992997
2025-07-29,120385.74757455887,112914.8927551915,120303.0530968522,117183.97703249147,173512.31893913978
2025-07-30,120002.66183673212,112554.98507963664,119919.59621932486,116810.46197387579,173293.8102101921
2025-07-31,119231.9497494499,111832.1451400478,119149.45997324599,116060.29291457737,172643.74674157272
2025-08-01,118882.19916878293,111504.10087186166,118799.9513650301,115719.84595447523,169814.0587017001
2025-08-04,119892.78939647722,112451.97158317782,119809.84242306482,116703.55374495653,172395.1930623947
2025-08-05,119657.20933881904,112231.012156988,119574.42534979359,116474.24028867156,171521.15814660394
2025-08-06,119516.6898353495,112099.21361188298,119434.00306374286,116337.45870649366,172834.94187940191
2025-08-07,119594.21286242615,112171.92538447371,119511.47245706472,116412.91956450233,172690.1798464741
2025-08-08,119825.90994399066,112389.24282085293,119743.00924065166,116638.45333469007,174036.73988861425
2025-08-11,119701.47908267958,112272.53442036729,119618.66446594676,116517.33242505365,173692.58864052163
2025-08-12,120362.07241208736,112892.1298329066,120278.80076855913,117160.35349004161,175541.71875924154
2025-08-13,121027.84523129211,113516.58328438552,120944.11297757529,117808.41626661985,176142.61776384772
2025-08-14,120673.7885938772,113184.5002030773,120590.30129172617,117463.77779402022,176159.00591851881
2025-08-15,120911.01125279523,113407.00028697576,120827.35982983526,117694.69015717336,175746.57069263002
2025-08-18,120628.28166557207,113141.81753771963,120544.82584706564,117419.48138320219,175708.33166506415
2025-08-19,121184.45245331932,113663.47110782987,121100.61185201006,117960.8576223069,174755.08733502982
2025-08-20,121418.62272623618,113883.10824370959,121334.62011588953,118188.79879515301,174290.75628601597
2025-08-21,121064.97163523093,113551.40553968317,120981.21369587569,117844.55508113274,173591.52835338336
2025-08-22,122018.53900101631,114445.79235693654,121934.12134286284,118772.75685942618,176257.33484654524
2025-08-25,121178.1445676873,113657.55470385418,121094.30833044386,117954.71753103386,175481.62885878092
2025-08-26,121244.20439058574,113719.51470465791,121160.3224503238,118019.0201144571,176216.36445986756
2025-08-27,121434.99271319479,113898.46227223419,121350.97877738914,118204.73332851774,176617.87424930892
2025-08-28,121230.79743830947,113706.93981817827,121146.92477355209,118005.96979689083,177243.35548592167
2025-08-29,121394.7914202382,113860.7559624893,121310.80529741109,118165.60141927787,176186.3195096372
2025-09-02,121011.12803572445,113500.90359580383,120927.40734768049,117792.14376064834,174880.72985417474
2025-09-03,120844.2870676922,113344.41715578926,120760.68180738506,117629.7408840648,175828.5114659854
2025-09-04,121245.9492109638,113721.15123753498,121162.0660635603,118020.71852134036,177297.98266815866
2025-09-05,121318.3249603211,113789.03518410934,121234.39174027031,118091.16902297162,176784.4871551316
2025-09-08,121095.69604599143,113580.22312398614,121011.9168501712,117874.46220015564,177218.77325391516
2025-09-09,121227.97826773179,113704.29561170611,121144.10755339751,118003.2256183069,177628.47712069206
2025-09-10,121200.79461849356,113678.79904125302,121116.94271097361,117976.765073967,178141.97263371912
2025-09-11,122285.46579162874,114696.15306689948,122200.86346207414,119032.58320270349,179622.3692723397
2025-09-12,122004.96524040439,114433.06101462404,121920.55697316064,118759.54417074764,179562.27937187906
2025-09-15,121771.5795284915,114214.15974811702,121687.3327274922,118532.36668901052,180518.25506102524
