ticker,signal_date,entry_date,entry_price,atr_pct,c0_exit_price,c0_return_pct,c0_pnl,va_return_pct,va_exit_reason,tp1_hit,tp2_hit,day3_stopped,hard_stopped,n_partial_exits,wavg_exit_price,R_dollar,stop_init,tp1_price,tp2_price,ambiguous_days
INSG,2024-01-24,2024-01-25,2.41,8.905152224824356,2.3,-4.945296129732243,-1826.5030929030981,-15.690610480284251,hard_stop,False,False,False,True,1,2.04,0.214614168618267,2.1524629976580796,2.839228337236534,3.053842505854801,0
OCS,2024-01-24,2024-01-25,12.1,4.169141420189199,12.74,4.868939806337749,1798.3015338489786,6.867670150060312,hard_stop,True,True,False,True,3,12.982815695725062,0.504466111842893,11.494640665788529,13.108932223685786,13.613398335528679,0
NFLX,2024-01-24,2024-01-25,55.195,3.098261970745315,56.247,1.4991594851785612,553.7018137237246,1.796906232828288,time_expiry,False,False,False,False,1,56.412,1.7100856947528769,53.14289716629655,58.615171389505754,60.32525708425863,0
USLM,2024-01-24,2024-01-25,51.996,2.9289187086736677,50.098,-4.034910408431551,-1490.2598645768376,-3.8998732989097618,hard_stop,False,False,False,True,1,50.16849531388565,1.5229205717619605,50.16849531388565,55.041841143523925,56.56476171528588,0
SPNT,2024-01-24,2024-01-25,12.34,2.2890797261227784,11.63,-6.12987962486695,-2264.018938447145,-3.135131616771092,hard_stop,False,False,False,True,1,12.001033074155739,0.28247243820355084,12.001033074155739,12.904944876407102,13.187417314610652,0
MDV,2024-01-24,2024-01-25,15.25,3.6370952380952386,14.9,-2.6851215601583425,-977.8703633773403,-3.0625871264496785,hard_stop,False,False,True,True,2,14.842205785714285,0.5546570238095239,14.584411571428571,16.359314047619048,16.91397107142857,0
TYRA,2024-02-02,2024-02-05,17.12,6.6438763376932215,19.32,12.399966422295584,3967.857218524048,12.181401016629412,tp1_only,True,False,False,False,2,19.282431629013082,1.1374316290130795,15.755082045184306,19.39486325802616,20.53229488703924,0
DAVE,2024-02-02,2024-02-05,22.9,11.355033426364637,21.01,-8.619529499952051,-2758.157658005508,-13.97084633873682,hard_stop,False,False,False,True,1,19.779636814434998,2.600302654637501,19.779636814434998,28.100605309275,30.700907963912503,0
KPTI,2024-02-02,2024-02-05,16.35,9.697481684981685,19.2,16.962405464300733,5427.789130464233,23.128468220874176,tp1+tp2,True,True,False,False,3,20.212191947115386,1.5855382554945059,14.447354093406595,19.521076510989012,21.106614766483517,0
CLFD,2024-02-02,2024-02-05,28.86,4.665785131987578,29.44,1.602477650381847,512.7757847116773,1.9303389063868082,day3_stop,False,False,True,False,2,29.535,1.346545589091615,27.24414529309006,31.55309117818323,32.89963676727484,0
BNED,2024-02-02,2024-02-05,94.0,12.505819989303804,81.86,-13.26253875228268,-4243.871179326758,-15.346277464261703,hard_stop,False,False,False,True,1,79.89343505206531,11.755470789945575,79.89343505206531,117.51094157989115,129.26641236983673,0
EW,2024-02-02,2024-02-05,88.0,2.705880888770888,86.62,-1.9611232081291892,-627.5385442817897,-3.6332963596726664,hard_stop,False,False,False,True,1,85.14258978145794,2.3811751821183815,85.14258978145794,92.76235036423677,95.14352554635515,0
XPO,2024-02-02,2024-02-05,95.14,3.742987503371395,117.56,23.07199769055544,7382.793587056563,12.715029547433133,tp1+tp2,True,True,False,False,3,107.6668870437382,3.561078310707545,90.86670602715094,102.26215662141509,105.82323493212263,0
SKYW,2024-02-02,2024-02-05,59.19,3.0119515589520716,60.0,0.9638098359793427,303.48419195870883,0.3243723736847892,time_expiry,False,False,False,False,1,59.62,1.7827741277437312,57.05067104670752,62.75554825548746,64.53832238323119,0
CADL,2024-02-13,2024-02-14,1.76,7.041269841269844,1.72,-2.6628561059698748,-885.3215812329254,-8.814994772360052,hard_stop,False,False,False,True,1,1.6112883809523808,0.12392634920634926,1.6112883809523808,2.0078526984126985,2.1317790476190477,0
SRZN,2024-02-13,2024-02-14,10.05,8.632294541293668,11.44,13.376431217167625,4447.271187461709,19.47839041166546,tp1+tp2,True,True,False,False,3,12.055704802450025,0.8675456014000136,9.008945278319985,11.785091202800029,12.652636804200041,0
BCYC,2024-02-13,2024-02-14,22.0,4.786348464619493,24.6,11.371801850843783,3780.7906981851847,12.357596945022454,tp1+tp2,True,True,False,False,3,24.817744158878504,1.0529966622162885,20.736404005340454,24.10599332443258,25.158989986648866,0
ASPN,2024-02-13,2024-02-14,15.02,4.774947662247035,16.95,12.399036813191174,4122.316204998817,11.719967541850984,tp1+tp2,True,True,False,False,3,16.847594993021634,0.7171971388695045,14.159363433356594,16.45439427773901,17.171591416608514,0
TRIP,2024-02-13,2024-02-14,25.6,3.664824374368756,27.21,5.864754865269467,1949.859040157462,6.5191439377445315,tp1_only,True,False,False,False,2,27.378195039838403,0.9381950398384015,24.47416595219392,27.476390079676804,28.414585119515205,0
JBLU,2024-02-13,2024-02-14,7.45,5.391018195896244,6.4,-14.436898016048438,-4799.845305576975,-6.842598195015315,hard_stop,False,False,False,True,1,6.968042973286876,0.4016308555942702,6.968042973286876,8.253261711188541,8.654892566782811,0
BRKR,2024-02-13,2024-02-14,78.79,3.22958718583149,84.34,6.616719600524807,2199.8652672889802,5.857725544252523,tp1_only,True,False,False,False,2,83.73959174371663,2.5445917437166314,75.73648990754005,83.87918348743327,86.4237752311499,0
IFS,2024-02-13,2024-02-14,24.9,1.6365021854152288,29.89,19.56095840447621,6399.597721555139,7.84328778443153,tp1+tp2,True,True,False,False,3,26.960605827294685,0.40748904416839193,24.411013146997927,25.714978088336782,26.122467132505175,0
ROOT,2024-02-23,2024-02-26,17.19,7.161851415094339,38.07,120.58187290340786,56919.77006266883,51.81713376064545,tp1+tp2,True,True,False,False,3,26.201963951945757,1.231122258254717,15.712653290094341,19.652244516509434,20.883366774764152,0
CVNA,2024-02-23,2024-02-26,66.97,7.759724314397146,79.15,17.71544264017882,8362.44202679721,17.340586853110086,tp1+tp2,True,True,False,False,3,78.89795290336559,5.196687373351768,60.73397515197788,77.36337474670353,82.5600621200553,0
SNBR,2024-02-23,2024-02-26,14.52,7.745189504373178,16.0,9.752945898835943,4603.805071431278,14.723392835561079,tp1_only,True,False,False,False,2,16.724601516034987,1.1246015160349854,13.170478180758018,16.76920303206997,17.893804548104956,0
GYRE,2024-02-23,2024-02-26,23.0,11.955450359898839,20.65,-10.575804911915315,-4992.229506138734,-14.688470410194466,hard_stop,False,False,False,True,1,19.70029570066792,2.749753582776733,19.70029570066792,28.499507165553467,31.2492607483302,0
DCBO,2024-02-23,2024-02-26,54.5,3.8317234367056425,52.98,-3.1770587265835295,-1499.7067787924461,-4.97891415947972,hard_stop,False,False,False,True,1,51.99405287239451,2.088289273004575,51.99405287239451,58.676578546009154,60.76486781901372,0
UVE,2024-02-23,2024-02-26,21.7,3.0561538982591627,19.41,-10.910069262396856,-5088.33964528222,-6.870958543742001,hard_stop,False,False,False,True,1,20.29,0.6631853959222382,20.904177524893313,23.026370791844474,23.689556187766716,0
APGE,2024-03-05,2024-03-06,61.08,6.262334377258489,65.35,6.563722587568793,3737.469618410185,11.675901258965737,tp1_only,True,False,False,False,2,68.48503383762949,3.8250338376294852,56.48995939484462,68.73006767525897,72.55510151288846,0
DAVE,2024-03-05,2024-03-06,35.01,9.459702380952383,34.9,-0.712143265596774,-405.5037036702706,9.022737501188116,breakeven_stop,True,False,False,False,2,38.32184180357143,3.311841803571429,31.035789835714283,41.633683607142856,44.94552541071428,0
PAY,2024-03-05,2024-03-06,20.18,4.245147219193018,23.12,14.11151928056672,8035.283922665461,-5.473042225255053,hard_stop,False,False,False,True,1,19.151995149400218,0.8566707088331509,19.151995149400218,21.893341417666303,22.750012126499453,0
DSP,2024-03-05,2024-03-06,9.71,6.9601957347356125,10.08,3.396091442244241,1933.7789520187653,4.216695342579513,time_expiry,False,False,False,False,1,10.16,0.6758350058428281,8.898997992988606,11.061670011685656,11.737505017528484,0
VVX,2024-03-05,2024-03-06,44.51,2.997980759759663,44.26,-0.9586309295585447,-545.8570082286897,-1.607568955551042,day3_stop,False,False,True,False,2,43.97,1.3344012361690258,42.90871851659717,47.17880247233805,48.51320370850708,0
REAL,2024-03-05,2024-03-06,3.83,7.449061662198391,3.14,-18.342948567616723,-10319.628776053527,-9.30239146372135,hard_stop,False,False,False,True,1,3.487641126005362,0.28529906166219837,3.487641126005362,4.4005981233243965,4.685897184986596,0
KULR,2024-03-14,2024-03-15,1.36,8.659663865546216,3.4304,151.22836679582014,65044.88452214027,-10.749314815746668,hard_stop,False,False,False,True,1,1.2186742857142858,0.11777142857142854,1.2186742857142858,1.5955428571428572,1.7133142857142858,0
FF,2024-03-14,2024-03-15,6.87,3.820598006644518,8.16,18.303131727810733,7872.366242216645,10.355820129146931,tp1+tp2,True,True,False,False,3,7.611831395348837,0.26247508305647843,6.555029900332226,7.394950166112957,7.657425249169435,0
BKTI,2024-03-14,2024-03-15,13.0,4.147405247813409,14.91,14.234454168585895,6122.38594682065,11.254357626975263,tp1+tp2,True,True,False,False,3,14.521034693877551,0.5391626822157431,12.353004781341108,14.078325364431485,14.61748804664723,0
BBW,2024-03-14,2024-03-15,28.93,3.0720931377375216,29.26,0.7369291834581981,316.96086292957625,1.9419163746478674,time_expiry,False,False,False,False,1,29.61,0.888756544747465,27.86349214630304,30.70751308949493,31.596269634242397,0
SGC,2024-03-14,2024-03-15,16.29,3.5846938775510186,16.75,2.4133439689068976,1038.0041991836915,-4.683662063627835,hard_stop,False,False,False,True,1,15.589264040816326,0.5839466326530609,15.589264040816326,17.457893265306122,18.041839897959182,0
RMBI,2024-03-14,2024-03-15,12.88,4.682281284606866,11.995,-7.242889996404727,-3115.2418914817754,-5.995509048348479,hard_stop,False,False,False,True,1,12.156306604651164,0.6030778294573643,12.156306604651164,14.086155658914729,14.689233488372093,0
SIGA,2024-03-14,2024-03-15,6.89,4.871304527599752,8.3,19.983545246227443,8595.129474874127,13.114957723573317,tp1+tp2,True,True,False,False,3,7.824857543415339,0.3356328819516229,6.4872405416580525,7.561265763903245,7.8968986458548684,0
CRMD,2024-03-14,2024-03-15,4.21,5.528195488721807,4.12,-2.5284348168271333,-1070.1405984324592,-9.625878883563043,hard_stop,False,False,False,True,1,3.82,0.2327370300751881,3.930715563909774,4.675474060150377,4.9082110902255645,0
FRGE,2024-03-25,2024-03-26,42.0,7.915825809877854,29.25,-30.635158254918736,-18777.699061480933,-21.3865126889079,hard_stop,False,False,False,True,1,33.15,3.3246468401486986,38.01042379182156,48.6492936802974,51.97394052044609,0
TH,2024-03-25,2024-03-26,11.19,5.123972250770814,10.89,-3.0694642885810075,-1881.4159930668102,-3.7815343397209156,day3_stop,False,False,True,False,2,10.81,0.5733724948612541,10.501953006166495,12.336744989722508,12.910117484583761,0
PRM,2024-03-25,2024-03-26,7.6,3.9280760848028535,7.59,-0.5302552789158586,-325.0178755529996,2.6150330917113163,time_expiry,False,False,False,False,1,7.83,0.2985337824450168,7.241759461065979,8.197067564890034,8.49560134733505,0
GIFI,2024-03-25,2024-03-26,7.48,5.9697142857142875,6.86,-8.654882747873245,-5304.976142105392,-7.534261305959511,hard_stop,False,False,False,True,1,6.944158445714286,0.44653462857142867,6.944158445714286,8.373069257142857,8.819603885714287,0
GME,2024-03-25,2024-03-26,15.15,5.093820861678003,11.3,-25.710295580456254,-15759.023967634188,-14.205252860615403,hard_stop,False,False,False,True,1,13.05,0.7717138605442174,14.223943367346939,16.693427721088437,17.465141581632654,0
PBFS,2024-03-25,2024-03-26,9.77,1.9683840749414538,9.28,-5.394533348860109,-3306.557875729399,-2.7518331019459774,hard_stop,False,False,False,True,1,9.539226651053864,0.19231112412178003,9.539226651053864,10.154622248243559,10.34693337236534,0
HBB,2024-03-25,2024-03-26,24.65,4.776354679802957,23.42,-5.369140016113797,-3245.0111928967453,-6.4601021081569066,hard_stop,False,False,False,True,1,23.15,1.1773714285714287,23.237154285714283,27.004742857142855,28.182114285714285,0
GRRR,2024-04-04,2024-04-05,8.9,7.315384615384617,5.43,-39.23232187310772,-21318.021470853215,-9.142619376631355,hard_stop,False,False,False,True,1,8.118716923076922,0.651069230769231,8.118716923076922,10.202138461538462,10.853207692307693,0
NKTR,2024-04-04,2024-04-05,19.8,6.440656565656565,22.05,10.919070949011065,5933.194310692699,-8.69926813040587,hard_stop,False,False,False,True,1,18.15,1.27525,18.2697,22.3505,23.62575,0
LEVI,2024-04-04,2024-04-05,21.0,3.8913413720280676,19.62,-6.944396920444806,-3773.4397451924888,-5.050170086966899,hard_stop,False,False,False,True,1,20.019381974248926,0.8171816881258942,20.019381974248926,22.634363376251788,23.451545064377683,0
SLP,2024-04-04,2024-04-05,46.16,4.562308431997116,45.75,-1.2838707334032098,-697.6284490378457,4.14489402707896,hard_stop,True,False,False,True,2,48.26596157220986,2.1059615722098686,43.63284611334815,50.37192314441973,52.4778847166296,0
ZETA,2024-04-04,2024-04-05,12.17,3.727697281762663,11.35,-7.110183904992007,-3863.5249180149476,-4.854581102434108,hard_stop,False,False,False,True,1,11.62560708897138,0.4536607591905161,11.62560708897138,13.077321518381032,13.530982277571548,0
STAA,2024-04-04,2024-04-05,45.68,4.8098534074143835,45.76,-0.22476937543477646,-122.13496787181793,7.9844400958575035,hard_stop,True,True,False,True,3,49.52499681388706,2.19714103650689,43.04343075619173,50.07428207301378,52.27142310952067,0
PROP,2024-04-04,2024-04-05,11.2,9.881233766233764,14.18,26.10172512118617,13984.962897787264,26.872936043497454,tp1+tp2,True,True,False,False,3,14.266721818181818,1.1066981818181816,9.871962181818182,13.413396363636362,14.520094545454544,0
RCAT,2024-04-15,2024-04-16,0.9972,6.220969924812031,1.49,48.82189091532139,22609.968381707207,10.444035901880454,hard_stop,True,True,False,True,3,1.1057621461578948,0.062035512090225564,0.9227573854917293,1.121271024180451,1.1833065362706767,0
AVDL,2024-04-15,2024-04-16,16.88,4.945924369747902,17.56,3.6131528412369516,1673.2918362448327,5.324303998637814,time_expiry,False,False,False,False,1,17.85,0.8348720336134459,15.878153559663865,18.54974406722689,19.384616100840336,0
CMT,2024-04-15,2024-04-16,19.65,3.6187463851937545,18.88,-4.302133646193615,-1992.3666185528782,-4.72436194701401,hard_stop,False,False,False,True,1,18.796699602371312,0.7110836646905727,18.796699602371312,21.072167329381145,21.783250994071718,0
HGTY,2024-04-15,2024-04-16,8.97,3.205487122060472,8.92,-0.9543899937026895,-441.9887713661592,-4.230430516346928,hard_stop,False,False,False,True,1,8.624961366181411,0.28753219484882436,8.624961366181411,9.54506438969765,9.832596584546474,0
PLSE,2024-04-15,2024-04-16,7.75,8.532882718304716,6.69,-14.022020475178659,-6493.7558469687865,-10.597784773893936,hard_stop,False,False,False,True,1,6.956441907197662,0.6612984106686155,6.956441907197662,9.072596821337232,9.733895232005846,0
CHCI,2024-04-15,2024-04-16,6.48,4.334183673469391,6.469,-0.5682770261945257,-263.1755008546097,7.1553411035072845,hard_stop,True,True,False,True,3,6.971496428571429,0.28085510204081654,6.142973877551021,7.0417102040816335,7.32256530612245,0
CENX,2024-04-15,2024-04-16,17.0,5.623299798792754,17.24,1.0069273218269288,466.31940062852664,3.9949512739227533,time_expiry,False,False,False,False,1,17.75,0.9559609657947682,15.852846841046278,18.911921931589536,19.867882897384305,0
BLKB,2024-04-15,2024-04-16,78.5,3.258643100864761,77.8,-1.287361582567367,-586.6716433395704,-1.6045615774819666,day3_stop,False,False,True,False,2,77.55000000000001,2.5580348341788373,75.4303581989854,83.61606966835768,86.17410450253651,0
RCAT,2024-04-24,2024-04-25,1.49,12.513106203007517,1.13,-24.46382402979277,-11788.217396077227,-15.354986016688422,hard_stop,False,False,False,True,1,1.2662656610902256,0.186445282424812,1.2662656610902256,1.8628905648496241,2.049335847274436,0
PRE,2024-04-24,2024-04-25,5.16,13.611094542201013,5.2,0.3728976156214552,179.68565151838993,-16.667312199341243,hard_stop,False,False,False,True,1,4.317201025946914,0.7023324783775723,4.317201025946914,6.564664956755145,7.266997435132717,0
HAS,2024-04-24,2024-04-25,64.99,2.8453790558203904,61.8,-5.288054449648174,-2548.1190258248535,-3.80002590543963,hard_stop,False,False,False,True,1,62.770945781946786,1.8492118483776716,62.770945781946786,68.68842369675534,70.53763554513301,0
PROP,2024-04-24,2024-04-25,14.43,11.45847871598046,14.6,0.774196582579815,373.05687008034874,-3.539767312222397,day3_stop,False,False,True,False,2,13.975000000000001,1.6534584787159803,12.445849825540824,17.73691695743196,19.39037543614794,0
BILI,2024-04-24,2024-04-25,12.38,4.561904761904763,14.89,19.794498240997804,9538.240964576093,6.19326368802513,tp1+tp2,True,True,True,False,4,13.199418333333334,0.5647638095238097,11.702283428571429,13.50952761904762,14.07429142857143,0
VERX,2024-04-24,2024-04-25,28.12,4.30140337006473,29.6,4.842945687572224,2333.637477647426,7.216079931176056,time_expiry,False,False,False,False,1,30.27,1.209554627662202,26.66853444680536,30.539109255324405,31.748663882986605,0
LRN,2024-04-24,2024-04-25,63.2,2.4465669551072042,70.0,10.317340003537225,4971.546834330758,7.091980984619184,tp1+tp2,True,True,False,False,3,67.95340305234856,1.546230315627753,61.3445236212467,66.29246063125551,67.83869094688326,0
INOD,2024-04-24,2024-04-25,6.16,6.075490859851048,6.81,10.110622910024084,4794.142058195692,-7.675233947689042,hard_stop,False,False,False,True,1,5.71,0.3742502369668246,5.710899715639811,6.90850047393365,7.282750710900474,0
AIP,2024-05-03,2024-05-06,8.25,6.134417957195059,8.29,0.08371136514847562,47.04103595521883,6.223822688025815,hard_stop,True,False,True,True,3,8.798589481468593,0.5060894814685925,7.642692622237689,9.262178962937185,9.768268444405777,0
LOCO,2024-05-03,2024-05-06,10.05,4.7737976309404875,11.15,10.502378327921258,5901.740530246883,9.558565740019475,tp1_only,True,False,False,False,2,11.054766661909518,0.47976666190951905,9.474280005708579,11.009533323819038,11.489299985728557,0
TWST,2024-05-03,2024-05-06,41.48,5.40957465247686,49.76,19.482539260918855,10948.081281989886,13.153783127458896,tp1+tp2,True,True,False,False,3,47.12431024023295,2.2438915658474015,38.787330120983114,45.9677831316948,48.2116746975422,0
ARDX,2024-05-03,2024-05-06,8.73,5.108535386631717,7.95,-9.298242003964589,-5225.084260100484,-6.504972034960222,hard_stop,False,False,False,True,1,8.194829832896461,0.4459751392529489,8.194829832896461,9.621950278505897,10.067925417758847,0
JYNT,2024-05-03,2024-05-06,16.1,3.897110953562566,17.16,6.158366496820018,3460.6524369600593,7.410706498782105,tp1_only,True,False,False,False,2,17.362434863523575,0.6274348635235731,15.347078163771714,17.35486972704715,17.98230459057072,0
TNDM,2024-05-03,2024-05-06,45.46,5.5871294403271134,44.7,-2.0643271310436626,-1160.034681342513,-7.076992233269197,hard_stop,False,False,False,True,1,42.412109147712755,2.5399090435727056,42.412109147712755,50.53981808714541,53.07972713071812,0
ALHC,2024-05-03,2024-05-06,6.63,4.93428140486964,7.06,6.060578691786855,3358.1165926607937,7.6701584979147475,tp1_only,True,False,False,False,2,7.167142857142856,0.3271428571428572,6.2374285714285715,7.284285714285714,7.611428571428571,0
ALMU,2024-05-14,2024-05-15,3.54,8.682105654761905,3.5575,0.09317523145798676,63.782397125760326,3.2584548417289527,time_expiry,False,False,False,False,1,3.67,0.30734654017857144,3.1711841517857144,4.154693080357143,4.462039620535714,0
DCTH,2024-05-14,2024-05-15,7.41,5.961507375227317,7.85,5.515015852236131,3775.26222084889,8.02516695504183,tp1_only,True,False,False,False,2,8.036747696504344,0.4417476965043442,6.879902764194787,8.293495393008689,8.735243089513032,0
HROW,2024-05-14,2024-05-15,16.56,5.920082688247712,17.5,5.254466911587455,3596.905422125579,7.6602832981380375,time_expiry,False,False,False,False,1,17.9,0.980365693173821,15.383561168191413,18.52073138634764,19.50109707952146,0
PSFE,2024-05-14,2024-05-15,19.0,4.12841219290264,18.25,-4.330812060090321,-2964.624507729466,-5.333519403413378,hard_stop,False,False,False,True,1,18.058722020018198,0.7843983166515015,18.058722020018198,20.568796633303002,21.353194949954506,0
LION,2024-05-14,2024-05-15,10.45,33.53691654879774,9.5286,-9.181227974672638,-6284.939888201523,-9.692099055477543,day3_stop,False,False,True,False,2,9.475000000000001,3.5046077793493633,6.2444706647807635,17.459215558698727,20.963823338048087,0
ONON,2024-05-14,2024-05-15,36.05,4.526347894529711,39.0,7.751210477796129,5242.48697355848,10.366935807015686,tp1_only,True,False,False,False,2,39.94674841597796,1.6317484159779607,34.09190190082644,39.313496831955916,40.94524524793388,0
PRTH,2024-05-23,2024-05-24,4.16,5.027511961722488,4.2,0.5584983878397044,289.13543497268984,8.363821997153998,hard_stop,True,True,False,True,3,4.526002870813397,0.2091444976076555,3.9090266028708136,4.578288995215311,4.7874334928229665,0
BCYC,2024-05-23,2024-05-24,23.05,5.958079824774886,22.65,-2.127631937859646,-1101.4781764981526,-3.0350578669125827,day3_stop,False,False,True,False,2,22.44,1.3733373996106113,21.401995120467266,25.796674799221222,27.170012198831834,0
NCTY,2024-05-23,2024-05-24,9.12,6.121387283236994,7.76,-15.25195223587911,-7895.958054527604,-10.446650558532077,hard_stop,False,False,False,True,1,8.2,0.5582705202312138,8.450075375722543,10.236541040462427,10.79481156069364,0
TSAT,2024-05-23,2024-05-24,8.76,4.251166598444535,10.4,18.247523218403366,9446.76954813626,10.506902084671577,tp1+tp2,True,True,False,False,3,9.719203839541548,0.3724021940237413,8.313117367171511,9.504804388047482,9.877206582071224,0
RAMP,2024-05-23,2024-05-24,34.0,3.257834639106517,31.44,-7.898555829517438,-4089.0939439543436,-6.08230597628271,hard_stop,False,False,False,True,1,32.06,1.107663777296216,32.67080346724454,36.215327554592434,37.322991331888645,0
HNRG,2024-05-23,2024-05-24,6.85,6.755355836555546,8.6,25.04625784926497,12966.484443575231,17.99129746849777,tp1+tp2,True,True,False,False,3,8.114798280907095,0.4627418748040549,6.294709750235134,7.775483749608109,8.238225624412165,0
TBBB,2024-05-23,2024-05-24,28.05,4.497094949289027,24.9,-11.584317995026012,-5997.218425839274,-5.77417256613627,hard_stop,False,False,False,True,1,26.536277840069314,1.261435133275572,26.536277840069314,30.572870266551146,31.834305399826718,0
SSTI,2024-05-23,2024-05-24,16.73,4.073797823797822,14.45,-13.973010345119674,-7118.337414572154,-5.28101000628749,hard_stop,False,False,False,True,1,15.91,0.6815463759213756,15.91214434889435,18.09309275184275,18.774639127764125,0
CORZ,2024-06-04,2024-06-05,6.9,6.935996653419786,9.9,42.905493361103886,25170.47568543307,24.429135247022437,tp1+tp2,True,True,False,False,3,8.62002159590044,0.4785837690859653,6.325699477096842,7.857167538171931,8.335751307257896,0
OLMA,2024-06-04,2024-06-05,13.87,6.949147350148066,12.37,-11.170737112652843,-6553.30459705869,-8.704889088360613,hard_stop,False,False,False,True,1,12.713383915041355,0.9638467374655367,12.713383915041355,15.797693474931073,16.76154021239661,0
WULF,2024-06-04,2024-06-05,2.57,8.787706317586798,4.08,58.12111186187937,34096.70693254397,27.6102129379451,tp1+tp2,True,True,False,False,3,3.2927270916334663,0.22584405236198069,2.298987137165623,3.021688104723961,3.247532157085942,0
BTDR,2024-06-04,2024-06-05,7.27,6.577522477522477,9.88,35.35844404725626,20743.004833339866,9.477480023504503,tp1+tp2,True,True,True,False,4,7.990912648601399,0.47818588411588403,6.696176939060939,8.226371768231768,8.704557652347653,0
DOGZ,2024-06-04,2024-06-05,15.26,15.298751025617651,15.2,-0.7908167936734581,-463.9320822921727,12.915715096674285,time_expiry,False,False,False,False,1,17.3,2.3345894065092536,12.458492712188896,19.929178813018506,22.263768219527762,0
NEOG,2024-06-04,2024-06-05,15.9,3.8350853548966746,16.8,5.238579444883814,3073.208724904056,3.867591905138501,tp1_only,True,False,True,False,3,16.581139285714286,0.6097785714285713,15.168265714285715,17.119557142857143,17.729335714285714,0
TYRA,2024-06-04,2024-06-05,17.97,6.382897384305836,19.65,8.912392243892867,5155.396092509291,9.394636695667312,tp1_only,True,False,False,False,2,19.73700665995976,1.1470066599597586,16.59359200804829,20.264013319919517,21.411019979879274,0
URGN,2024-06-13,2024-06-14,18.65,6.4444489795918365,16.53,-11.721115409930812,-8238.913959438025,-8.730421195143212,hard_stop,False,False,False,True,1,17.09,1.2018897346938775,17.207732318367345,21.053779469387752,22.25566920408163,0
BNED,2024-06-13,2024-06-14,8.88,149.25659104843655,6.57,-26.308868748988523,-18492.82243304384,-26.028461095826373,day3_stop,False,False,True,False,2,6.595000000000001,13.253985285101166,-7.024782342121398,35.387970570202334,48.6419558553035,0
BTDR,2024-06-13,2024-06-14,9.88,6.969688179840462,9.9,-0.19758054740721068,-138.8817593901913,-8.729439684807328,hard_stop,False,False,False,True,1,9.053673769398115,0.6886051921682378,9.053673769398115,11.257210384336476,11.945815576504714,0
WLY,2024-06-13,2024-06-14,40.33,3.2893643031784867,40.31,-0.4485945045193485,-315.32250951818423,-1.0413093970749299,day3_stop,False,False,True,False,2,40.07,1.3266006234718837,38.73807925183374,42.983201246943764,44.30980187041565,0
MPAA,2024-06-13,2024-06-14,5.85,7.998434112262107,5.82,-0.9099749219509675,-639.6323920544528,-9.959006679486137,hard_stop,False,False,False,True,1,5.288509925319199,0.46790839556733327,5.288509925319199,6.785816791134666,7.253725186701999,0
RDW,2024-06-13,2024-06-14,6.63,6.1007381676074655,6.3,-5.3567073996802845,-3765.2944987179653,-8.211028922547058,hard_stop,False,False,False,True,1,6.11,0.404478940512375,6.14462527138515,7.43895788102475,7.843436821537125,0
NGNE,2024-06-13,2024-06-14,42.0,5.760453169121902,30.87,-26.79341317365269,-18570.27305573754,-8.201264138389897,hard_stop,False,False,False,True,1,38.71,2.419390331031199,39.09673160276256,46.8387806620624,49.2581709930936,0
NNE,2024-06-25,2024-06-26,30.08,11.204590083456061,30.0,-0.6640973372404249,-366.72867316291376,-30.564204038731045,hard_stop,False,False,False,True,1,20.97,3.3703406971035834,26.035591163475697,36.82068139420716,40.19102209131075,0
ENVX,2024-06-25,2024-06-26,13.7988,7.626277079097322,14.3832,3.8190424959282274,2108.9564868673697,-7.0726805316836945,hard_stop,False,False,True,True,2,12.874249167045711,1.0523347215904812,12.535998334091422,15.903469443180963,16.955804164771443,0
LTBR,2024-06-25,2024-06-26,3.31,7.2706766917293235,4.01,20.66441135855177,11411.327427850789,12.273689463178904,breakeven_stop,True,True,False,False,3,3.731153947368421,0.24065939849624063,3.0212087218045114,3.7913187969924813,4.031978195488722,0
FUFU,2024-06-25,2024-06-26,6.75,11.795035687653138,4.45,-34.33725142307977,-18961.760495492752,-14.496741257019362,hard_stop,False,False,False,True,1,5.7946021093000954,0.7961649089165869,5.7946021093000954,8.342329817833173,9.13849472674976,0
TR,2024-06-25,2024-06-26,30.6699,2.7699911631335317,29.2816,-4.907719342972936,-2710.1469949921593,-3.7099215738210733,hard_stop,False,False,False,True,1,29.650435776309727,0.849553519741891,29.650435776309727,32.36900703948378,33.21856055922567,0
CUK,2024-06-25,2024-06-26,16.2,3.4736421015201357,15.97,-1.81328700623444,-1001.3356485107579,3.0605736699771624,hard_stop,True,False,False,True,2,16.762730020446263,0.562730020446262,15.524723975464484,17.325460040892523,17.888190061338786,0
HUT,2024-06-25,2024-06-26,14.54,8.306624975571623,16.73,14.602569276852082,8063.849311491431,7.874263199222042,hard_stop,True,False,False,True,2,15.747783271448114,1.2077832714481138,13.090660074262262,16.95556654289623,18.16334981434434,0
KVHI,2024-06-25,2024-06-26,5.16,3.70396205357143,4.58,-11.594640177010316,-6300.566462697308,-6.382970493122286,hard_stop,False,False,False,True,1,4.85,0.1911244419642858,4.930650669642858,5.542248883928572,5.733373325892858,0
PSNL,2024-07-05,2024-07-08,1.59,5.581699346405232,2.0,25.284023148671213,15676.278418380549,-10.421923448700099,hard_stop,False,False,False,True,1,1.43,0.08874901960784319,1.4835011764705883,1.7674980392156865,1.8562470588235296,0
